business_id,is_open,review_count,city,stars,review_scale,score
b'OiS6K4IvKwxIcWlKVywG_w',1,39,b'Cleveland',4.0,3,12.0
b'nz8jiOENPW4csOeoAPApKw',1,9,b'Cleveland',4.0,2,8.0
b'-Glmj_sxqCu0F3G62kFt1Q',1,17,b'Cleveland',4.0,2,8.0
b'DuMWyxL4DMcy5A8MXD_67w',1,93,b'Cleveland',4.0,4,16.0
b'MNcHg6VFkqvPNS_0n2bWsg',0,7,b'Cleveland',3.5,2,7.0
b'aV-f_elvNoDG-yC6XJ5NKg',1,117,b'Cleveland',4.0,4,16.0
b'L7txS44bvz862djgTOim9w',1,321,b'Cleveland',4.0,4,16.0
b'wzj2cMpiDJW0HB3iCvCOYA',1,87,b'Cleveland',4.0,4,16.0
b'mPAt95zVO9deXkZSEFUDqg',1,3,b'Cleveland',2.0,1,2.0
b'S_02VqM-sXAY9kDhvGxXtw',1,17,b'Cleveland',3.5,2,7.0
b'bMSiHjs2fbKbBNPyuTwhHA',1,274,b'Cleveland',2.5,4,10.0
b'ORcU4wTBkpihqcbuFuDAQA',0,41,b'Cleveland',4.0,3,12.0
b'XM2qN3PiQbfSYo6zmHgSlQ',1,123,b'Cleveland',3.5,4,14.0
b'2r9U0--QqAK0JjL8vxB7mA',1,53,b'Cleveland',3.5,4,14.0
b'x1wYelMFfNppFvDAU661OQ',0,9,b'Cleveland',4.0,2,8.0
b'F6FYo3IpVwvAJ04kcwEh_w',1,31,b'Cleveland',3.5,3,10.5
b'IvkBPG8qtSx56P0Z9xmijg',0,19,b'Cleveland',4.0,3,12.0
b'68kpmZBEb6x7wG1HBeLQ3g',1,96,b'Cleveland',4.0,4,16.0
b'3OCgpAos1gmS4rbWTIjmsQ',1,73,b'Cleveland',4.0,4,16.0
b'h0Wmyzb8q0bXbrqmWqVvfQ',1,46,b'Cleveland',4.0,3,12.0
b'DhOvRBU3IXi_vClfRWz4KA',1,7,b'Cleveland',3.5,2,7.0
b'xXZw2v10FbaqRiibXhAhlg',0,24,b'Cleveland',3.5,3,10.5
b'MJXN25eWW0U4E5aVUlAFCw',1,9,b'Cleveland',3.0,2,6.0
b'UT7I809RZYVsRzUUsCDTbQ',0,9,b'Cleveland',3.5,2,7.0
b'QgrxN-PyUWaIab41-RrTwg',1,6,b'Cleveland',3.0,1,3.0
b'Ksk5cLav4OtbUtpRGp5b4g',1,16,b'Cleveland',4.0,2,8.0
b'pN3UbQ1n4WVli-kfFDfWug',1,21,b'Cleveland',2.0,3,6.0
b'J4h3IP8lYBW82gr2SGeV2A',0,4,b'Cleveland',2.0,1,2.0
b'pGu7YwnkIueer-3r3pkQdg',1,38,b'Cleveland',3.0,3,9.0
b'GdTK0lZkITpw89uVuNqXqg',0,3,b'Cleveland',3.5,1,3.5
b'LFh-Ay3bt9pTUNolfLn5gw',1,12,b'Cleveland',4.5,2,9.0
b'jRAUH6Ypc_2rX_nh3NMqcQ',1,76,b'Cleveland',3.0,4,12.0
b'CikuTcu41X3UZsp8YjCjSQ',1,21,b'Cleveland',4.0,3,12.0
b'ZRXL5kBWxRcGmgImzKq4QQ',1,12,b'Cleveland',3.0,2,6.0
b'WYhmqVAWZEK6Xz8O1kMSHw',0,4,b'Cleveland',2.0,1,2.0
b'Ur4WVTUfMrTMW-yVsREEvA',0,15,b'Cleveland',4.0,2,8.0
b'ESCeeLwhOSZ1ketQn1nq8A',1,13,b'Cleveland',4.5,2,9.0
b'1zI3trw5QLNdypXBfudh0w',1,9,b'Cleveland',4.0,2,8.0
b'x3nZVmEyXIYu3z5_dfbvTQ',1,4,b'Cleveland',5.0,1,5.0
b'EjBZKPyq_G9WMO01N8DnDw',1,181,b'Cleveland',3.5,4,14.0
b'J5kUNCioqtgNCursxMMJaw',1,33,b'Cleveland',3.0,3,9.0
b'02E9r4BQzVrA76Bf7G-KMw',1,154,b'Cleveland',4.0,4,16.0
b'GzHhdq5fZbFLhbWRYMCDcw',1,7,b'Cleveland',3.5,2,7.0
b'WHlbUb5SNdXDKYfkNDo89A',1,128,b'Cleveland',3.5,4,14.0
b'kh4fLYwyUl8yb7IHu-HCyw',1,4,b'Cleveland',3.0,1,3.0
b'V4YBWutY9j3ONvrTH-EhMg',1,28,b'Cleveland',3.0,3,9.0
b'TPJO55zWyo2CeeXQvOre8A',1,53,b'Cleveland',4.5,4,18.0
b'kt8gBE0TcSC_Srrxg98Mow',1,4,b'Cleveland',4.0,1,4.0
b'Ye7m47NmlX-r6dyCU1ix0A',0,46,b'Cleveland',4.5,3,13.5
b'8qTuIU_goGWDoFdYFGLJUA',1,3,b'Cleveland',4.0,1,4.0
b'2cMWPqJLjQ-ZvH2HvJvMsA',1,11,b'Cleveland',4.0,2,8.0
b'urRSZQWfUpSnsofAaIXYHw',1,3,b'Cleveland',1.5,1,1.5
b'COUJUfrodU-MH4tenlzoXA',1,16,b'Cleveland',4.0,2,8.0
b'gw0ZS5b5RP3Lzr1BoCbALg',0,44,b'Cleveland',4.0,3,12.0
b'GDpd9KZdUgnjcoCWTTphqw',1,165,b'Cleveland',4.5,4,18.0
b'4P3zCFzQ1tT_7PLD73gMvQ',1,26,b'Cleveland',4.0,3,12.0
b'l3lM7HNbU5Wlrb6K4Vw69A',1,3,b'Cleveland',4.5,1,4.5
b'eDoXXly5LT2GkMUTZddKtw',1,3,b'Cleveland',2.0,1,2.0
b'2N4AeKjw2WdBchIVqYPv_A',1,13,b'Cleveland',4.0,2,8.0
b'yZARNBEe1gTEV8UJuwIR2Q',1,3,b'Cleveland',2.0,1,2.0
b'CKRfBUqQGaVCYTKN5kDrzw',1,4,b'Cleveland',4.0,1,4.0
b'bfF90MspMbqLWdcEU9JLcg',1,44,b'Cleveland',3.0,3,9.0
b'atjtuvR00Gkhi11BgrVs1Q',1,3,b'Cleveland',2.5,1,2.5
b'UoRSHohdGuzfrpydZ9j0Lg',1,95,b'Cleveland',3.5,4,14.0
b'MX3TL4-ij22rLFBD1XjKGw',1,242,b'Cleveland',4.0,4,16.0
b'0DwMrcy7_X_C_mP8_QcXug',0,3,b'Cleveland',2.5,1,2.5
b'112pGcb0ZB666d_IwFt4jA',0,66,b'Cleveland',4.0,4,16.0
b'dmu1wM0CRgeoTIUXFihU7Q',1,26,b'Cleveland',3.0,3,9.0
b'DJr-kNyyTJpobrvjwaQZ4g',0,6,b'Cleveland',3.0,1,3.0
b'MzEzQLdcHcASsYVZ57UY8A',0,17,b'Cleveland',2.5,2,5.0
b'LsBLKGlaoXxmr_n-r6of0A',0,3,b'Cleveland',4.5,1,4.5
b'2L0I4w2_32aVJq-IzhZSig',1,82,b'Cleveland',4.5,4,18.0
b'hdOkgm5wyn1hOWLlqq5hyA',1,4,b'Cleveland',3.5,1,3.5
b'1YGQsn4AHPbcVsRmHqbeqQ',0,34,b'Cleveland',2.5,3,7.5
b'V_CzgZ8maFoKv9t-LgcjDg',0,4,b'Cleveland',3.5,1,3.5
b'KHdYW6Wl4wWXW60by60P0A',1,110,b'Cleveland',4.5,4,18.0
b'zGWTylnfPBV3nuNhRyFpOw',1,16,b'Cleveland',4.0,2,8.0
b'G70k8VCOe9CJUIapSYZRcQ',1,5,b'Cleveland',4.0,1,4.0
b'LtDYRcMJbJPhXPEklT29Fw',1,128,b'Cleveland',4.5,4,18.0
b'Sc2_TGgW-qBj1nkkxBkeQQ',0,6,b'Cleveland',4.5,1,4.5
b'9bxrdL-pQg6SVMFmDcg1ow',1,82,b'Cleveland',4.5,4,18.0
b'82aapoEF7sBcxrrP9AWiEw',1,50,b'Cleveland',3.5,4,14.0
b'8pftLQ9OT2VKbco_lf7vbQ',1,6,b'Cleveland',5.0,1,5.0
b'bgNmUYcraelf27TviWEMGA',1,233,b'Cleveland',4.0,4,16.0
b'intKyiipUlHDWi_chv0f3A',1,32,b'Cleveland',5.0,3,15.0
b'6OhgauonbNtqLRpXXn_nJA',1,6,b'Cleveland',3.5,1,3.5
b'Y1x-DOdfvlIGxVzDXmd-eg',1,117,b'Cleveland',3.0,4,12.0
b'2tfMXjOotr1r168mVttUmQ',1,95,b'Cleveland',4.0,4,16.0
b'p9wsRYjSo4yIb14ijaNEnA',1,92,b'Cleveland',3.0,4,12.0
b'5R03yx9yR4VkK1L-Waj4Pw',1,8,b'Cleveland',3.5,2,7.0
b't181Pejkkaos8n7HW8YYCg',1,7,b'Cleveland',4.0,2,8.0
b'e8a36rGWT7tnst1yChUukw',0,3,b'Cleveland',3.5,1,3.5
b'0S_TTdArnW8BrO-Xsp7EwQ',1,23,b'Cleveland',4.5,3,13.5
b'1-3QXTEwl1pfZn9kXFgN3Q',1,12,b'Cleveland',4.5,2,9.0
b'P0uECGAlrELjqeOtDHcB-Q',0,9,b'Cleveland',3.0,2,6.0
b'K-tl3k56Px2G6KRsKNyUUA',1,4,b'Cleveland',1.0,1,1.0
b'3Esl4FVI9Rzl_KSmIiMgaw',1,10,b'Cleveland',3.5,2,7.0
b'3r_y_cjRlobJNApmXDJoRg',1,109,b'Cleveland',3.5,4,14.0
b'YTNgCm8-TlyLvkBXCGxeMg',1,3,b'Cleveland',3.0,1,3.0
b'HCL73X2aBGmJ5C0Ynqihkw',0,8,b'Cleveland',1.5,2,3.0
b'TnO9SmZoRNfJlbNV1wBKYw',1,83,b'Cleveland',3.5,4,14.0
b'xm1SHIAGpWuLh-8F89jBgg',1,9,b'Cleveland',4.5,2,9.0
b'ivtLwRZfMq9Hagk8nW-xzQ',1,42,b'Cleveland',4.5,3,13.5
b'nL4cq4GEz4uiM48nz5E7ug',1,29,b'Cleveland',4.0,3,12.0
b'-prmBNT8sD8V2o2kXV6Ywg',1,5,b'Cleveland',2.5,1,2.5
b'yOx4Epa3NDDxS-ExC5Ya3g',1,5,b'Cleveland',3.0,1,3.0
b'iNeiyfZ7MHK8dI0QZ4Ucsg',1,98,b'Cleveland',3.0,4,12.0
b'viCWNmpnYWCdWpHOHGjerQ',0,9,b'Cleveland',3.5,2,7.0
b'PPCuGwbGA7HlhsGh8dbBsA',1,82,b'Cleveland',3.5,4,14.0
b'XhMfL-6lt-prYyC9Lp02gg',1,14,b'Cleveland',4.0,2,8.0
b'VEeqUTODkjwera_JKy97rg',0,12,b'Cleveland',3.0,2,6.0
b'ORM-8CMtxLsbhyJIvxfjYg',0,22,b'Cleveland',3.5,3,10.5
b'ots7CgnVUu7f9qNiZCXw7w',0,6,b'Cleveland',1.0,1,1.0
b'ZjptoOcCgtQTSiNwQR4vEQ',0,3,b'Cleveland',4.0,1,4.0
b'Hq-6gDr_sYL4_KlG5aGf6Q',0,6,b'Cleveland',3.0,1,3.0
b'7M_wmSKg-qljRdwafdPKpg',0,37,b'Cleveland',4.0,3,12.0
b'claunOWWYNvLD9Ybt5dA8A',0,5,b'Cleveland',3.5,1,3.5
b'lTFauUhnfk4pPhOMGDiEgg',0,25,b'Cleveland',3.0,3,9.0
b'6MlO4sGzERjA8kq5rySspQ',1,106,b'Cleveland',3.5,4,14.0
b'z1OhXPMw8CVdfq3BBGkQNQ',1,3,b'Cleveland',1.0,1,1.0
b'vkQEjuWcGKhibYjQlPaaKg',1,6,b'Cleveland',3.5,1,3.5
b'9k8cUeIuVDHhDJVw7bSgwg',0,17,b'Cleveland',3.5,2,7.0
b'8FBFFu--uMxj2pxMESeOeQ',0,79,b'Cleveland',4.0,4,16.0
b'Ms_3aqO0f82H-A53Sroudw',1,3,b'Cleveland',4.5,1,4.5
b'1SJiW_mW6IlEe7hqMTnjYg',1,9,b'Cleveland',4.0,2,8.0
b'knJh7agyWMdPyndI9dURjw',1,398,b'Cleveland',2.5,4,10.0
b'Q2fR4XDZPScez4b-Ttk5vA',1,6,b'Cleveland',5.0,1,5.0
b'8FZftD3Y5jQ2R44EDBqhlA',1,46,b'Cleveland',4.5,3,13.5
b'n0NH0FW8NU3zfeJY3QluMQ',1,230,b'Cleveland',3.5,4,14.0
b'gIZgDLdt-PW1j7QjV6z2Lg',1,90,b'Cleveland',4.0,4,16.0
b'emYhGfn1oIKNdUNHHCvGMg',1,3,b'Cleveland',4.5,1,4.5
b'huYgyzdbIwj2JF3U4fGT6w',1,7,b'Cleveland',3.5,2,7.0
b'qMyYUz_V9I-jor53xb3bMQ',0,10,b'Cleveland',4.5,2,9.0
b'5KluMMlJvYZGGFpGjdBDhg',1,3,b'Cleveland',4.5,1,4.5
b'zGwZNFrE-Yfh85feqZcs6A',0,3,b'Cleveland',3.5,1,3.5
b'3trdX3B7ZwmO2SKpQ9UJrg',0,74,b'Cleveland',3.5,4,14.0
b'_5PJ4GHIXNdUdXtohylKGQ',1,695,b'Cleveland',4.0,4,16.0
b'GJeequm4jhS8ei1b7-Q33A',1,6,b'Cleveland',3.5,1,3.5
b'4sYUOH1R2r4mCCJSjJ66ow',1,56,b'Cleveland',4.0,4,16.0
b'9-jtewo0SHAyBRLljyyaGg',0,7,b'Cleveland',4.0,2,8.0
b'e1RcTvtihmYdf8At7hLgRw',1,254,b'Cleveland',3.0,4,12.0
b'nOwexc-fUenxAtJf8cNW-g',1,17,b'Cleveland',4.5,2,9.0
b'ae_bWvkswYJZU4sOWOVVng',1,5,b'Cleveland',5.0,1,5.0
b'IJGce25T9M_xv9wG2F0Odg',0,3,b'Cleveland',4.0,1,4.0
b'wjvyVdtP-VpHrzZ3qEHg6g',1,3,b'Cleveland',3.5,1,3.5
b'XcQKsEUlh1W0R4iXbTA1Yg',0,48,b'Cleveland',4.0,3,12.0
b'956ZfpypyxLLkRmlaHWGkA',1,26,b'Cleveland',2.5,3,7.5
b'whh4FifOxjPmhiBi0tyErg',1,20,b'Cleveland',3.0,3,9.0
b'wbGOeoSttZguRXldqaiBVA',1,73,b'Cleveland',3.0,4,12.0
b'OnK_2xEmEmW0EunZnlZIag',1,9,b'Cleveland',3.5,2,7.0
b'yhxv_FcPrWQglM0g0DSEwQ',1,14,b'Cleveland',4.5,2,9.0
b'RPxDu0iYWUbg-3v7zzxyCg',0,5,b'Cleveland',3.5,1,3.5
b'y30HGHBNQXFswKhAryz0tg',1,4,b'Cleveland',3.0,1,3.0
b'Z2zynjhj6umPoHwLVfyOkw',0,36,b'Cleveland',3.5,3,10.5
b'sXY-t_J7fNteA9gWqWs9Qg',1,14,b'Cleveland',3.0,2,6.0
b'eZo_WH35_ugK6kqcF0M2Ig',0,12,b'Cleveland',2.0,2,4.0
b'r9QETdzuTTQpn-_exlL6jw',1,4,b'Cleveland',3.0,1,3.0
b'Q4iaGE5XM4yguqENY32Ttw',1,14,b'Cleveland',3.0,2,6.0
b'K6fYrrTorlpXmqutRcrHzg',1,385,b'Cleveland',4.0,4,16.0
b'qHiaNXS_F1M8aEa7YfoqCw',1,17,b'Cleveland',4.0,2,8.0
b'wlUiXdH1Cfj4do5kNxrOtw',1,12,b'Cleveland',2.5,2,5.0
b'cYshR_iYRMFhyLmqjAX_SQ',1,7,b'Cleveland',2.0,2,4.0
b'sX-7qfeKaN9wRr2eD0UmGg',1,11,b'Cleveland',3.0,2,6.0
b'9duYfRH4imJbucLiOCqUWw',0,3,b'Cleveland',2.5,1,2.5
b'zH3HFpkJZ9EmWMRhw1oypA',1,32,b'Cleveland',4.5,3,13.5
b'lwLd3mQRtzywaf0ndkyOmQ',1,9,b'Cleveland',2.5,2,5.0
b'tYNK4--H4WDaUBZ13salzA',1,11,b'Cleveland',2.5,2,5.0
b'VMcUG1dw4ldI_ldA2lGyEA',1,47,b'Cleveland',2.5,3,7.5
b'-_DxZ8gKU50sfuZEu4ypKg',1,173,b'Cleveland',4.0,4,16.0
b'4_sXnBAHU3lGxVfPUn0CNQ',1,3,b'Cleveland',2.0,1,2.0
b'X1v2lPPXgJGaIufxJHvZCA',1,104,b'Cleveland',4.0,4,16.0
b'a1_ZedhXo5mVflOV471pCA',1,19,b'Cleveland',4.5,3,13.5
b'o4HbgQnUkYnTLsbb6K5hjg',1,191,b'Cleveland',4.0,4,16.0
b'Aob9kNExpqUX5zD5culM9A',1,72,b'Cleveland',4.5,4,18.0
b'3Jx9x7QTbrzXcigublX6RA',1,3,b'Cleveland',2.5,1,2.5
b'bsme1TUoEQt5EDF7O6HBrg',1,14,b'Cleveland',4.0,2,8.0
b'fZKECzeSUlr3kZL_2dzhrQ',1,15,b'Cleveland',3.0,2,6.0
b'fja2EnaSxKu1D7uctMhw-w',1,175,b'Cleveland',4.0,4,16.0
b'EFxjlMxrfcWeO0KIZB-GTQ',0,4,b'Cleveland',3.5,1,3.5
b'6ExIH5FoPyMRhtz4p-2K1g',0,105,b'Cleveland',3.5,4,14.0
b'u2w7rfwl06rzHU7RcRkr9w',1,22,b'Cleveland',3.5,3,10.5
b'G9UlT-mBMdUwoUGCW405ow',0,42,b'Cleveland',4.0,3,12.0
b'W1hXfgnugKfVV1wDhko5lw',1,57,b'Cleveland',4.0,4,16.0
b'trZ9PBGPUil8NEAoFdb1rQ',1,4,b'Cleveland',1.0,1,1.0
b'Fy_FojwGrizFhLWoTPxFuQ',1,31,b'Cleveland',4.0,3,12.0
b'rRTz0zVbjmrEY8dEZmPJTA',1,124,b'Cleveland',4.0,4,16.0
b'WEs9MN1M6tixwEz844jCUw',1,32,b'Cleveland',2.5,3,7.5
b'GVTL5nxjlhzdXJMy4-4HBA',1,11,b'Cleveland',3.5,2,7.0
b'A4GjSb9NhUKGUoyyGHNwYQ',1,18,b'Cleveland',4.0,3,12.0
b'qsDxZtF-tauBMHl_NZYssw',1,11,b'Cleveland',3.5,2,7.0
b'CSBNoeTyY_PjH0Wdcw7S2w',0,10,b'Cleveland',4.0,2,8.0
b'1hFksNGqkzHBgYSp8H394w',1,6,b'Cleveland',4.5,1,4.5
b'o_une30mUUXlFdcud-cqWw',0,45,b'Cleveland',4.0,3,12.0
b'DPJMGfVPeSMBjAVKKKxiKw',0,21,b'Cleveland',2.5,3,7.5
b'Bl8_M_kDXZt_zsrLRgDulA',1,39,b'Cleveland',4.0,3,12.0
b'UbmWUWX_Or7u_w0hGfHUbQ',1,6,b'Cleveland',3.5,1,3.5
b'Aqhy2ZYpEeJ61aIJH_iCxw',1,22,b'Cleveland',2.0,3,6.0
b'9LAXz_VfATZ0kLdaavkN4g',1,216,b'Cleveland',4.5,4,18.0
b'06DxO1hUPQJmtUzIbVNKwQ',1,10,b'Cleveland',2.0,2,4.0
b'G63I6tTMcQDBavorYBWUSg',0,29,b'Cleveland',3.0,3,9.0
b'OOXUDZVOREgjwrLiwr3Spg',1,43,b'Cleveland',3.0,3,9.0
b'CxvirkRLRYaspG6GKn73YQ',1,4,b'Cleveland',1.0,1,1.0
b'ln-9sGJL8hVjSDwDcwEXWw',1,7,b'Cleveland',2.5,2,5.0
b'HmF1uRRxucvELiPWXXsZPw',1,62,b'Cleveland',4.5,4,18.0
b'zB4w1HYzZ9tBwjLNvLNc3Q',0,23,b'Cleveland',2.0,3,6.0
b'VBxKOEdjg7ryuA2Ni080rA',1,4,b'Cleveland',4.0,1,4.0
b'rj5TMsJ3Hq5QUm9RzJYKcQ',0,9,b'Cleveland',3.5,2,7.0
b'Vu6yNbKinh-54QT8i27LCw',1,3,b'Cleveland',3.5,1,3.5
b'haGstZfcH0IeRPncH2oFPQ',0,75,b'Cleveland',3.5,4,14.0
b'e43cDdpfYKn3PLDq5T2AyQ',1,7,b'Cleveland',3.5,2,7.0
b'cL38u23Ez492pToB4xZZXQ',1,4,b'Cleveland',1.5,1,1.5
b'vmOnhwEiqBOCaTegD_cUDg',0,15,b'Cleveland',3.5,2,7.0
b'_8Os_hsIMqO7njlJChHdvA',1,4,b'Cleveland',4.0,1,4.0
b'vDPRMZPe6lfy0MAcycvQUw',1,5,b'Cleveland',4.0,1,4.0
b'1FbPiw_tWdyjrUcJa41Zvg',0,18,b'Cleveland',3.0,3,9.0
b'Xg_eCdx99z5Y1oTLimniOw',1,113,b'Cleveland',4.5,4,18.0
b'M5tclVg-PSf-XbSRvUG-AA',1,15,b'Cleveland',2.0,2,4.0
b'cUwNW5NEua_yMcAx-X2sMg',1,273,b'Cleveland',4.0,4,16.0
b'HYm_XUwKk_s-gCC0kdERDA',1,24,b'Cleveland',3.5,3,10.5
b'rgdD0z1plae_ewOluEq8iQ',1,20,b'Cleveland',4.0,3,12.0
b'gn3QZOWJqICxnSNdyM54hw',0,3,b'Cleveland',2.0,1,2.0
b'mvqvZ1ipV6xNP7WU4guI4g',1,3,b'Cleveland',2.5,1,2.5
b'oTUyD6FBo7u7w54aYZx3bA',1,3,b'Cleveland',4.0,1,4.0
b'UQMQDq8yuxnyQyBIoKhzoQ',1,125,b'Cleveland',3.5,4,14.0
b'LJe2qhqA9nWWXED4mB8aoQ',1,3,b'Cleveland',3.5,1,3.5
b'N5nB7bt89WYvobTGIP1vPA',1,92,b'Cleveland',4.0,4,16.0
b'J-3u7M186SmAoC1l0ViEFw',1,12,b'Cleveland',3.5,2,7.0
b'_g0dF6TAj7-RlSUfsGwl7w',0,11,b'Cleveland',3.5,2,7.0
b'B2yz5yAviP9sj8p1G6xi1g',0,4,b'Cleveland',3.0,1,3.0
b'iPaXQP-JQCvwHV5D8RFTIg',0,4,b'Cleveland',3.5,1,3.5
b'qbDaSyxDfUZNheucJym2Pg',1,30,b'Cleveland',2.5,3,7.5
b'BR92F6HmOHq-uKtMgyr7rw',1,82,b'Cleveland',3.5,4,14.0
b'3tPemruVItQW12O3tYnsxg',1,15,b'Cleveland',4.5,2,9.0
b'xiUVYCnW8pNL2uiMjETtQA',1,9,b'Cleveland',4.0,2,8.0
b'5mJlO3oCw_4vvbq1qM6OEg',1,81,b'Cleveland',4.0,4,16.0
b'ZPm6lZlNO9iG1_v0GF_Gqw',1,5,b'Cleveland',3.0,1,3.0
b'LXhZUqafcflpTB4RgRljdA',1,3,b'Cleveland',5.0,1,5.0
b'hGEutUMfbpSdCiekvbW-rg',1,3,b'Cleveland',3.5,1,3.5
b'qCJ5txE34m5OHx4UVRzCTA',1,4,b'Cleveland',3.5,1,3.5
b'iDUPJOcU1VRQv9aK6Egztw',0,10,b'Cleveland',2.5,2,5.0
b'jrrozZmlFKp5KaVTD1fq3g',0,6,b'Cleveland',2.5,1,2.5
b'7-K3HAcYkS92V0tdgmM2_A',1,20,b'Cleveland',4.0,3,12.0
b'lxU5_YEsvMsn1k7Ol-i3xQ',1,15,b'Cleveland',2.5,2,5.0
b'akjewrvAc_LwLqbZ-kqQ5Q',1,7,b'Cleveland',3.0,2,6.0
b'gGlFPw1TFJANUl_FFmSNgA',1,11,b'Cleveland',2.0,2,4.0
b'GiqQniByPQZJcwU6yvlgeQ',1,15,b'Cleveland',5.0,2,10.0
b'm6O4gOfTtqJKmz0Ev2-PCg',1,20,b'Cleveland',4.5,3,13.5
b'vBV9TEGfaBWw_uXJn8-J1g',1,3,b'Cleveland',2.5,1,2.5
b'lfdiEgr4xbbn6waskIZj4A',1,38,b'Cleveland',4.0,3,12.0
b'r3lT2Qd80FXBoJKaVGY1Vw',1,37,b'Cleveland',4.5,3,13.5
b'B0qB9pWaYOFx_iv_KNSLbw',1,19,b'Cleveland',4.0,3,12.0
b'LJwS9epPXXvzel7bZ616Gg',1,49,b'Cleveland',4.0,4,16.0
b'7fiRVsawDX0vCpoMTbbxcQ',1,16,b'Cleveland',2.0,2,4.0
b'dcytjy24XmYrLtjTjgyEZA',1,18,b'Cleveland',4.0,3,12.0
b'8bnX7WyIZ_ZMoUNnkkFa_Q',1,20,b'Cleveland',3.0,3,9.0
b'AbPQf-X7awuPFDULiJ43bg',1,531,b'Cleveland',4.0,4,16.0
b'YyyqcbVyoBo4wPsgowUtUQ',1,86,b'Cleveland',4.0,4,16.0
b'unDs06rQ8V-d8-EujSVe8A',0,31,b'Cleveland',3.5,3,10.5
b'lFmodN3eYipeWBmE9fwzxw',1,4,b'Cleveland',3.0,1,3.0
b'MjLRxNBuFR9DvA2XzQAXIA',1,41,b'Cleveland',4.5,3,13.5
b'Lo_kU1f3Jd1qCQNrUVeo_w',1,53,b'Cleveland',3.5,4,14.0
b'6h5UmbIV4HPFj5bklXj75w',1,3,b'Cleveland',3.5,1,3.5
b'epAifIGqwj5oFp5MV8kgiQ',1,384,b'Cleveland',4.5,4,18.0
b'K6I_546GX7wxvI4CVZDrRQ',1,21,b'Cleveland',2.5,3,7.5
b'6WdKJJbK6EC5R8PKGWMsng',1,13,b'Cleveland',3.0,2,6.0
b'WuPSEvu8pES752S92awAVQ',1,30,b'Cleveland',2.5,3,7.5
b'6x4BDO6DrX9QXecdPCpVwA',1,3,b'Cleveland',3.5,1,3.5
b'qGJZ1C3rUjqZ6LAtNMjQtw',1,123,b'Cleveland',4.0,4,16.0
b'9bxcpud3GREFOxKY2cbheA',0,47,b'Cleveland',4.0,3,12.0
b'wmstf9dw0-kN3YThIxx8eQ',1,131,b'Cleveland',3.5,4,14.0
b'rQ9qBma0ol5N5O_sOZ-l8w',0,11,b'Cleveland',4.5,2,9.0
b'TW6A7M0j0R9hp1zYpxz2FQ',1,93,b'Cleveland',3.5,4,14.0
b'L-Go77QiXmXsYt9dYULPww',1,75,b'Cleveland',3.5,4,14.0
b'IoPSrK19Xd9FG_Q0x_CcLQ',1,10,b'Cleveland',4.0,2,8.0
b'mTcPc9rE43XrG05RQOjnWw',0,41,b'Cleveland',3.5,3,10.5
b'vybX7mQJLYm6HP1vRxZBDQ',1,13,b'Cleveland',4.0,2,8.0
b'JJGr_k3F26K1ShNLdxfYRQ',1,3,b'Cleveland',4.5,1,4.5
b'LvnOhs9Udhyp5adF7Cq98g',1,178,b'Cleveland',4.0,4,16.0
b'Nkb9_PKgnVYZe8W1y_fBRg',1,58,b'Cleveland',4.5,4,18.0
b'w1Dt_Dsbm40IgdVERLv5sQ',1,25,b'Cleveland',3.5,3,10.5
b'TS4YBX-Wd71lrN6lwKCj0Q',0,3,b'Cleveland',4.5,1,4.5
b'dt09TJuvnZR6dRd30CKNaA',1,4,b'Cleveland',3.0,1,3.0
b'0_3vFRwwoOxu6PF-N9gZdw',0,3,b'Cleveland',3.5,1,3.5
b'l_MAsRrpzf2sXPykr9DyxQ',1,52,b'Cleveland',4.0,4,16.0
b'USRXU4ASBAFSKhlk-KVrCw',1,71,b'Cleveland',3.0,4,12.0
b'KUAI4xdaC3BJmkpT22KIVQ',0,13,b'Cleveland',3.0,2,6.0
b'LVjo-nTZt7FoOMBJfiKs3A',1,6,b'Cleveland',3.5,1,3.5
b'ryG0kC_7fmBMrl-g2NFa2A',1,17,b'Cleveland',4.5,2,9.0
b'1v9TVINzMod7JfSQI7Aayw',1,80,b'Cleveland',4.0,4,16.0
b'meXjqyhTNLFmknY39y2sMg',1,751,b'Cleveland',4.0,4,16.0
b'B7pLK62P0rRxz25HV4RXFA',1,14,b'Cleveland',3.5,2,7.0
b'N9qQPezv9swXFLPgoMdhOg',1,33,b'Cleveland',2.0,3,6.0
b'I5YF1kl3LCVM6nDeP8rUzQ',1,41,b'Cleveland',3.0,3,9.0
b'78V1WQHXc5UUfttHm07Grg',1,10,b'Cleveland',3.5,2,7.0
b'z71cDtFTgwvT7ihsxesTzA',1,40,b'Cleveland',3.0,3,9.0
b'_PUGXxBeY2Z9OOosFS056w',1,33,b'Cleveland',3.0,3,9.0
b'OS_VB6MzlGnw4451XdaZXg',1,3,b'Cleveland',2.0,1,2.0
b'BUz4cv0BqwLA4Vrptp1OxQ',1,6,b'Cleveland',2.5,1,2.5
b'sARejHFyWLA93RgGwkhy5g',1,5,b'Cleveland',3.5,1,3.5
b'7FFlMoNoIW5W3KgCYqknmQ',1,45,b'Cleveland',3.5,3,10.5
b'qzjMO-bLXirGU1Q4_8vJEg',1,27,b'Cleveland',3.5,3,10.5
b'kf5vUoZTGedgydqce2e08g',0,29,b'Cleveland',3.5,3,10.5
