business_id,is_open,review_count,city,stars,review_scale,score
b'mzq_UgBRWsxTjb7oBNajWA',1,182,b'Madison',3.5,4,14.0
b'tZOMMBJEzkJo6okIwG1Pmw',1,33,b'Madison',2.0,3,6.0
b'MSrcYJoM9cNLS9-wfTZX3w',1,5,b'Madison',3.5,1,3.5
b'lw_vRdg4qUprQEgWDG6czQ',1,29,b'Madison',3.0,3,9.0
b'Ib2-QQytp9eqwaOgY_zeYw',0,57,b'Madison',4.0,3,12.0
b'z9lOfnUorcbWR_xS0DSeHw',0,156,b'Madison',3.5,4,14.0
b'yLrCSSrSnpxB-0ZEPt19jA',1,94,b'Madison',3.5,4,14.0
b'cPfnF9PAvVjamEdZM3wTzA',0,11,b'Madison',2.0,2,4.0
b'3wW0ls1tLyYabs2lwEndzA',0,5,b'Madison',2.5,1,2.5
b'wbia2cGn5pUSCZGLYTu0kw',1,10,b'Madison',4.0,2,8.0
b'YgBQEX8dB27FdYj7PaPhPw',1,159,b'Madison',3.5,4,14.0
b'K3790-2nF-iHvfPMnthLaQ',0,5,b'Madison',3.5,1,3.5
b'OnKyFU0FsiPVd8Jwl6st6g',1,176,b'Madison',4.0,4,16.0
b'r4RCtOZxp0nXpuoN_Usd1w',0,6,b'Madison',4.5,1,4.5
b'tt96sjIQIKgtGEvRHhLfBg',1,11,b'Madison',2.0,2,4.0
b'p4h2-y4muYzTr94pBT4mZg',1,4,b'Madison',3.0,1,3.0
b'NiNRA6t16CtUQKopLV1GBQ',1,19,b'Madison',3.0,2,6.0
b'K6YZd1zjr700Wb5-Ng3Dmg',1,51,b'Madison',3.5,3,10.5
b'KBWpa4uN2ke1t2cp27r9tw',1,6,b'Madison',5.0,1,5.0
b'jqNfrXF4e1JjxU3WNj73SA',0,7,b'Madison',4.5,1,4.5
b'rIgbi8lCr85UIKSQDVetZw',0,41,b'Madison',2.5,3,7.5
b'EOlHhLgp32dCdSlsMpiG6A',1,63,b'Madison',3.5,3,10.5
b'SPFu6EgRI8PwVuoHEzCgdw',0,5,b'Madison',4.0,1,4.0
b'xkdgCrkgfbI80Htst6-Lbw',1,81,b'Madison',3.5,4,14.0
b'w5eLKjDBu8N_tHtXKe4j-g',0,8,b'Madison',4.5,1,4.5
b'wOZUfs_p_AO1zXGkBcX2Bg',1,11,b'Madison',1.5,2,3.0
b'caMVCmuEG4rIV8HtTdU9jA',1,118,b'Madison',3.5,4,14.0
b'VMPSdoBgJuyS9t_x_caTig',1,255,b'Madison',4.5,4,18.0
b'fdX_eu-dCaKsDaK_itNIzQ',1,155,b'Madison',3.0,4,12.0
b'NXTsT01IVpKYPpa_1L-Rlw',1,31,b'Madison',2.0,3,6.0
b'wt6SJHPEknFUWjn67_wKoQ',1,73,b'Madison',4.5,4,18.0
b'eab04KSBbf30FqB4cH8erQ',1,324,b'Madison',3.5,4,14.0
b'NMXig2HCB_sa0E1OCZj-KA',1,16,b'Madison',3.5,2,7.0
b'-73xAVllMh_O2nEAcGtbvQ',1,7,b'Madison',3.0,1,3.0
b'LZGqCuTxaCbzgjv3N4xnWg',0,5,b'Madison',3.5,1,3.5
b'j1i7s55PmOFzJC3l6O8PiA',1,41,b'Madison',3.5,3,10.5
b'kWItkhjHRuzfC11CP1E0ZQ',1,36,b'Madison',4.0,3,12.0
b'jte_XM9Zo7TX86jlKwq5gg',1,52,b'Madison',4.5,3,13.5
b'tSzIHI6ioblP1WEQAQNbhw',1,83,b'Madison',3.5,4,14.0
b'9urG14qwHtGRpQQUYY2y9A',1,147,b'Madison',4.0,4,16.0
b'3aEASdWGHArGCQH-7don3A',1,23,b'Madison',4.5,2,9.0
b'Woqed5Fw95J6oEZxIHiBgg',1,114,b'Madison',4.5,4,18.0
b'9w18Hgg_UmI18YyVTP_E3Q',0,68,b'Madison',3.5,3,10.5
b'Hc7tSaIHva8WLyBlPDsEjg',0,21,b'Madison',2.5,2,5.0
b'ewEDv_q-K0fV0FepkHB8sA',1,416,b'Madison',4.0,4,16.0
b'UzSXgaJjOrtdWATtzgPWqQ',0,17,b'Madison',3.5,2,7.0
b'M8jR5XMgr2jWrs_EYtaAeQ',0,13,b'Madison',4.0,2,8.0
b'3uwz62lHoUqKXDDbwErRfQ',1,22,b'Madison',3.0,2,6.0
b'ih3ddtApyqb6W3T1mkdrag',1,22,b'Madison',3.0,2,6.0
b'BuS11AF9XSHEShscxQEzeg',1,503,b'Madison',4.0,4,16.0
b'lbFkq0Ac2nXeeWBCJ0jZRA',1,50,b'Madison',4.0,3,12.0
b'58c9tCvjkDRONJq8h6NLzg',0,13,b'Madison',4.5,2,9.0
b'Amo5UhXRFce_fegUnFEnMA',1,41,b'Madison',3.0,3,9.0
b'nfxPOAs7FxnLZHKBpP6S5A',0,4,b'Madison',2.0,1,2.0
b'apDt7MWwZVmh_R1t_WVBzw',1,3,b'Madison',5.0,1,5.0
b'NiBzh0kHusvH5rdnpm7yVw',1,193,b'Madison',4.0,4,16.0
b'NYf9TKBKPpa1wkA_uwIlfg',1,443,b'Madison',4.0,4,16.0
b'6_YR7epdhDWU_E5Hj4nZrA',0,6,b'Madison',2.5,1,2.5
b'ecM2lSLuZhxZKQdGZWMOFg',0,55,b'Madison',3.5,3,10.5
b'yvqMh9kTv3Kx-tocc0DFBQ',1,141,b'Madison',4.0,4,16.0
b'naPGOTVEpRZavvn9-sFg8A',1,209,b'Madison',4.0,4,16.0
b'2-LcaW9vRqBLKe-5Y6ljVA',0,3,b'Madison',3.0,1,3.0
b'Dy99p5bWfr6g0UtlmPjDqg',1,126,b'Madison',4.0,4,16.0
b'cMybOpJd352Cb6y9SeVhPw',1,200,b'Madison',3.5,4,14.0
b'9h-dDy31vMwnlBoX3A7SSQ',0,20,b'Madison',3.0,2,6.0
b'bCosDkhWzMJupoRV2be-VA',0,7,b'Madison',3.5,1,3.5
b'Tiy_skxHMvNCpyzAIqv6qA',0,31,b'Madison',3.0,3,9.0
b'Jrwc8lczFNNXOMolie1amg',1,10,b'Madison',4.5,2,9.0
b'XmsBtCykUtObXg4Q1mYpvg',1,898,b'Madison',4.0,4,16.0
b'-IoO4qZCdIQNgj2vCt9hqA',1,37,b'Madison',3.5,3,10.5
b'xVpE01l6ZXdEtVf5PkRpDg',0,94,b'Madison',4.0,4,16.0
b'izzrCdvwa1TT8rBsE7Ch7w',0,5,b'Madison',3.0,1,3.0
b'aQYLi9BmN0KcLmK4OB_-SA',0,6,b'Madison',2.5,1,2.5
b'I2BCOAwqJJIfUX-NzPbNjw',0,8,b'Madison',3.0,1,3.0
b'JtJnFY3tThBoxpDMxLFLow',1,41,b'Madison',4.0,3,12.0
b'i60v66vwf1A13YqcIqGD_A',1,454,b'Madison',4.0,4,16.0
b'rck304cyCwAxQbUAOuuMwg',1,26,b'Madison',3.0,2,6.0
b'aiI4CxuCeIj_BnGaJyU1dg',0,47,b'Madison',3.5,3,10.5
b'Sh_c-UZ8Tk_H1porVieNmA',1,91,b'Madison',4.0,4,16.0
b'u84eyOBILlFQIc8fMFCoig',1,36,b'Madison',3.5,3,10.5
b'px2hJjx46o5OoTud_AdUHw',0,10,b'Madison',3.0,2,6.0
b'1a3Pkkwb7yB_vmxgKwmqXw',1,172,b'Madison',4.0,4,16.0
b'aLZTOa5e2ON9mmDQcw6GtQ',1,19,b'Madison',2.5,2,5.0
b'JexI9opGP2n_Xv6IKnN0Bg',1,17,b'Madison',2.5,2,5.0
b'jaoFwU5mqxtw2JpZrM73Yg',1,34,b'Madison',2.5,3,7.5
b'6NWSeAEufOHDklHbg4PAww',1,19,b'Madison',3.5,2,7.0
b'tr7wv-dDSQBdMzEqEJILQA',0,7,b'Madison',3.5,1,3.5
b'9BohUwW-fTfcpiBT782Fkg',1,21,b'Madison',4.0,2,8.0
b'_j0xNyOAtLI7iRF4GStBgA',1,30,b'Madison',4.0,3,12.0
b'DCab_cz7nDDW-IPsnKGb_A',0,67,b'Madison',4.0,3,12.0
b'4y8KM5Hq0HOm6M0w7O-m4g',1,13,b'Madison',5.0,2,10.0
b'GEL7svZLFqx9NWq3aOtz_Q',1,30,b'Madison',3.5,3,10.5
b'H8NK_pWGq4i3L92ZpaUaGg',0,18,b'Madison',3.0,2,6.0
b'oSrTdvRGrJ24ofcquIFoPA',1,217,b'Madison',4.0,4,16.0
b'nnGqETrosXjIcqP4CFUK8A',1,7,b'Madison',2.5,1,2.5
b'4r9BwC-nkDRMXEIy_bqNbg',1,73,b'Madison',4.0,4,16.0
b'-D9NFU_SZpp5J7VCSsPp1Q',1,49,b'Madison',4.0,3,12.0
b'RGLC87HVaASIYLxh2RL4hg',1,100,b'Madison',4.0,4,16.0
b'BXQKPvzAFDOOXDQzxIU6RA',0,14,b'Madison',2.0,2,4.0
b'bLh4ysq5RsbzCNSjqHhwyw',1,62,b'Madison',3.0,3,9.0
b'GnSZknS80ioXMziHGy4QFA',1,21,b'Madison',4.5,2,9.0
b'xtDZdPaHwhAwoo77QV9Oeg',1,112,b'Madison',3.5,4,14.0
b'-pV9kWNoA9vyHfM_auYecA',1,362,b'Madison',3.5,4,14.0
b'dTtMrvC0UoDV-3-8diJYLw',1,114,b'Madison',3.5,4,14.0
b'IRfYEXJBQXxIN2d5pD_jKg',1,143,b'Madison',3.5,4,14.0
b'3GKCKWw4O6JmM4HejYEQcg',0,3,b'Madison',3.0,1,3.0
b'dcfh1BEj4EXKqA16zi0TiA',1,3,b'Madison',1.0,1,1.0
b'vn5f16PcHU-feucWgK7r1g',1,93,b'Madison',3.0,4,12.0
b'1PUPTbQRums97s6yfTnA5A',1,46,b'Madison',3.0,3,9.0
b'imBVeP4aA-aLTdPD-t8_WQ',1,30,b'Madison',3.0,3,9.0
b'cgoS2M0ghmdAQM1fvf-I9Q',1,48,b'Madison',3.5,3,10.5
b'npqc1DO90A5TzavGmYyGhA',0,185,b'Madison',4.5,4,18.0
b'nM2Jl9GS7IGlluey8ieivg',1,39,b'Madison',3.0,3,9.0
b'SBnpT6JDbah-5l_52GM5sw',1,380,b'Madison',4.0,4,16.0
b'W_9ophRRWO924hn1S-y2Hg',0,66,b'Madison',4.0,3,12.0
b'LG6vpg5Qx_DstY2aT8-O4Q',1,74,b'Madison',3.0,4,12.0
b'mJAhCy5XbkaeQqMN05h4Yg',0,66,b'Madison',4.0,3,12.0
b'CRD6zKJSRbkiwTPYMIaavA',0,10,b'Madison',2.5,2,5.0
b'TQSgOs4gahJ9g8Y_-whMsQ',1,32,b'Madison',4.5,3,13.5
b'162qe4ekI6ylZg_EYp3MPQ',0,7,b'Madison',1.5,1,1.5
b'ToHFgQaDd_wJ6tAvVJHgoQ',0,9,b'Madison',3.0,1,3.0
b'di6TE2800MRMLomLFsmfrg',0,9,b'Madison',4.0,1,4.0
b'Y2Z1Ig5I1E3PSU_GQQUW9Q',0,53,b'Madison',3.5,3,10.5
b'Y2TCGnkXJ1BmxMKLR1r8Jw',1,5,b'Madison',3.0,1,3.0
b'6mqfcZI2I6Y8QGBPiFAsnQ',0,11,b'Madison',4.0,2,8.0
b'EP0mnDzQiA_sRTRlYBs4hg',1,28,b'Madison',4.5,3,13.5
b'YsxyAYrg2LdMvf7nhp39Ow',0,20,b'Madison',3.5,2,7.0
b'1GGLx6k4SgM-MykB5TTiJg',1,47,b'Madison',4.0,3,12.0
b'EiHj4zrEOA8SlMO69qSHZg',1,4,b'Madison',4.0,1,4.0
b'9XtyBTgenMERfl4hDgnDwA',0,3,b'Madison',4.0,1,4.0
b'sUGlSS0AF2xPYFEjvKJbSA',1,42,b'Madison',3.5,3,10.5
b'XKaEQFtKnU3_Gaduje4Nhg',1,22,b'Madison',2.0,2,4.0
b'jP6xmjbQRfUitOmv5PKuJA',1,7,b'Madison',3.5,1,3.5
b'upI-oDFUBr_P9Q_waV7rmQ',1,12,b'Madison',2.5,2,5.0
b'oezMXnkdUQMuMH7RuKaiyw',1,179,b'Madison',4.5,4,18.0
b'Ps5mrcu_E17YBC7Tl75X0w',1,11,b'Madison',4.5,2,9.0
b'xStWlT67YUdrdhfrNP0eQQ',1,71,b'Madison',2.5,4,10.0
b'di8-ZPAvExDPfttxMs3_JA',0,4,b'Madison',1.0,1,1.0
b'TLTawnc8rVosRV9z5-8oOw',0,5,b'Madison',3.0,1,3.0
b'zx_eg_zbs2pyDU4QmCXE1Q',1,6,b'Madison',3.0,1,3.0
b'Ed5feP-TztmLtc4pRKDvNA',0,13,b'Madison',3.5,2,7.0
b'X2Lb7fTmuyXwU3O19F5aZA',1,9,b'Madison',2.5,1,2.5
b'TmzUG5kgxezUsfNYu5Z5cw',0,7,b'Madison',4.5,1,4.5
b'WCMt5LU2NnkmzjKNhTB7UA',1,7,b'Madison',4.0,1,4.0
b'RpJJeDl84FKx4-FwwY2w0w',0,19,b'Madison',3.5,2,7.0
b'tsDdetbc4qtzgAPtcLH87A',1,107,b'Madison',3.5,4,14.0
b'P3Nl2QTfUtoe8-alSSh-9w',1,49,b'Madison',3.0,3,9.0
b'SHoUzvH_XnVzU6i_YR48tg',0,9,b'Madison',4.0,1,4.0
b'Lku_keJf44D0LxbRAIZOcg',1,53,b'Madison',3.5,3,10.5
b'ymGn0eZHFM0bI8Ig0EVXWg',1,3,b'Madison',3.5,1,3.5
b'iRHTFqobTR2mQaDg2-Yojg',1,27,b'Madison',4.0,3,12.0
b'_9oVB-ICuyxfnK8JGpiwKA',0,3,b'Madison',2.5,1,2.5
b'Cs7Zny0ijnyE9nZWSLBnAg',1,20,b'Madison',4.0,2,8.0
b'3ixWqNb_sort966Ouxc5vg',0,9,b'Madison',3.0,1,3.0
b'GLUwW6rCrMTAX2QbUpye-g',0,18,b'Madison',4.5,2,9.0
b'aUrOyWFKxKeVXiFzwbTXSA',1,234,b'Madison',4.0,4,16.0
b'RGCiOM52mBI6_Wyfx2xO6A',1,66,b'Madison',4.0,3,12.0
b'SMtnQ_KdWUL36t3nV497uw',0,10,b'Madison',4.5,2,9.0
b'dpblBM884TnUQQ5xusFMlg',0,9,b'Madison',4.0,1,4.0
b'T-LEmkUd0PEUC0R_eUb7Ng',0,18,b'Madison',3.5,2,7.0
b'krsjoEks-XF-PLKjOJW66A',1,53,b'Madison',3.5,3,10.5
b'GeRCq7Y4SI54tDEjIaanPQ',1,6,b'Madison',4.0,1,4.0
b'R_wOzSC7CWl38RLtbf-rQQ',0,5,b'Madison',4.0,1,4.0
b'FhHD0Y_TPysnHOfB8uS6eQ',1,20,b'Madison',3.0,2,6.0
b'sWWMidrpQmXOhCTrs6xAZg',1,6,b'Madison',2.5,1,2.5
b'rECtpzeqtOdR5gIWiXoGfQ',1,54,b'Madison',3.5,3,10.5
b'zjkZ0apVnRKpF_vSyGNkQA',1,18,b'Madison',3.5,2,7.0
b'bqNV9FU60H9BVPJ4kWptOA',1,4,b'Madison',3.5,1,3.5
b'lwGYjicqmjZqbPq_ZPS3_w',0,6,b'Madison',3.0,1,3.0
b'QJOr35t_jz9OPQ6IczMGJA',1,9,b'Madison',3.0,1,3.0
b'AR1w3ragHgRvnU71A7aaZA',1,56,b'Madison',3.0,3,9.0
b'1AbuJiCPu-mOJUPjQIpuLw',1,8,b'Madison',2.5,1,2.5
b'VO2WD2hE1jLyNFCja3XlGg',0,55,b'Madison',4.5,3,13.5
b'nTj1Yi5TyRErrP8k8H3C3g',1,53,b'Madison',3.0,3,9.0
b'EgtyW19V-64c6PmRuvzSEA',1,662,b'Madison',4.0,4,16.0
b'L7ruEZJO8tGQIHPxGTztAA',1,24,b'Madison',3.0,2,6.0
b'GRBJc51ofoVZWpLOs16a1g',1,14,b'Madison',4.0,2,8.0
b'c0mV9byVqQMERBojaFmuWA',0,3,b'Madison',1.0,1,1.0
b'iIok1p4qnpGAa07xoaXRQA',1,126,b'Madison',3.0,4,12.0
b'MLwVTDhM2DOESvKGcfKCsg',0,70,b'Madison',4.0,4,16.0
b'tAsTOl-mrPX3kiiyz1a1TQ',1,3,b'Madison',4.5,1,4.5
b'3EkVn5_YsP0q6LvMfTsVuQ',1,4,b'Madison',4.0,1,4.0
b'kVXyz0mYd7NaGuGdM_VMeQ',1,84,b'Madison',4.5,4,18.0
b'kUtQT0IgfJaBE-5uP0r4sQ',1,46,b'Madison',2.5,3,7.5
b'F0Wv3QMEXhX3vknb5SPqCA',0,4,b'Madison',2.5,1,2.5
b'DWPAFq8HdzGzo2vhKixDJA',0,16,b'Madison',4.5,2,9.0
b'FnTbrBUCuaSOlWnovTgMjg',0,41,b'Madison',2.5,3,7.5
b'k0sfr75fgFpwwf_BBdnm9w',1,5,b'Madison',4.0,1,4.0
b'Wc1TtSuRgHXW8CLR7Rs7TA',1,72,b'Madison',4.0,4,16.0
b'1lujZNJqP5s966L0PRmRrg',0,11,b'Madison',2.5,2,5.0
b'8RxwEbhxRResGQUwsZujAw',0,30,b'Madison',3.5,3,10.5
b'DTsCHmHjqWXBCzAkg0YzAA',1,21,b'Madison',4.0,2,8.0
b'ZS9nhMMn6KdvdaB4L4G3vw',1,13,b'Madison',4.0,2,8.0
b'OHlWeG019fqPbvYO5ZDEqg',1,17,b'Madison',4.0,2,8.0
b'DEF77d-_S0UT2OI-njM5fQ',1,85,b'Madison',3.5,4,14.0
b'7iZYl52Gtica73shRYsuMQ',0,93,b'Madison',3.5,4,14.0
b'rK07YAIZJBFrvx7Z5k39_g',0,16,b'Madison',4.0,2,8.0
b'adU58x75VWjbsyFdoO_m3w',1,138,b'Madison',3.0,4,12.0
b'y2I0Yt6yr48ZgUvR3Pe7Fw',1,7,b'Madison',3.5,1,3.5
b'scCQqfGfHipwVV43opvMJw',0,4,b'Madison',3.5,1,3.5
b'7Km9UXolK9vEeBDNqTl5DA',1,4,b'Madison',2.0,1,2.0
b'5P73h8f_5q-00YIIkUX4WA',1,138,b'Madison',3.5,4,14.0
b'ITieHQ8UwKq74FnqTKnPOQ',1,40,b'Madison',4.0,3,12.0
b'nVw5MK7dBw_JzoH82DCfJw',0,31,b'Madison',4.0,3,12.0
b'QvvcftkmPXdsBMbhGY293w',0,3,b'Madison',5.0,1,5.0
b'Xc3Y8_cWBnMVXvoJmGCh4g',0,13,b'Madison',3.5,2,7.0
b'mEuXIK4Njq37DBLmMlz_0g',1,3,b'Madison',2.5,1,2.5
b'8Nu0oc2gCzTG4KA-sHa5lA',1,8,b'Madison',4.0,1,4.0
b'9Hn3FW37916i3ED7sLZCQg',1,24,b'Madison',3.0,2,6.0
b'Twcjx4ofM9GWwXN6LVGSzw',1,445,b'Madison',4.0,4,16.0
b'S4NHg4GZD35HzzibJAxXDw',0,33,b'Madison',4.0,3,12.0
b'YDjpFw_K46BW9Wf9c8izzA',0,3,b'Madison',1.5,1,1.5
b'GqVYiZNJnuLV7I4u3u3PDw',0,3,b'Madison',2.5,1,2.5
b'OBLv8e0RvwqBl0Gkoj-bDA',1,66,b'Madison',3.0,3,9.0
b'WhUaO6USElivcM-xxlsscA',0,22,b'Madison',3.5,2,7.0
b'pTvL6Upfp91J1ryrCZpzgg',1,51,b'Madison',3.0,3,9.0
b'MuLF5vPE73lGydhv-6xbtA',0,20,b'Madison',3.0,2,6.0
b'cxyDANKI4ptp9VdbgEtCtg',1,18,b'Madison',3.5,2,7.0
b'HO2knNxcc_8lFtgGxN8q2A',1,143,b'Madison',3.0,4,12.0
b'lqtybK6_GjSqhK8U55Mc7w',1,127,b'Madison',3.5,4,14.0
b'gwKOawUNlVvt-b38LNgpLw',0,4,b'Madison',4.0,1,4.0
b'58bwmkEtGJqe7ei5kssczw',0,4,b'Madison',4.5,1,4.5
b'EtFtF_FPvqpeTlbj9zFfmA',1,5,b'Madison',2.0,1,2.0
b'91Y6ASRhkDz3mJG9ezGNiQ',1,62,b'Madison',4.5,3,13.5
b'y1H7Q7rN9JmySXvwDVYD8A',0,22,b'Madison',2.0,2,4.0
b'RJdV7djZZeH3jJadPhgVvw',0,54,b'Madison',3.5,3,10.5
b'hII_nAeCvz-qlyuvbNI1Ig',0,4,b'Madison',3.0,1,3.0
b'c26Nbb6i7OeMCvg7Cs4QSw',1,16,b'Madison',5.0,2,10.0
b'2koGK8csbE3AIFf7r2dMNw',1,4,b'Madison',1.0,1,1.0
b'uSANDilamc1QSiCinFSKYw',1,50,b'Madison',3.0,3,9.0
b'Ti73jdAF8zrVEkSLyzfOag',1,46,b'Madison',4.5,3,13.5
b'u_A58uX7x7AEOKOboFGFpg',1,7,b'Madison',3.5,1,3.5
b'mOzxFBAHWwpuH7u5xP0oHw',0,126,b'Madison',3.0,4,12.0
b'-9CvNuJ35elp7YwIy4xHDw',1,6,b'Madison',3.0,1,3.0
b'v3Ec04i6x7NC1B7YFoA4GQ',1,20,b'Madison',2.0,2,4.0
b'm3Gjw27yTlmNYG1cuTWlBw',1,19,b'Madison',3.5,2,7.0
b'ccVFmV2l3xPS4CCcLPwpkQ',1,22,b'Madison',3.0,2,6.0
b'lUBlgJ-rDDdwpi6d38L2tg',1,53,b'Madison',3.5,3,10.5
b'38VHBCYylBFmTQ0cFeCdAQ',1,3,b'Madison',5.0,1,5.0
b'5922_DJ8lQXaJva0XOlyXw',1,10,b'Madison',3.5,2,7.0
b'Wf7AV7JbR52qABil0bU8NA',1,62,b'Madison',2.5,3,7.5
b'iSOaf_-deg1nIlCm3cuzvg',1,66,b'Madison',3.5,3,10.5
b'VDvcxFhe3NttPUzftJmHjw',0,34,b'Madison',3.5,3,10.5
b'bt0ZUJWmAJhjYmfPCzgRmQ',1,9,b'Madison',2.5,1,2.5
b'3NmjKQJmPH7hcM0pp12DJQ',0,3,b'Madison',4.5,1,4.5
b'HHCn1akqIpl_BhdcJoYPbw',1,290,b'Madison',4.0,4,16.0
b'hDhQvwpLWSzSgZQSKUSOqQ',1,37,b'Madison',3.5,3,10.5
b'paNjgpMDRhNzBj6xzhHPVQ',1,114,b'Madison',4.0,4,16.0
b'1Os0g2rh6I50ZIXEZSaNkA',1,377,b'Madison',4.0,4,16.0
b'ILa-Xv5-h23A9OMrYK17oQ',1,181,b'Madison',4.5,4,18.0
b'k9wv5-0u8q4S75MIaTX6aA',1,91,b'Madison',3.5,4,14.0
b'O3tT9S9vZixg1iwiKeWfuw',1,124,b'Madison',4.0,4,16.0
b'cDk2no09g2JBBxBotOuZow',1,6,b'Madison',4.0,1,4.0
b'eJYvivWUp4Hdc9Tc8SaZPA',0,81,b'Madison',4.0,4,16.0
b's43P_mLoOI348Ts_O3kTTg',0,3,b'Madison',5.0,1,5.0
b'G099MT9cwtwgdsR71JLp6w',1,160,b'Madison',4.0,4,16.0
b'cRDEkJWuXpKzuSYUpmyX5w',1,3,b'Madison',3.5,1,3.5
b'oHcGE5r2k4GgtIFqgZS2GQ',0,8,b'Madison',3.0,1,3.0
b'rcqcUiO5vw7nBcmpJ7Y8Wg',1,4,b'Madison',5.0,1,5.0
b'uWZKPQs_TVi5qHeL0jIOCw',0,18,b'Madison',4.5,2,9.0
b'SaAIh36XncqFQanBhSQlEA',1,27,b'Madison',2.5,3,7.5
b'1k3toqehw9_rOdLjsoZh-Q',1,15,b'Madison',4.5,2,9.0
b'vKlfioFE5L-ZSUIbg0NY3Q',0,3,b'Madison',4.5,1,4.5
b'azJAJh8oivpsU9HzlLS6EA',1,29,b'Madison',1.5,3,4.5
b'_DpnhekFOZDPNBDekWpx4A',1,48,b'Madison',2.5,3,7.5
b'1ZkcNwQpIESg8LuAHzye6Q',1,58,b'Madison',3.5,3,10.5
b'wQgY7CdljLdCJm6XIk1HuA',1,46,b'Madison',4.0,3,12.0
b'gyDTYm_NDWXEHBPGnL-oRQ',1,63,b'Madison',3.0,3,9.0
b'wwnuIvnVLgpEZOKzcdfDhw',1,29,b'Madison',4.5,3,13.5
b'dsvLqlcYaD0QbVGjVKm-lg',1,30,b'Madison',4.0,3,12.0
b'CQNq2sgLokwOVf4OL-19Hg',0,9,b'Madison',4.0,1,4.0
b'IPZubyVcN1OPwDJ68uqUHQ',1,12,b'Madison',3.0,2,6.0
b'3r1-6Hrfiobded7DRxstxQ',0,12,b'Madison',4.5,2,9.0
b'NUTVC8LoicZmcsO10Jmolg',0,20,b'Madison',4.5,2,9.0
b'jLpufKQL0CF79vBrKwiMjQ',0,7,b'Madison',3.5,1,3.5
b'EKNm59ZMMRvb8N8Cm5F8Qw',0,89,b'Madison',4.0,4,16.0
b'VRTrhsYKSJo1kGX5RqBlFA',1,76,b'Madison',3.5,4,14.0
b'V5K2K2U0JaBL5UPaZYJkSQ',0,28,b'Madison',4.0,3,12.0
b'sbOlgkiKttP4Cq_p6Z-f4w',0,4,b'Madison',4.0,1,4.0
b'QlAPX3c0Vm2dU_w3puIAIw',1,118,b'Madison',4.5,4,18.0
b'QBDwbEEc9uEnn7dzVZu60Q',1,39,b'Madison',3.5,3,10.5
b'50Anorn0DJXFhBr9a9_gHQ',0,9,b'Madison',3.0,1,3.0
b'Kntmm6a3qAMSpxRWdFZutA',0,7,b'Madison',2.5,1,2.5
b'jaHKCpllY6Vb_kgQ4DYFkw',1,37,b'Madison',4.0,3,12.0
b'QlBh1ACRTx-4ePTgIRPMeQ',0,16,b'Madison',2.0,2,4.0
b'H6Gb3P21h4e_stdjFQO9oQ',1,19,b'Madison',2.5,2,5.0
b'jgh9iT5k7JxkeK9gu4VJAw',1,27,b'Madison',3.0,3,9.0
b'SxuD7iY8QO88PNbSdNmNKg',0,24,b'Madison',3.5,2,7.0
b'jCAoPzq8naXIgW4F3_wVTQ',0,8,b'Madison',3.5,1,3.5
b'X0siHN0KchBjGKn9QsEAFg',1,46,b'Madison',4.0,3,12.0
b'3LpBQxRKVxJIxdQd3PV_Hw',1,3,b'Madison',4.0,1,4.0
b'fpwMWuKAR8joNW1B4N3e5w',1,60,b'Madison',4.0,3,12.0
b'aZgOdGn3O_fP2OUr5ATqiw',0,55,b'Madison',4.0,3,12.0
b'Trs4cEYdP6AX_KihTk9kWQ',0,65,b'Madison',3.5,3,10.5
b'lJDnML8EVAc_muLXhN32Yw',1,58,b'Madison',4.0,3,12.0
b'DIUK7_PjGCOMcpS2fBiALg',1,146,b'Madison',3.5,4,14.0
b'RxacBKbziwvC5afDcZS5zg',1,9,b'Madison',4.0,1,4.0
b'KB25wVbL7Lk22tN72DR0ww',1,9,b'Madison',4.5,1,4.5
b'ToNd6fEn_SvcQc1Fulsidg',1,6,b'Madison',2.5,1,2.5
b'cUy8ww2wcqW-1RJLNSvBkA',1,77,b'Madison',3.5,4,14.0
b'GVSc1akbPBLtpYHSAuI_eQ',1,9,b'Madison',4.5,1,4.5
b'0zxn5cFZaH3F_0UsiI0SjQ',0,31,b'Madison',4.0,3,12.0
b'70xPPH9jN7TI9etfueFetA',1,25,b'Madison',3.5,2,7.0
b'L772e6l2Yd0DJEyCBxBNng',1,182,b'Madison',3.0,4,12.0
b'YohEZMYpKrf-3fyPASKLew',1,100,b'Madison',3.0,4,12.0
b'ajNgLG4Eev8GQYZeMBPpdA',1,14,b'Madison',4.0,2,8.0
b'izNAs4Ya2NWKppUgKnQ04w',1,9,b'Madison',3.5,1,3.5
b'QxqMKO5IZCQUUWIx8nTDJw',1,39,b'Madison',3.5,3,10.5
b'CqCWN9aBJf8YNJxyel7psg',1,77,b'Madison',4.0,4,16.0
b'aVBFKYoF0AHuusNssaQpJA',1,379,b'Madison',4.0,4,16.0
b'hoqk5SFvERVDJVXUaFLpLQ',1,337,b'Madison',4.0,4,16.0
b'eYE7zd30ltLAS1V3ssdtrQ',1,90,b'Madison',4.0,4,16.0
b'LZ_R2OLgZQSQMMzlp8uUOA',1,433,b'Madison',4.0,4,16.0
b'N3uOrQCnx_n_841Q8EwbzQ',1,37,b'Madison',4.0,3,12.0
b'oyoMj4yTMybdMRADjFPXiA',1,7,b'Madison',2.5,1,2.5
