,business_id,is_open,categories,review_count,city,stars,review_scale,score
17104,b'HIcSLdYQlLthOPt218o87g',1,"['Brasseries', 'Modern European', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",8,b'Toronto',4.0,1,4.0
4147,b'37joQpD9m5AIcrW1c8OBnQ',1,"['Food Trucks', 'Barbeque', 'Food', 'Street Vendors', 'Restaurants', 'Desserts']",8,b'Toronto',4.0,1,4.0
38344,b'k2H--NUMZUivgm_McnVKzw',1,"['Food', 'Fast Food', 'Restaurants', 'Bars', 'Hookah Bars', 'Coffee & Tea', 'Nightlife']",8,b'Toronto',3.0,1,3.0
37792,b'LnnYY4EmHGl_r1dQiqy5rw',1,"['Diners', 'Mediterranean', 'Middle Eastern', 'Halal', 'Restaurants', 'Falafel']",8,b'Toronto',3.0,1,3.0
19252,b'6j67nog58__bFPqd620Rrw',1,"['Filipino', 'Restaurants']",8,b'Toronto',4.0,1,4.0
37797,b'04VVHA-3qmGKPMBKDHFm3w',1,"['Restaurants', 'Burgers', 'Fast Food']",8,b'Toronto',3.5,1,3.5
51772,b'ugWB_hkm21s9v8xxAkmNVg',1,"['Italian', 'Restaurants', 'Pizza', 'Sandwiches']",8,b'Toronto',3.0,1,3.0
41868,b'nFikPH1pjWY1m__4ZNfV9w',1,"['Caribbean', 'Nightlife', 'Bars', 'Restaurants']",8,b'Toronto',4.0,1,4.0
1826,b'vqv2lIEH4hJN9BbMt2LiWA',1,"['Restaurants', 'Greek']",8,b'Toronto',4.0,1,4.0
7079,b'Qr6KiVgv7CklIc0J3EKMCQ',1,"['Chinese', 'Restaurants', 'Noodles']",8,b'Toronto',4.5,1,4.5
33135,b'euPGrIZXNhkbNDJe5U5Q1Q',1,"['Restaurants', 'Sandwiches', 'Breakfast & Brunch', 'Delis']",8,b'Toronto',2.0,1,2.0
33236,b'SAYeaclKsoqMavBfHpvV8Q',1,"['Breakfast & Brunch', 'Restaurants']",8,b'Toronto',1.5,1,1.5
1886,b'aBWyWwkxOgfVbEhz8dIQxw',1,"['Middle Eastern', 'Food', 'Restaurants']",8,b'Toronto',3.0,1,3.0
14357,b'4FE9FM8uvn9CV76Bxfxogw',1,"['Restaurants', 'Caribbean']",8,b'Toronto',4.0,1,4.0
33169,b'ATqO2OqqeZnctPD3JlkPhA',1,"['Restaurants', 'Fast Food', 'Burgers']",8,b'Toronto',3.0,1,3.0
21400,b'fIBrbhvU9T2PZuch_wBK_g',1,"['Restaurants', 'Pizza']",8,b'Toronto',3.0,1,3.0
33115,b'q2l6L-gdvIZewh7n5_xasQ',1,"['American (Traditional)', 'Restaurants', 'Gastropubs']",8,b'Toronto',3.5,1,3.5
16047,b'AHeH9lMFoEbgUEyWSosSMQ',1,"['Japanese', 'Restaurants', 'Sushi Bars']",8,b'Toronto',3.0,1,3.0
9158,b'yRBE98DheftGKDwZG39P-w',1,"['Cafes', 'Restaurants']",8,b'Toronto',4.5,1,4.5
31836,b'UkbIKrtTDHW8DFNJYJ5yEQ',1,"['Caribbean', 'Restaurants']",8,b'Toronto',4.0,1,4.0
54281,b'bteXwVjvQAkymcl4ZXQBbQ',1,"['Bars', 'Nightlife', 'Restaurants']",8,b'Toronto',3.0,1,3.0
16717,b'RjbZHoxdGrl6bAsQgtJN_w',1,"['Restaurants', 'Salad', 'Sandwiches']",8,b'Toronto',4.5,1,4.5
6030,b'9beoZxJjveJaOOUl7Uw0WA',1,"['Food', 'Restaurants', 'Coffee & Tea', 'Sandwiches', 'Salad']",8,b'Toronto',4.0,1,4.0
8407,b'4jHAt1IJuTbSikhtQrFEEA',1,"['Bars', 'Restaurants', 'Nightlife', 'Italian']",8,b'Toronto',4.5,1,4.5
40183,b'kkdqDkenBuqdbX6rAl6Atw',1,"['Fast Food', 'Sandwiches', 'Restaurants', 'Vietnamese', 'Salad']",8,b'Toronto',3.0,1,3.0
17505,b'bHm6xdi4RaeaHFyww3d98w',1,"['Food', 'Cafes', 'Restaurants', 'Desserts', 'Ice Cream & Frozen Yogurt']",8,b'Toronto',3.5,1,3.5
43442,b'twirfhS-LvbQjAoZjoxWOQ',1,"['Restaurants', 'Japanese', 'Korean']",8,b'Toronto',4.5,1,4.5
50671,b'SLS_Ld3nVj91JJGks1yOTQ',1,"['Fast Food', 'Mediterranean', 'Restaurants', 'Greek']",8,b'Toronto',3.0,1,3.0
40261,b'7N4_jIwfNZr48OGTjwqF-w',1,"['Moroccan', 'Restaurants', 'Canadian (New)']",8,b'Toronto',4.0,1,4.0
47571,b'KDxN6LT95YIKUc2-Cpgc2A',1,"['Restaurants', 'Fast Food', 'Greek']",8,b'Toronto',3.0,1,3.0
8225,b'K2-3hzUtmqK8BWuLAEiauw',1,"['Coffee & Tea', 'Food', 'Restaurants', 'Soup', 'Sandwiches', 'Bakeries']",8,b'Toronto',3.5,1,3.5
7812,b'wzsipGvDBLqrltv9PEYyaA',1,"['Coffee & Tea', 'Fast Food', 'Food', 'Restaurants']",8,b'Toronto',2.0,1,2.0
40454,b'0sUd4i07uoQrE9DVMCLOuw',1,"['Asian Fusion', 'Restaurants', 'Seafood', 'Thai', 'Vietnamese']",8,b'Toronto',4.0,1,4.0
43227,b'c1A0vzAyQ7TLIgcoTlUMyA',1,"['Cafes', 'Vegetarian', 'Gluten-Free', 'Restaurants']",8,b'Toronto',4.0,1,4.0
50551,b'9YUJqcGrh0kbAxsuB34iqw',1,"['Sandwiches', 'Poutineries', 'Cheesesteaks', 'Restaurants']",8,b'Toronto',4.5,1,4.5
8130,b'3vykxItKNuoeQjoYnATXpQ',1,"['Fast Food', 'Restaurants', 'Burgers']",8,b'Toronto',1.5,1,1.5
49516,b'E759qevG0vnzRCjIHG_G_w',1,"['Restaurants', 'Mexican']",8,b'Toronto',2.0,1,2.0
2448,b'Khrvl0l9aYG_XyVJft7CVg',1,"['Vegan', 'Juice Bars & Smoothies', 'Event Planning & Services', 'Restaurants', 'Salad', 'Caterers', 'Gluten-Free', 'Burgers', 'Food']",8,b'Toronto',2.5,1,2.5
8411,b'hX-FAgxOZaVcfUu1Gi0spQ',1,"['Food', 'Vietnamese', 'Restaurants', 'Sandwiches']",8,b'Toronto',4.5,1,4.5
6582,b'0KN2L1CNIj4ppjNwIKJ2nw',1,"['Poutineries', 'Restaurants', 'Burgers', 'Food', 'Food Trucks']",8,b'Toronto',3.5,1,3.5
27220,b'SitCGPChCqlHO3bfn4GKLA',1,"['Food', 'Coffee & Tea', 'Cafes', 'Restaurants']",8,b'Toronto',3.0,1,3.0
17091,b'Tys0pRjszlcAbNPbKqJ95w',1,"['Fast Food', 'Burgers', 'Restaurants']",8,b'Toronto',3.0,1,3.0
24146,b'W136-8ioIFosnpuBTzT05w',1,"['Pizza', 'Restaurants', 'Sandwiches', 'Italian']",8,b'Toronto',2.5,1,2.5
21520,b'PlsMu3_E4NdxJMjcuOHFqw',1,"['Halal', 'Restaurants', 'Caribbean']",8,b'Toronto',5.0,1,5.0
12096,b'tySM6WgaryrSQ0nwwz6oOQ',1,"['Restaurants', 'Mediterranean', 'Lebanese', 'Middle Eastern', 'Halal']",8,b'Toronto',3.5,1,3.5
8701,b'sTV4qyjDkY5cLvx2omtLyw',1,"['Sandwiches', 'Specialty Food', 'Restaurants', 'Cheese Shops', 'Food', 'Cafes', 'Coffee & Tea']",8,b'Toronto',4.0,1,4.0
46604,b'fbBTvnuHPMsAQs_RShdVyw',1,"['Barbeque', 'Food', 'Burgers', 'Grocery', 'Specialty Food', 'Meat Shops', 'Restaurants']",8,b'Toronto',4.0,1,4.0
41188,b'yf1awJ2cVp0AmqYMOc671w',1,"['Restaurants', 'Sandwiches']",8,b'Toronto',4.5,1,4.5
21629,b'EMHFX2g0xHTKy0RRujkxUA',1,"['Food', 'Food Trucks', 'Restaurants', 'Local Flavor', 'Food Stands']",8,b'Toronto',3.0,1,3.0
46652,b'VKSQmqWfEJF_mD_aivnv1w',1,"['Juice Bars & Smoothies', 'Food', 'Salad', 'Gluten-Free', 'Restaurants']",8,b'Toronto',3.0,1,3.0
26709,b'NLaK58WvlNQdUunSIkt-jA',1,"['Coffee & Tea', 'Food', 'Restaurants', 'Sandwiches']",8,b'Toronto',4.0,1,4.0
8593,b'P458E2QRUgrCTWZfKoO7bg',1,"['Restaurants', 'Burgers']",8,b'Toronto',4.0,1,4.0
8538,b'GCYoo69k-vI-KFF3rsFuTQ',1,"['Canadian (New)', 'Italian', 'Meat Shops', 'Restaurants', 'Specialty Food', 'Food']",8,b'Toronto',4.5,1,4.5
46720,b'u4wlIcfIHA8fhnszID8NqQ',1,"['Pizza', 'Fast Food', 'Restaurants']",8,b'Toronto',3.0,1,3.0
50171,b'ZBb76kHYv6b-Cn4CkiO2Zg',1,"['Restaurants', 'Pizza']",8,b'Toronto',2.0,1,2.0
39991,b'AatMT18wQ9QTgb5yKebtEw',1,"['Event Planning & Services', 'Cafes', 'Restaurants', 'Arts & Entertainment', 'Team Building Activities']",8,b'Toronto',4.5,1,4.5
26184,b'4NlY7ECgX8Colkl0mBaaeQ',1,"['Juice Bars & Smoothies', 'Food', 'Restaurants', 'Sandwiches', 'Breakfast & Brunch']",8,b'Toronto',4.5,1,4.5
43019,b'_viJXCHkTCTLS9_HtCLq2A',1,"['American (Traditional)', 'Breakfast & Brunch', 'Coffee & Tea', 'Mediterranean', 'Restaurants', 'Food']",8,b'Toronto',4.0,1,4.0
26626,b'rl5QCS_zuLLVBE4Ola9vDQ',1,"['Mexican', 'Restaurants']",8,b'Toronto',3.0,1,3.0
31591,b'JiecNolGPkAMAsgkK3E4MA',1,"['Chinese', 'Restaurants']",8,b'Toronto',3.5,1,3.5
23677,b'W4PkdKcGXYM3Njo_Y9pPHg',1,"['Restaurants', 'Indian', 'Chinese', 'Halal']",8,b'Toronto',4.0,1,4.0
35781,b'_eRcc1OFDbi3fnVBskXP9g',1,"['Delicatessen', 'Food', 'Restaurants', 'Delis']",8,b'Toronto',3.5,1,3.5
34270,b'obrbOqA5Pxita02b0rcGrg',1,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",8,b'Toronto',3.0,1,3.0
35852,b'T3P_qFArgkIx5BT3FKzcJw',1,"['Food', 'Candy Stores', 'Specialty Food', 'Restaurants', 'British']",8,b'Toronto',3.0,1,3.0
35876,b'OJfFKXx0AHk5VsL5VPvbdA',1,"['Salad', 'Indian', 'Restaurants']",8,b'Toronto',3.0,1,3.0
10414,b'o37mk94tQ3UyQOOxDXQo8A',1,"['Restaurants', 'Middle Eastern', 'Diners', 'Falafel', 'Mediterranean']",8,b'Toronto',4.5,1,4.5
35885,b'vMyrIWbR9v8NiF5eRCi3Cg',1,"['Restaurants', 'Mediterranean']",8,b'Toronto',3.0,1,3.0
4968,b'SzfC5CWkFRap2X4bG_CtPg',1,"['Thai', 'Food', 'Restaurants', 'Specialty Food', 'Ethnic Food', 'Imported Food']",8,b'Toronto',2.0,1,2.0
35967,b'tGA6DQqySVxIs4AN9Op_aQ',1,"['Food', 'Restaurants', 'Coffee & Tea', 'Cafes']",8,b'Toronto',3.0,1,3.0
47949,b'-gBRmZwDhsooJzf1I7uPyg',1,"['Restaurants', 'Pizza']",8,b'Toronto',3.0,1,3.0
36021,b'E4_lj6bfeoAuAonAt_HQ9g',1,"['Food', 'Canadian (New)', 'Restaurants']",8,b'Toronto',3.5,1,3.5
27017,b'CKI9Gnj6QiQlQxwJ112sKw',1,"['Chicken Wings', 'Restaurants']",8,b'Toronto',2.0,1,2.0
7402,b'h0L9UaFClkjW4pZ2Qq20cQ',1,"['Thai', 'Restaurants']",8,b'Toronto',2.5,1,2.5
52836,b'VkD2Rzu7amcjdXUBRloipQ',1,"['Filipino', 'Restaurants']",8,b'Toronto',3.0,1,3.0
23554,b'D9r7Ct5KMMsUppCyvvguwA',1,"['Food', 'Restaurants', 'Canadian (New)']",8,b'Toronto',2.0,1,2.0
20350,b'wfiKgzubn1cnVUBODsoJ_w',1,"['Cafes', 'Restaurants']",8,b'Toronto',3.0,1,3.0
45970,b'Tuu_B0QGo7SQUuXW_Nd4hg',1,"['Pizza', 'Middle Eastern', 'Sandwiches', 'Chicken Wings', 'Restaurants']",8,b'Toronto',3.5,1,3.5
13735,b'ZZRfuFBTfnTx_XSB0tkIkw',1,"['Restaurants', 'Barbeque', 'Chicken Wings']",8,b'Toronto',3.0,1,3.0
34353,b'fE-dFRyFWP4ZiijhCEMxIg',1,"['Delis', 'Cafes', 'Food', 'Restaurants', 'Salad', 'Coffee & Tea']",8,b'Toronto',4.0,1,4.0
20421,b'RxYyUo3fHpmUfKuvxmGGxg',1,"['Restaurants', 'Korean']",8,b'Toronto',4.5,1,4.5
11096,b'7RjTQ7ozvnw0cIuMKfnmKA',1,"['Hot Dogs', 'Fast Food', 'Burgers', 'Restaurants']",8,b'Toronto',2.5,1,2.5
45829,b'Fsc3vd7WeKmuJUQPmvv_6A',1,"['Restaurants', 'Portuguese']",8,b'Toronto',2.5,1,2.5
34796,b'pSjoZ6ojMGRIQM2KAGqFGg',1,"['Breakfast & Brunch', 'Restaurants', 'Sandwiches']",8,b'Toronto',2.0,1,2.0
17738,b'rYQFg698WyJnSPUuBO92nQ',1,"['Restaurants', 'Donairs', 'Food', 'Mediterranean', 'Turkish']",8,b'Toronto',3.5,1,3.5
35075,b'3bANQdvmchoqIffR4A0Nnw',1,"['Restaurants', 'Vietnamese']",8,b'Toronto',3.0,1,3.0
13282,b'BedDWXrINOyEjP8NTXoQ-Q',1,"['Fast Food', 'Restaurants']",8,b'Toronto',3.5,1,3.5
20576,b'Aj1ocRaJoocaYEmfD5gjIQ',1,"['Food', 'Burgers', 'Restaurants', 'Fast Food']",8,b'Toronto',3.0,1,3.0
45729,b'KyO_DCkbUL1AJSxdgIihUw',1,"['Food', 'Organic Stores', 'Restaurants', 'Juice Bars & Smoothies', 'Live/Raw Food', 'Salad']",8,b'Toronto',4.5,1,4.5
30974,b'014FsLbXZrHg3k1LsRgElQ',1,"['Restaurants', 'Chicken Wings', 'Canadian (New)', 'Comfort Food', 'American (Traditional)']",8,b'Toronto',2.5,1,2.5
20663,b'4CDBiS3Q1JPk4WicswFPnA',1,"['Mobile Phone Repair', 'Local Services', 'Food', 'Restaurants', 'IT Services & Computer Repair', 'Coffee & Tea', 'Gluten-Free', 'Bakeries']",8,b'Toronto',5.0,1,5.0
3994,b'lCMOdWehkmMbb-BY4B4XxA',1,"['Italian', 'Sandwiches', 'Restaurants', 'Pizza']",8,b'Toronto',2.5,1,2.5
15348,b'YA7kPicnPFqd_gydw0SOjw',1,"['Coffee & Tea', 'Restaurants', 'Food', 'Cafes']",8,b'Toronto',3.5,1,3.5
26522,b'uhX3mfuapCkWqFJkPjrMZA',1,"['Restaurants', 'Chinese']",8,b'Toronto',4.0,1,4.0
22289,b'hqpPDu238T1tpBa64Q0TSw',1,"['Chinese', 'Restaurants']",8,b'Toronto',2.5,1,2.5
24438,b'1fnaD5AuE6g3XfG8e1zNnQ',1,"['Vegan', 'Vegetarian', 'Restaurants', 'Vietnamese']",8,b'Toronto',4.5,1,4.5
35601,b'7OiJBSmhxEYeCoEJlkqDYQ',1,"['Food Court', 'Imported Food', 'Restaurants', 'Food', 'Ethnic Food', 'Specialty Food']",8,b'Toronto',4.0,1,4.0
5915,b'XhJWPRqwVCZKr7vieCKX6g',1,"['Barbeque', 'Restaurants']",8,b'Toronto',3.5,1,3.5
53785,b'zsgvTFimYf4stONAJOyePw',1,"['Chicken Wings', 'Italian', 'Restaurants', 'Pizza']",8,b'Toronto',3.0,1,3.0
49169,b'Fj7ZQ3N2hGK7C9phNPkGpg',1,"['Chinese', 'Delis', 'Sandwiches', 'Burgers', 'Hot Dogs', 'Restaurants']",8,b'Toronto',3.5,1,3.5
11700,b'CdKkdrg0HtwfoHEZyeq1gQ',1,"['Chicken Wings', 'Food', 'Restaurants']",8,b'Toronto',3.0,1,3.0
44468,b'1q7pY0KDlJJC_wNdGdSs7Q',1,"['Meat Shops', 'Specialty Food', 'Restaurants', 'Delis', 'Food']",8,b'Toronto',3.5,1,3.5
25286,b'ycAW6Q5quaCSDX5zwQ3tPg',1,"['Food', 'Restaurants', 'Canadian (New)', 'Specialty Food']",8,b'Toronto',3.5,1,3.5
29048,b'NocyBdVknfXDDLTPg8wRpw',1,"['Restaurants', 'Indian']",8,b'Toronto',2.5,1,2.5
44441,b'aMqVyPAyIsYDKADl-u9XvA',1,"['Chinese', 'Hot Pot', 'Restaurants']",8,b'Toronto',3.0,1,3.0
37461,b'ob8p3VRALQ9obHSaHnH7lQ',1,"['Chinese', 'Hakka', 'Restaurants']",8,b'Toronto',3.0,1,3.0
46257,b'a9usBo16KZ-gxOJXdryNlQ',1,"['Chicken Wings', 'Restaurants', 'Pizza', 'Italian']",8,b'Toronto',2.5,1,2.5
25125,b'3nCK-90bwHpXMzeHJUi-Sw',1,"['Restaurants', 'Middle Eastern']",8,b'Toronto',4.0,1,4.0
44427,b'OhcrGv96VV8UJgDtfWXdyw',1,"['Restaurants', 'Delis', 'Sandwiches']",8,b'Toronto',4.5,1,4.5
5784,b'p82Oz-NOHn-MAZQ0jQBkNg',1,"['Japanese', 'Sushi Bars', 'Asian Fusion', 'Restaurants']",8,b'Toronto',4.0,1,4.0
17790,b'hmEM8tyaD04mf6VXPG5JhQ',1,"['Mexican', 'Restaurants', 'Tex-Mex']",8,b'Toronto',3.5,1,3.5
19916,b'fYxwv_y5tJG5Y5dHlgjH7w',1,"['Food', 'Restaurants', 'Salad', 'Burgers', 'Gastropubs', 'Desserts', 'American (Traditional)']",8,b'Toronto',4.0,1,4.0
46327,b'qmLtSxV25iQOYUlqTAdD-Q',1,"['Bakeries', 'Restaurants', 'Cafes', 'Food']",8,b'Toronto',4.0,1,4.0
21164,b'hkVki6S-Zega1WsgPpCL_A',1,"['Vegetarian', 'Cafes', 'Venues & Event Spaces', 'Restaurants', 'Event Planning & Services', 'Canadian (New)']",8,b'Toronto',4.0,1,4.0
53954,b's-9ZfWtECJLMnND12t6RMA',1,"['Nightlife', 'Tex-Mex', 'Restaurants', 'Bars']",8,b'Toronto',3.5,1,3.5
41199,b'Im07ZhnjeCNe6QalFD9S2Q',1,"['Middle Eastern', 'Restaurants']",8,b'Toronto',3.5,1,3.5
46321,b'0H0L1HJ9NTdTQYGqY0dcww',1,"['Restaurants', 'Pizza']",8,b'Toronto',2.5,1,2.5
11453,b'cdGF32D1_kRnsMjLytguoA',1,"['American (New)', 'Irish', 'Canadian (New)', 'Irish Pub', 'Bars', 'Restaurants', 'Pubs', 'Beer', 'Wine & Spirits', 'Nightlife', 'Food']",8,b'Toronto',3.5,1,3.5
23482,b'wU9fTraUaR_BVZl6DCn9MA',1,"['Gastropubs', 'Restaurants', 'Nightlife', 'Bars', 'Pubs']",8,b'Toronto',4.0,1,4.0
20943,b'kPtn989-8fkWLB-5Y-JJPQ',1,"['Japanese', 'Restaurants']",8,b'Toronto',4.0,1,4.0
52544,b'nnjcCyP9Z8fpLWBEf87sUg',1,"['Sandwiches', 'Restaurants', 'Juice Bars & Smoothies', 'Food']",8,b'Toronto',3.0,1,3.0
16489,b'V4ChRa_c1DNxJfbeF09MJQ',1,"['Restaurants', 'Food', 'Portuguese', 'Sandwiches', 'Bakeries']",8,b'Toronto',3.0,1,3.0
36294,b'4xSralBJINSqnZaarAUYrw',1,"['Restaurants', 'Sandwiches', 'Salad', 'Breakfast & Brunch']",8,b'Toronto',3.0,1,3.0
44900,b'rqpwmVVNfeK6nR9ufhuolQ',1,"['Restaurants', 'Burgers']",8,b'Toronto',3.5,1,3.5
49286,b'8wtvEINXRj1_aqosW5axWg',1,"['Middle Eastern', 'Falafel', 'Restaurants', 'Mediterranean']",8,b'Toronto',4.0,1,4.0
20867,b'zBtR7328Vuts_7B9qm3DVQ',1,"['Restaurants', 'Caribbean', 'Food']",8,b'Toronto',4.5,1,4.5
19985,b'8fOclthOuxV9JXGbgpacKA',1,"['Restaurants', 'Coffee & Tea', 'Cafes', 'Food']",8,b'Toronto',3.5,1,3.5
5586,b'VYkosZRlRjStOFqIB62orQ',1,"['Restaurants', 'Chinese']",8,b'Toronto',4.0,1,4.0
16420,b'QdbwZGnBWdkdN2XAG7rwLA',1,"['Sports Bars', 'Nightlife', 'Restaurants', 'Bars', 'Korean']",8,b'Toronto',4.0,1,4.0
33431,b'6EbZsQGYzy40XyE-TengaA',1,"['Burgers', 'Restaurants']",8,b'Toronto',3.5,1,3.5
36657,b'AdS6ZvrSQK10HXY9-Dyi4w',1,"['Restaurants', 'Sushi Bars', 'Korean']",8,b'Toronto',4.0,1,4.0
42084,b'JXPbwc0LkEJxQstYgb84Zw',1,"['Filipino', 'Food', 'Street Vendors', 'Restaurants']",8,b'Toronto',4.5,1,4.5
47844,b'rGZtr_ZfOVfmj9aTLV11Rw',1,"['American (Traditional)', 'Restaurants', 'Burgers', 'Fast Food']",8,b'Toronto',3.0,1,3.0
26225,b'qDv5GyT2tzlJrbtxqzasQA',1,"['Restaurants', 'Indian']",9,b'Toronto',4.0,2,8.0
49320,b'ihA_3c-_f_JiNllTL56S0Q',1,"['Restaurants', 'Salvadoran', 'Latin American']",9,b'Toronto',4.5,2,9.0
42634,b'j2VQzdLBmI7QZDBXPpBywQ',1,"['Pubs', 'Sandwiches', 'Restaurants', 'Poutineries', 'Bars', 'Gastropubs', 'Nightlife', 'Food', 'Beer', 'Wine & Spirits']",9,b'Toronto',2.5,2,5.0
22467,b'wC-6zUGK5Cx3qW8IjvJxpw',1,"['Nightlife', 'Pubs', 'Bars', 'Italian', 'Restaurants']",9,b'Toronto',3.0,2,6.0
15739,b'Rd6Nk0rYburd6G21QUxa8Q',1,"['Restaurants', 'Chinese']",9,b'Toronto',3.5,2,7.0
42092,b'8Sqd1E8Jhjt3pbsoyOZ4dQ',1,"['Chinese', 'Restaurants']",9,b'Toronto',3.0,2,6.0
49142,b'fzfbN0UZPtricqlB_Cy27A',1,"['Food', 'Restaurants', 'Vegan', 'Gluten-Free', 'Pizza']",9,b'Toronto',3.0,2,6.0
44822,b'upZ9FEpOh1Pr_GY-rUh0vw',1,"['Restaurants', 'Canadian (New)', 'Hotels & Travel', 'Nightlife', 'Bars', 'Event Planning & Services', 'Hotels']",9,b'Toronto',3.0,2,6.0
3454,b'6d7aOsiinhme6BB7s2QmZQ',1,"['Italian', 'Pizza', 'Restaurants']",9,b'Toronto',4.5,2,9.0
48148,b'w7DcMuJztUPtfTG3gCWsSg',1,"['Vegetarian', 'Sandwiches', 'Breakfast & Brunch', 'Restaurants']",9,b'Toronto',2.5,2,5.0
24694,b'qk09cLxOZBeKsbxQiJD6rQ',1,"['Breakfast & Brunch', 'Event Planning & Services', 'Caterers', 'Restaurants', 'Sandwiches', 'Delis']",9,b'Toronto',3.5,2,7.0
45314,b'E5twyByVAFFtbNnewMYFwQ',1,"['Restaurants', 'Pizza', 'Vegan', 'Gluten-Free']",9,b'Toronto',3.0,2,6.0
45362,b'7T1XVTSocHcOu2H5v2Iqog',1,"['Delis', 'Food', 'Poutineries', 'Restaurants']",9,b'Toronto',1.5,2,3.0
3966,b'uA3DKoAMWMQ5u-yugh0CKw',1,"['Japanese', 'Restaurants']",9,b'Toronto',4.0,2,8.0
45405,b'pDKITbL0no7HPHFodv9jTQ',1,"['Cafes', 'Coffee & Tea', 'Restaurants', 'Food']",9,b'Toronto',5.0,2,10.0
16700,b'd2k0I5mbDiOYrCAjJLLMiQ',1,"['Afghan', 'Restaurants']",9,b'Toronto',4.5,2,9.0
5067,b'V63RB78cOIBxED8KvsOcBQ',1,"['Food', 'Restaurants', 'Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches', 'Cafes']",9,b'Toronto',3.0,2,6.0
24377,b'ytYP2UXkRow2L3emGp469w',1,"['Restaurants', 'Afghan']",9,b'Toronto',4.0,2,8.0
46223,b'QmZLB8eTeQ3e1BnDMan9xg',1,"['Restaurants', 'Fast Food', 'Burgers']",9,b'Toronto',3.0,2,6.0
46467,b'dpP8fIiaxypAD7NBRf38fg',1,"['Restaurants', 'Pizza', 'Italian', 'Sandwiches']",9,b'Toronto',3.5,2,7.0
24256,b'gjPRvEiJ2WcUJg7Prv2kQQ',1,"['Restaurants', 'Chinese']",9,b'Toronto',2.5,2,5.0
4186,b'7wduNBQUATNkaYzExyGJpg',1,"['Chinese', 'Food Court', 'Restaurants', 'Comfort Food']",9,b'Toronto',3.5,2,7.0
47801,b'6tFbsJuIarw6vawDOZ9GkA',1,"['Italian', 'Pizza', 'Restaurants', 'Chicken Wings']",9,b'Toronto',2.5,2,5.0
24064,b'XZLGxt2OJgxxW_FsjBIkKg',1,"['Restaurants', 'Mediterranean']",9,b'Toronto',3.0,2,6.0
17004,b'X46mymnTc04uhlXPqmq7qw',1,"['Pakistani', 'Indian', 'Restaurants']",9,b'Toronto',2.0,2,4.0
23877,b'2xP6Ng5FVqIhnYgFtrQNYQ',1,"['Restaurants', 'Pizza']",9,b'Toronto',1.5,2,3.0
45159,b'0Wa923tB6RM7ujUkMtpTwA',1,"['Thai', 'Restaurants', 'Malaysian']",9,b'Toronto',3.5,2,7.0
24782,b'jT3TXgNtmHXRUg49axF4xg',1,"['Caterers', 'Persian/Iranian', 'Restaurants', 'Middle Eastern', 'Food', 'Event Planning & Services']",9,b'Toronto',4.0,2,8.0
16553,b'UEmjxMxWPAPbFg1I7Sy-MQ',1,"['Middle Eastern', 'Restaurants', 'Sandwiches']",9,b'Toronto',3.0,2,6.0
16550,b'apL0x9CFcXEQMnyjUOnQAQ',1,"['Sandwiches', 'Restaurants']",9,b'Toronto',4.5,2,9.0
6397,b'ogNJTdKs3YG0wlxjWfa_-A',1,"['Cafes', 'Restaurants']",9,b'Toronto',3.0,2,6.0
3482,b'CCoe81nfcF8JxuINPZhtVQ',1,"['Bars', 'Nightlife', 'Kebab', 'Turkish', 'Middle Eastern', 'Mediterranean', 'Restaurants']",9,b'Toronto',4.5,2,9.0
43565,b'RMLdpPgaYUsa9LIS7UnTNQ',1,"['Restaurants', 'Coffee & Tea', 'Food', 'Desserts', 'French']",9,b'Toronto',3.5,2,7.0
48766,b'ZB7Vg9gOkgOKg0HImEH0AQ',1,"['Food', 'Mexican', 'Specialty Food', 'Restaurants']",9,b'Toronto',2.5,2,5.0
43782,b'UyqTejAN7cA91XRAvjg4Rg',1,"['Canadian (New)', 'Nightlife', 'Restaurants', 'Lounges', 'Bars', 'American (New)']",9,b'Toronto',3.0,2,6.0
6096,b'UMklkuHOy_4VEYoK4HhgeA',1,"['Middle Eastern', 'Salad', 'Restaurants', 'Sandwiches']",9,b'Toronto',3.5,2,7.0
6002,b'Iov02yUKZVj-Z3A3u37ExA',1,"['Restaurants', 'Thai', 'Chinese']",9,b'Toronto',4.0,2,8.0
5987,b'Z7X-Z1W3SuLwyycv1G6BAg',1,"['Desserts', 'Food', 'Bubble Tea', 'Coffee & Tea', 'Restaurants', 'Waffles']",9,b'Toronto',4.0,2,8.0
6481,b'deXHtVOMmihQ3lD5OV1fKA',1,"['Restaurants', 'Diners']",9,b'Toronto',3.0,2,6.0
25415,b'gX7BELV3DFJII8g7XXSEdA',1,"['Restaurants', 'Modern European']",9,b'Toronto',3.0,2,6.0
3700,b'0IxuB4s4ezsFSGM9Ru26hw',1,"['Japanese', 'Sushi Bars', 'Restaurants']",9,b'Toronto',3.5,2,7.0
48410,b'0HEezLfueKWLCy0Jeo6MiA',1,"['Fast Food', 'Restaurants', 'Asian Fusion']",9,b'Toronto',3.5,2,7.0
23319,b'1PvEnSgdZVZZlH552XUTGg',1,"['Middle Eastern', 'Venues & Event Spaces', 'Russian', 'Modern European', 'Event Planning & Services', 'Restaurants']",9,b'Toronto',3.5,2,7.0
