,business_id,is_open,categories,review_count,city,stars,review_scale,score
34127,b'XtyVW7s4Q_hwluJ-wdv79g',1,"['Fast Food', 'Burgers', 'Restaurants']",16,b'Phoenix',2.0,2,4.0
24773,b'VLcKamUwc65ETV_FIsfr9Q',1,"['Pizza', 'Restaurants']",16,b'Phoenix',3.5,2,7.0
26938,b'M18hT6GFwcU7nPLPEwab2A',1,"['Grocery', 'Food', 'Delis', 'Restaurants', 'Beer', 'Wine & Spirits', 'Convenience Stores']",16,b'Phoenix',4.5,2,9.0
33845,b'LLD_tG7_Dyg7AsTJoQ4ZNA',1,"['Desserts', 'Italian', 'Restaurants', 'Sandwiches', 'Pizza', 'Food']",16,b'Phoenix',4.0,2,8.0
2958,b'uD7ninjOe7UxI_7-JVQ3dg',1,"['Burgers', 'Restaurants', 'Fast Food']",16,b'Phoenix',3.0,2,6.0
2550,b'HYBgmHPJSNVelYo6BfdHdQ',1,"['Fast Food', 'Burgers', 'Restaurants']",16,b'Phoenix',2.0,2,4.0
50964,b'KmlHgbdAXJ2OE5wV1vwVEw',1,"['Breakfast & Brunch', 'Bars', 'Wine Bars', 'Restaurants', 'Cafes', 'Nightlife']",16,b'Phoenix',4.0,2,8.0
21138,b'3lRXNifVJDgqylwaQEHvGw',1,"['Fast Food', 'Food', 'American (Traditional)', 'Ice Cream & Frozen Yogurt', 'Restaurants']",16,b'Phoenix',2.5,2,5.0
21539,b'My2gfKUwiCGKg8flMw9yBw',1,"['Burgers', 'Fast Food', 'Restaurants']",16,b'Phoenix',2.0,2,4.0
20684,b'Q85C-Y6nMrKekLa-kCN8tw',1,"['Burgers', 'Restaurants', 'Fast Food']",16,b'Phoenix',2.5,2,5.0
12507,b'okkgZzoJip30F50mTUc2Rw',1,"['Fast Food', 'Restaurants']",16,b'Phoenix',2.5,2,5.0
50309,b'y1-FeVRdx0GhgtZKWghKXA',1,"['Mexican', 'Tacos', 'Restaurants']",16,b'Phoenix',5.0,2,10.0
30977,b'xyrQByVfX47bstcmP_k1BA',1,"['Mexican', 'Seafood', 'Restaurants', 'Tacos', 'Latin American']",16,b'Phoenix',4.5,2,9.0
51274,b'fmnE6VQLBhgIrb6RBuqmjA',1,"['Restaurants', 'Kosher', 'Mediterranean', 'Middle Eastern', 'Falafel']",16,b'Phoenix',3.0,2,6.0
40982,b'B-gmkfNy3SEvAZSxXtWACg',1,"['Restaurants', 'Burgers', 'Fast Food']",16,b'Phoenix',1.5,2,3.0
20172,b'a-uvQrruzDQ9E2SVIPOAHg',1,"['Restaurants', 'Fast Food', 'Burgers']",16,b'Phoenix',2.0,2,4.0
32763,b'bCp4qpBzL_chlJtHbiVF5Q',1,"['Restaurants', 'Mexican']",16,b'Phoenix',3.5,2,7.0
49433,b'EDcZRvERC22Cvw1yi4-VKg',1,"['Restaurants', 'Italian', 'Sandwiches', 'American (Traditional)', 'Breakfast & Brunch']",16,b'Phoenix',4.5,2,9.0
41688,b'TBai-x2Cl5ByfctML7q08g',1,"['Japanese', 'Fast Food', 'Restaurants']",16,b'Phoenix',3.5,2,7.0
12686,b'fK6Y7qF0ek4iR_Dt46nxuA',1,"['Restaurants', 'Latin American', 'Salvadoran']",16,b'Phoenix',3.5,2,7.0
26827,b'jo1lQFFrqWS5HgOiyP6_sA',1,"['Mexican', 'Restaurants', 'Fast Food']",16,b'Phoenix',3.5,2,7.0
10599,b'm-dhoSt3TrHh2N5yPzYnsg',1,"['Restaurants', 'Burgers']",16,b'Phoenix',2.5,2,5.0
51009,b'gso5aisp97oTIWWzoRGUiw',1,"['Restaurants', 'Chinese', 'Buffets']",16,b'Phoenix',2.0,2,4.0
41063,b'HNQzTcyaW3PwJ2oC8vKWHw',1,"['Mexican', 'Restaurants']",16,b'Phoenix',2.5,2,5.0
14721,b'w96oa6oQk2kolYfy8Ja2Mw',1,"['Mexican', 'Restaurants']",16,b'Phoenix',3.0,2,6.0
27130,b'QGEolvoyxVoWd_d60DcdRA',1,"['Fast Food', 'Mexican', 'Restaurants']",16,b'Phoenix',3.0,2,6.0
8557,b'j2tHMM_6Mrq2qqiAlcPfzA',1,"['American (New)', 'Restaurants']",16,b'Phoenix',4.0,2,8.0
39671,b'9VKXdVbyHM5CyGmMffWKnQ',1,"['Shopping', 'Venues & Event Spaces', 'Bookstores', 'American (New)', 'Books', 'Mags', 'Music & Video', 'Restaurants', 'Event Planning & Services']",16,b'Phoenix',4.5,2,9.0
16295,b'rqYOFPPrdwMYvSRpI4r3-g',1,"['Sports Bars', 'Dive Bars', 'Nightlife', 'Bars', 'American (Traditional)', 'Beer Bar', 'Restaurants']",16,b'Phoenix',3.5,2,7.0
38019,b'pwcxRdU_8xUVfhKlXsDHyg',1,"['Restaurants', 'Mexican']",16,b'Phoenix',3.0,2,6.0
15141,b'maJvbTIlMjOoZTcsGUqHOQ',1,"['Hawaiian', 'Ice Cream & Frozen Yogurt', 'Desserts', 'Restaurants', 'Food', 'Mexican']",16,b'Phoenix',3.5,2,7.0
8793,b'cvu61K0_g7ZIpaEPCiaNcA',1,"['Barbeque', 'Korean', 'Restaurants', 'Sushi Bars']",16,b'Phoenix',3.0,2,6.0
37302,b'i7ip9OtxN8J9lUSjbS2Dlg',1,"['Restaurants', 'Fast Food', 'Sandwiches']",16,b'Phoenix',4.0,2,8.0
36824,b'7_1W86xkmLyBtyEdppLcmA',1,"['Restaurants', 'Caribbean', 'Fast Food']",16,b'Phoenix',3.5,2,7.0
37907,b'nsBB2mARy56ZZyovilil7A',1,"['Sandwiches', 'Restaurants', 'Delis']",16,b'Phoenix',3.0,2,6.0
4004,b'4rwjCzSygI6batiXRGctrg',1,"['Restaurants', 'Fast Food', 'Burgers']",17,b'Phoenix',2.5,2,5.0
16224,b'HRghNZCxQm0UGgvu4mk33w',1,"['Mexican', 'Restaurants', 'Fast Food']",17,b'Phoenix',3.0,2,6.0
29043,b'sDJwRKmvlox1d1U8oWRBlQ',1,"['Restaurants', 'Fast Food', 'Sandwiches']",17,b'Phoenix',3.5,2,7.0
34444,b'H-SO-RdX_umCon5hwRsYww',1,"['Mexican', 'Nightlife', 'Bars', 'Restaurants']",17,b'Phoenix',3.0,2,6.0
4292,b'MCaSL4S-Y9_SpZI7bMQIEw',1,"['Event Planning & Services', 'Restaurants', 'Caterers', 'Barbeque']",17,b'Phoenix',4.0,2,8.0
16409,b'NpUR0C_W-gbMcp0TL4lVKg',1,"['Salad', 'Fast Food', 'Restaurants', 'Burgers']",17,b'Phoenix',2.0,2,4.0
30236,b'ygKRVzf8aOwqh78pbuRBgg',1,"['Restaurants', 'Fast Food', 'Chinese']",17,b'Phoenix',3.0,2,6.0
12764,b'V9Yta_aOk2-bQm5PiYhOsQ',1,"['Fast Food', 'Chinese', 'Restaurants']",17,b'Phoenix',2.5,2,5.0
37905,b'vg4ynLZ0yJ89pT4s_CEMzQ',1,"['Food', 'Burgers', 'Fast Food', 'Restaurants']",17,b'Phoenix',4.0,2,8.0
53296,b'zusXbyXnJfS1Q-pZE9elmQ',1,"['Fast Food', 'Restaurants']",17,b'Phoenix',3.0,2,6.0
32575,b'DlYiFJgFIVwaaySuNn5eYw',1,"['Seafood', 'Restaurants', 'Mexican']",17,b'Phoenix',3.0,2,6.0
29363,b'XLeEhsUbkiUMv8yxvageyw',1,"['Fast Food', 'Burgers', 'Restaurants']",17,b'Phoenix',2.0,2,4.0
6968,b'N-tpz2XtAPreL5wnFjKGwA',1,"['Mexican', 'Restaurants']",17,b'Phoenix',4.0,2,8.0
17472,b'jaDTCxAGbK3N9XmO5gvhig',1,"['Restaurants', 'Breakfast & Brunch', 'Convenience Stores', 'Gas Stations', 'Food', 'Middle Eastern', 'Delis', 'Automotive']",17,b'Phoenix',3.5,2,7.0
15047,b'jIDnLUpdKQCYtvT7wT7mJg',1,"['Restaurants', 'Sandwiches', 'Burgers', 'American (Traditional)']",17,b'Phoenix',4.0,2,8.0
38362,b'JicUTkFJFuMLmVxGRMzA5A',1,"['Hospitals', 'Health & Medical', 'Restaurants']",17,b'Phoenix',4.0,2,8.0
31136,b'HNy2_rt86gfZMCM4qsVvFw',1,"['Diners', 'Restaurants', 'American (New)', 'Cafes']",17,b'Phoenix',4.5,2,9.0
29529,b'wZ3MABp8WcSHfZrlEQa5dw',1,"['Restaurants', 'Chinese', 'Fast Food']",17,b'Phoenix',2.0,2,4.0
36032,b'mr5hwhIb_qfpTg9mbWHgsQ',1,"['Fast Food', 'Restaurants', 'Sandwiches']",17,b'Phoenix',2.5,2,5.0
1044,b'jFVcpqn1Q85AEDGQDv91mg',1,"['Food', 'Arabian', 'Grocery', 'Convenience Stores', 'Middle Eastern', 'Restaurants', 'Mediterranean', 'Falafel', 'Shopping', 'Shopping Centers']",17,b'Phoenix',4.0,2,8.0
30891,b'5UCUIK-O6m7tSpi02B6F5g',1,"['Ice Cream & Frozen Yogurt', 'Food', 'Restaurants', 'Mexican', 'Shaved Ice']",17,b'Phoenix',4.5,2,9.0
51525,b'617wOC5iiA17lw4t_W9Saw',1,"['Restaurants', 'Burgers', 'Fast Food']",17,b'Phoenix',3.0,2,6.0
14533,b'XTmqUnO9FFbdbE4xL7Vhlw',1,"['American (Traditional)', 'Restaurants']",17,b'Phoenix',3.0,2,6.0
27805,b'sWtltZRuYgnINItStEesGg',1,"['Restaurants', 'Sandwiches']",17,b'Phoenix',3.5,2,7.0
23060,b'_CF9vpN1F9KcAkXbOIkL8w',1,"['Restaurants', 'Japanese']",18,b'Phoenix',3.5,2,7.0
29744,b'f3K2hJ2sJBCtyc1M6O2jpw',1,"['Fast Food', 'Restaurants', 'Mexican']",18,b'Phoenix',2.5,2,5.0
19905,b'KGMyW-_eq4Errzp7AA8s0Q',1,"['Restaurants', 'Chicken Wings']",18,b'Phoenix',3.0,2,6.0
1671,b'B198jEItQSF7xQhRADUW6Q',1,"['Mexican', 'Restaurants', 'Tex-Mex', 'Fast Food']",18,b'Phoenix',3.0,2,6.0
26268,b'02ooNKJDjsE50KfmL0Rqdw',1,"['Chicken Wings', 'Fast Food', 'Restaurants']",18,b'Phoenix',2.0,2,4.0
33841,b'8WwGP-B3Zxh_03FxZ3gC-g',1,"['Mexican', 'Restaurants']",18,b'Phoenix',4.5,2,9.0
50294,b'Erbz-7a640y96r2oOjSf4g',1,"['Restaurants', 'Barbeque', 'Event Planning & Services', 'Sandwiches', 'Caterers']",18,b'Phoenix',3.0,2,6.0
1973,b'0U0odWV4aGw2k-bIUKhO2w',1,"['American (Traditional)', 'Soul Food', 'Southern', 'Restaurants']",18,b'Phoenix',4.0,2,8.0
52116,b'QPILCrkwl7rUScMd-VGf1A',1,"['Restaurants', 'Sandwiches', 'Pizza', 'Chicken Wings']",18,b'Phoenix',3.0,2,6.0
10786,b'tMkLVD60GqCgQ392GWPHIA',1,"['Mexican', 'Restaurants']",18,b'Phoenix',3.0,2,6.0
10669,b'QVHKpXJ3fRNMvin0Yvb4Yw',1,"['Mexican', 'Desserts', 'Food', 'Shaved Ice', 'Restaurants']",18,b'Phoenix',4.5,2,9.0
52691,b'FIsikYUtIBJ0BKT_Ig-GhQ',1,"['Fast Food', 'American (Traditional)', 'Restaurants']",18,b'Phoenix',3.0,2,6.0
40621,b'ljkkLrW1j-tZtrJq9SFjVQ',1,"['Juice Bars & Smoothies', 'Breakfast & Brunch', 'Fashion', 'Restaurants', 'Discount Store', 'Souvenir Shops', 'Cafes', 'American (New)', 'Food', 'Specialty Food', 'Shopping']",18,b'Phoenix',4.0,2,8.0
34068,b'GF-Xv-NyAXh-xCC-PJq6Ng',1,"['Food', 'Restaurants', 'Desserts', 'Mexican', 'Seafood']",18,b'Phoenix',4.5,2,9.0
11956,b'hc78bF7jF1BY42F5yQjDDQ',1,"['Restaurants', 'Sandwiches']",18,b'Phoenix',4.5,2,9.0
36584,b'02eESJZNF3qigrJ3GNRgIQ',1,"['Mexican', 'Restaurants']",18,b'Phoenix',4.5,2,9.0
44360,b'wonQ-ZsUKzCMF9Er3uGF8A',1,"['Pizza', 'Restaurants']",18,b'Phoenix',2.5,2,5.0
1406,b'EwldVuxL-KJaIxxi2FApNw',1,"['Restaurants', 'Sandwiches', 'Fast Food']",18,b'Phoenix',3.0,2,6.0
1275,b'opKWjqkJH2_cq_9t3r1RSw',1,"['Fast Food', 'Sandwiches', 'Delis', 'Restaurants']",18,b'Phoenix',3.0,2,6.0
3403,b'q2PUogtjncgsNn-pLzw5HQ',1,"['Fast Food', 'Burgers', 'Restaurants']",18,b'Phoenix',1.5,2,3.0
2719,b'JdSF_NucmJZcl1eNlNXZ0Q',1,"['Mexican', 'Restaurants', 'Greek']",18,b'Phoenix',4.5,2,9.0
7180,b'Q0HAhn2Pi2afILbtiPvlIQ',1,"['Restaurants', 'Shopping', 'Sporting Goods', 'Golf Equipment', 'Golf', 'Country Clubs', 'Active Life', 'Arts & Entertainment']",18,b'Phoenix',2.5,2,5.0
131,b'qB15WElGAlI_eGWjn0kT2w',1,"['Tex-Mex', 'Fast Food', 'Restaurants', 'Mexican']",18,b'Phoenix',2.0,2,4.0
27987,b'ZaMY0vMwnpx-kbAK5ROhHg',1,"['Restaurants', 'Fast Food', 'Chinese', 'Asian Fusion', 'Desserts', 'Caterers', 'Food', 'Event Planning & Services']",18,b'Phoenix',2.5,2,5.0
47685,b'TqAXKLF1P5XAIG9Uq2eUmQ',1,"['Restaurants', 'Latin American', 'Fast Food', 'Chicken Shop', 'Mexican']",18,b'Phoenix',4.5,2,9.0
30890,b'xvrkd0c5E7sl9KuY-IMHIA',1,"['Restaurants', 'Mexican', 'Fast Food']",18,b'Phoenix',2.5,2,5.0
27929,b'nVGPxMooxSiaSH_wHvcRbw',1,"['Restaurants', 'Tex-Mex', 'Fast Food', 'Mexican']",18,b'Phoenix',2.5,2,5.0
26833,b'XzgHOo2rZWQN289mM8JYnQ',1,"['Sandwiches', 'Chicken Wings', 'Pizza', 'Restaurants']",18,b'Phoenix',3.5,2,7.0
21659,b'U8CnzJzi54gkveXx9xnVYQ',1,"['Sandwiches', 'Restaurants', 'Chicken Wings', 'Pizza']",18,b'Phoenix',2.0,2,4.0
28828,b'pODquGPiGwP4-RoY7f4xtA',1,"['Restaurants', 'Chicken Wings', 'Pizza', 'Sandwiches']",18,b'Phoenix',3.0,2,6.0
9307,b'EU83r5yrRw3zRictM5eO6Q',1,"['Restaurants', 'Mexican', 'Tex-Mex', 'Fast Food']",18,b'Phoenix',4.0,2,8.0
31944,b'Lm5xXugCGxDqxD8ZE2MSEA',1,"['Restaurants', 'Sandwiches', 'Fast Food']",18,b'Phoenix',3.5,2,7.0
38635,b'9yH1SL2paauMMuxHnV6cBA',1,"['Pizza', 'Restaurants', 'Fast Food', 'Chicken Wings', 'Italian']",19,b'Phoenix',2.5,2,5.0
22485,b'ocBcfqDqY7KMib-lRx2wng',1,"['Sandwiches', 'Restaurants', 'Chicken Wings', 'Pizza']",19,b'Phoenix',4.0,2,8.0
13422,b'KGiObVBRve0oEyMBfOywcQ',1,"['Restaurants', 'Fast Food']",19,b'Phoenix',2.0,2,4.0
19325,b'aFqPf3gy0C7SvkB3iklE7g',1,"['Day Spas', 'Restaurants', 'Gyms', 'Medical Spas', 'Active Life', 'Health & Medical', 'Beauty & Spas', 'Fitness & Instruction']",19,b'Phoenix',4.0,2,8.0
24793,b'MhNNEKWZjawa9MHpGyhw3w',1,"['Mexican', 'Restaurants', 'Fast Food']",19,b'Phoenix',4.0,2,8.0
21318,b'V1CvqpVdyc1XkbQRPJqLCA',1,"['Mexican', 'Restaurants', 'Fast Food', 'Tex-Mex']",19,b'Phoenix',2.5,2,5.0
3351,b'NbQHD6DVge3n-UvfYYNE_g',1,"['Burgers', 'Restaurants', 'Hot Dogs']",19,b'Phoenix',1.5,2,3.0
44575,b'rhT_1TbKu_gsFL-WCUUujQ',1,"['Breakfast & Brunch', 'Imported Food', 'Ethnic Food', 'Restaurants', 'Food', 'Mexican', 'Specialty Food']",19,b'Phoenix',2.5,2,5.0
23670,b'DWx1UgbHLHU-2Ko02klhZg',1,"['Nightlife', 'Restaurants', 'Beer', 'Wine & Spirits', 'American (Traditional)', 'Bars', 'Food', 'Sports Bars']",19,b'Phoenix',3.5,2,7.0
9855,b'gwM0ykDKKpKgKzwtU5djqg',1,"['Burgers', 'Restaurants', 'Fast Food', 'Food']",19,b'Phoenix',2.0,2,4.0
16731,b'Z5CB1ohc5cWdPnWFCBCOHA',1,"['Burgers', 'Fast Food', 'Restaurants']",19,b'Phoenix',2.5,2,5.0
5560,b'WrNuRG-tbOzcn3e8ECA43Q',1,"['Delis', 'Ethnic Food', 'Food', 'Specialty Food', 'Imported Food', 'Shopping', 'Restaurants', 'Meat Shops', 'Grocery', 'Department Stores', 'Fashion']",19,b'Phoenix',3.5,2,7.0
54126,b's6oqSa91yXeKXe5yMpV7dQ',1,"['Restaurants', 'Fast Food']",19,b'Phoenix',2.0,2,4.0
23460,b'-jghjupgk9DVw5M-dCr3mw',1,"['Mexican', 'Restaurants']",19,b'Phoenix',3.5,2,7.0
34953,b'OkqWYzkPYcBrsvjiCJQjWw',1,"['Food Stands', 'Mexican', 'Restaurants']",19,b'Phoenix',5.0,2,10.0
43849,b'ZLRI8ZjrzEm5fRW-ahGz_g',1,"['Fast Food', 'Restaurants', 'Mexican']",19,b'Phoenix',4.0,2,8.0
22778,b'8ZhTEANRxKQ3KAW1wY9r6Q',1,"['Restaurants', 'Burgers', 'Fast Food']",19,b'Phoenix',1.5,2,3.0
51921,b'ltWlvxGu8iKjyYxLIZAYXw',1,"['Restaurants', 'Fast Food', 'Burgers']",19,b'Phoenix',2.5,2,5.0
6099,b'hgrbo2EvuhDiKvFObqe1wA',1,"['Shaved Ice', 'Restaurants', 'Desserts', 'Mexican', 'Ice Cream & Frozen Yogurt', 'Food', 'Juice Bars & Smoothies']",19,b'Phoenix',4.5,2,9.0
18895,b'O3fzOdRgcd5UFjymimyJjQ',1,"['Fast Food', 'Restaurants', 'Food', 'Ice Cream & Frozen Yogurt']",19,b'Phoenix',3.0,2,6.0
23354,b'V_RD57ea9ATcoryET1vTkA',1,"['Nightlife', 'Restaurants', 'Mexican', 'Breakfast & Brunch', 'Cocktail Bars', 'Bars']",19,b'Phoenix',3.5,2,7.0
9371,b'UiLrSPbrlY94Gwyymy1-hw',1,"['Restaurants', 'Juice Bars & Smoothies', 'Food', 'Health Markets', 'Specialty Food']",19,b'Phoenix',4.0,2,8.0
46999,b'-2isRNVb6PDuBagELL5EBw',1,"['Fast Food', 'Restaurants', 'Tex-Mex', 'Mexican']",20,b'Phoenix',3.0,2,6.0
38405,b'DGXbfl2cE8MjkjTac2r3xA',1,"['Middle Eastern', 'Mediterranean', 'American (Traditional)', 'Restaurants']",20,b'Phoenix',3.0,2,6.0
14886,b'AOuutv1P01CW07qmzpj9vA',1,"['Mediterranean', 'Restaurants', 'Fast Food', 'Sandwiches']",20,b'Phoenix',3.5,2,7.0
23956,b'tnsYhfPdHo-ekvD6GL6B4Q',1,"['Mexican', 'Restaurants']",20,b'Phoenix',3.0,2,6.0
34931,b'auDjameQ8PKA2cIwyI5uQA',1,"['Restaurants', 'Mexican']",20,b'Phoenix',2.0,2,4.0
47873,b'HbLNib13kdNkvq_A9O_waw',1,"['Chicken Wings', 'Pizza', 'Seafood', 'Restaurants', 'Chinese']",20,b'Phoenix',3.5,2,7.0
49589,b'veUZ0PzegME87yvicpAWuw',1,"['Fast Food', 'Food', 'Burgers', 'Restaurants']",20,b'Phoenix',2.5,2,5.0
9145,b'6UUBVPqLLHpwLnDSL0jMuw',1,"['Fast Food', 'Restaurants']",20,b'Phoenix',2.0,2,4.0
28020,b'QcTTRBfrd0rMzzuCDec_Cw',1,"['Delis', 'Coffee & Tea', 'Restaurants', 'Food']",20,b'Phoenix',4.0,2,8.0
13694,b'urgviU4CGLGVLKTahwuzVg',1,"['Restaurants', 'Pizza']",20,b'Phoenix',2.0,2,4.0
14707,b'5XIIUcmBADuz1h8W0QztVQ',1,"['Fast Food', 'Chinese', 'Restaurants']",20,b'Phoenix',3.0,2,6.0
51201,b'MKvRBwtfIcH9206rzBeVxg',1,"['Food Delivery Services', 'Sandwiches', 'Restaurants', 'Food']",20,b'Phoenix',2.5,2,5.0
26875,b'4hwe5w3opbrwFzezR6i7ig',1,"['Restaurants', 'Burgers', 'Fast Food']",20,b'Phoenix',2.5,2,5.0
13048,b'qjcxNsGEcFn8Eh4IPjURoQ',1,"['Chicken Wings', 'Pizza', 'Restaurants', 'Sandwiches']",20,b'Phoenix',2.0,2,4.0
5931,b'wqqpciqva5yN-c72SmvaOw',1,"['Mexican', 'Restaurants']",20,b'Phoenix',3.5,2,7.0
9538,b'TuQ6d7Frx3Gds7uyWB1TQA',1,"['Restaurants', 'Asian Fusion', 'Vietnamese', 'Soup']",20,b'Phoenix',3.5,2,7.0
23562,b'UW-i_Pqv4HX1NVWC4yShHA',1,"['Diners', 'Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Fast Food']",20,b'Phoenix',3.5,2,7.0
47002,b'TfS_zwQtyjiQU-psh2dISg',1,"['Fast Food', 'Restaurants', 'Mexican']",20,b'Phoenix',4.0,2,8.0
9588,b'H45fQ69_8DpWz-yB9oPhhw',1,"['Restaurants', 'Chicken Wings', 'Pizza', 'Buffets']",20,b'Phoenix',2.5,2,5.0
1476,b'BZhmsHFyyj_mKkBdPvIgAw',1,"['Sandwiches', 'Restaurants', 'Delis']",20,b'Phoenix',3.5,2,7.0
32590,b'pehIhPluVUAOuOdML6rFRA',1,"['Italian', 'Restaurants', 'Chicken Wings', 'Fast Food', 'Pizza']",20,b'Phoenix',1.5,2,3.0
50447,b'E7wKP-BVnWlxnbQM3StOxg',1,"['Food', 'Restaurants', 'Real Estate', 'Cafes', 'Home Services', 'Event Planning & Services', 'Venues & Event Spaces', 'Shared Office Spaces', 'Coffee & Tea']",20,b'Phoenix',4.5,2,9.0
11917,b'vyHckzyE5FNJxqt2QMFnqA',1,"['Restaurants', 'Pizza', 'Chicken Wings', 'Sandwiches']",20,b'Phoenix',2.5,2,5.0
41106,b'9HG09ZNqzrEUz-ipSTRkKA',1,"['Mexican', 'Restaurants']",21,b'Phoenix',2.0,2,4.0
16611,b'5-l_zaYVEG-ft0cwyhWpyA',1,"['Fast Food', 'Chicken Wings', 'Restaurants']",21,b'Phoenix',1.5,2,3.0
23135,b'f5hKCevF_qoC3tWkQHUS9w',1,"['Pizza', 'Chicken Wings', 'Sandwiches', 'Restaurants']",21,b'Phoenix',1.5,2,3.0
40976,b'Mpy2zw01M1IcEP4svSPOIg',1,"['Caterers', 'Cajun/Creole', 'Event Planning & Services', 'Food', 'Food Trucks', 'Restaurants']",21,b'Phoenix',5.0,2,10.0
4736,b'5_PpFtjeLq1seO84SapJWw',1,"['Restaurants', 'Pizza']",21,b'Phoenix',3.5,2,7.0
30729,b'manv27dcWwK7reqL-PLDKA',1,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",21,b'Phoenix',3.0,2,6.0
30039,b'kvyHTYU1Qlhobr-p7C_pgQ',1,"['Coffee & Tea', 'American (New)', 'Desserts', 'Food', 'Restaurants']",21,b'Phoenix',3.0,2,6.0
47075,b'jMPPJmQBBa3iRuWbYbj1Gg',1,"['Restaurants', 'Burgers', 'Sandwiches', 'Chicken Wings', 'Bars', 'Nightlife', 'Sports Bars', 'Pubs', 'American (Traditional)', 'American (New)']",21,b'Phoenix',4.0,2,8.0
38406,b'PP9ZfC_JUufbrPRPHD7FJQ',1,"['Burgers', 'Fast Food', 'Restaurants']",21,b'Phoenix',3.0,2,6.0
25433,b'jlviy68buL1X2UADI-Lnlw',1,"['Food Trucks', 'Food', 'Caterers', 'Event Planning & Services', 'Mexican', 'Restaurants']",21,b'Phoenix',4.0,2,8.0
33361,b'tcPVY5QCFL_roeouCY5SXQ',1,"['Burgers', 'Fast Food', 'Restaurants']",21,b'Phoenix',2.5,2,5.0
7352,b'aXAp5q8b__mZu7w_ewjLFw',1,"['Food Stands', 'Event Planning & Services', 'Caterers', 'Restaurants']",21,b'Phoenix',3.5,2,7.0
47652,b'orGCyrtYZl9JOV5XIgxJEg',1,"['Restaurants', 'Fast Food', 'Burgers']",21,b'Phoenix',1.5,2,3.0
13640,b'HhFsbbmmEg6vgjXnRJ70HQ',1,"['Restaurants', 'Burgers', 'Fast Food']",21,b'Phoenix',2.0,2,4.0
52858,b'onhURB5hb6tKukQNPcBADw',1,"['Burgers', 'Fast Food', 'Restaurants']",21,b'Phoenix',3.5,2,7.0
40544,b'KMwv6qK14VZvC-We6l9LCg',1,"['Mexican', 'Restaurants']",21,b'Phoenix',3.5,2,7.0
35063,b'7s8ripk5sBM4psK_Za5GyQ',1,"['Food', 'Caribbean', 'Grocery', 'Restaurants']",21,b'Phoenix',4.5,2,9.0
35478,b'2_jWcWOew5DA6wR7_eH36Q',1,"['Pizza', 'Restaurants']",22,b'Phoenix',4.0,2,8.0
5802,b'o8AZ7uHNU8tS-KLwCdPICw',1,"['Restaurants', 'Mexican', 'Food Trucks', 'Food']",22,b'Phoenix',4.0,2,8.0
23221,b'l7kiocWQi2wYtHNpAEKSFA',1,"['Burgers', 'Restaurants', 'Fast Food']",22,b'Phoenix',1.5,2,3.0
43508,b'kvqULv65K7Zie2cYv6e6RQ',1,"['Italian', 'Mexican', 'Restaurants', 'Pizza']",22,b'Phoenix',4.0,2,8.0
19351,b'j7LCI60GYN1KxXRiy_LMkA',1,"['Fast Food', 'Restaurants', 'American (Traditional)']",22,b'Phoenix',2.0,2,4.0
7874,b's6KtKeubYAa-sY9OC3i58Q',1,"['Restaurants', 'Chinese']",22,b'Phoenix',3.0,2,6.0
3071,b'B1jlDEUrVyPgR4vOMnaiKQ',1,"['Restaurants', 'American (Traditional)']",22,b'Phoenix',2.0,2,4.0
4100,b'n1S7XnZfCCDIWlMZ8yUvEw',1,"['Fast Food', 'Chinese', 'Restaurants']",22,b'Phoenix',2.5,2,5.0
13915,b'rpNPlBwKTEvtAWUvDcHm4A',1,"['Fast Food', 'American (Traditional)', 'Restaurants']",22,b'Phoenix',2.5,2,5.0
28816,b'aAIKXfz-86Vki8ValH94JA',1,"['Fast Food', 'Restaurants', 'Burgers']",22,b'Phoenix',2.0,2,4.0
5783,b'qdUCIK49pCS7BfDEClpdhQ',1,"['Burgers', 'Restaurants', 'Fast Food']",22,b'Phoenix',2.0,2,4.0
50165,b'eznFPTK8qoFLfDr_FZhBpg',1,"['Chinese', 'Restaurants']",22,b'Phoenix',4.0,2,8.0
27926,b'BcrTHaJULDlB1XuW4RIb_Q',1,"['Restaurants', 'Japanese']",22,b'Phoenix',2.0,2,4.0
51142,b'LyunOKCJ30PVfAis--hs4A',1,"['Chicken Wings', 'Pizza', 'Sandwiches', 'Restaurants']",22,b'Phoenix',2.5,2,5.0
42498,b'BmAhw0dGq0K1-TyIqM8SFg',1,"['Kosher', 'Restaurants', 'Russian', 'Uzbek']",22,b'Phoenix',3.0,2,6.0
29154,b'n_n0aT_W10GOPglpzH5atg',1,"['Restaurants', 'Mexican']",22,b'Phoenix',2.5,2,5.0
8723,b'oVmk03sRsExksDLkhIezHw',1,"['Lounges', 'Restaurants', 'Nightlife', 'Diners', 'Bars']",22,b'Phoenix',4.5,2,9.0
46154,b'8a4ScB2OYz8uVtp1PWP5jg',1,"['Fast Food', 'Mexican', 'Restaurants', 'Tex-Mex']",22,b'Phoenix',3.0,2,6.0
50497,b'tY_Hmm0rT4sRDL-geEYQmg',1,"['American (New)', 'Restaurants']",22,b'Phoenix',4.5,2,9.0
19585,b'yBfNLAYCaPE4QlejNCWrDg',1,"['Restaurants', 'Italian', 'Sandwiches', 'Pizza']",22,b'Phoenix',4.0,2,8.0
