,business_id,is_open,categories,review_count,city,stars,review_scale,score
18032,b'x7kEMeQ25jBQtm_ID-BPBA',1,"['Fast Food', 'Restaurants']",12,b'Las Vegas',4.0,1,4.0
19135,b'MsQTe82TCbZXDPG4LOgVoA',1,"['Restaurants', 'Delis', 'Sandwiches']",12,b'Las Vegas',3.0,1,3.0
40623,b'jRq50hjNDfnkZ3AdJxhsEg',1,"['Burgers', 'Nightlife', 'American (Traditional)', 'Pubs', 'Restaurants', 'Bars', 'Sports Bars']",12,b'Las Vegas',4.0,1,4.0
8181,b'kgffcoxT6BQp-gJ-UQ7Czw',1,"['Restaurants', 'Fast Food', 'Sandwiches']",12,b'Las Vegas',3.0,1,3.0
1294,b'Xgp67egWT56FmGrULkKOJg',1,"['Sandwiches', 'Fast Food', 'Restaurants']",12,b'Las Vegas',2.5,1,2.5
25251,b'bEJzJq-aeuXYDThZnF0Mgw',1,"['Tex-Mex', 'Restaurants', 'Mexican', 'Fast Food']",12,b'Las Vegas',3.0,1,3.0
50001,b'HXJLOVSnv6X_b3mEQYWhEA',1,"['Restaurants', 'Chinese', 'Szechuan']",12,b'Las Vegas',4.5,1,4.5
36524,b'EtWhX8jFs9rgDrvEOpFeIw',1,"['Restaurants', 'Fast Food', 'Sandwiches']",12,b'Las Vegas',2.0,1,2.0
29084,b's-QHEBYI2c2VuOQdEi0qPQ',1,"['Fast Food', 'Tex-Mex', 'Restaurants', 'Mexican']",12,b'Las Vegas',2.5,1,2.5
17678,b'Ozy5LlmU0k-mVs7RXNisZQ',1,"['Restaurants', 'Fast Food', 'Sandwiches']",12,b'Las Vegas',2.5,1,2.5
49842,b'qov0ZyFFLCIKM-9ewBqPjw',1,"['Nightlife', 'Bars', 'American (Traditional)', 'Restaurants']",12,b'Las Vegas',4.0,1,4.0
12543,b'SLVjLgWfUqgaXtmc0wmLiw',1,"['Nightlife', 'American (New)', 'Sports Bars', 'Restaurants', 'Bars', 'Pubs']",12,b'Las Vegas',3.0,1,3.0
48422,b'M3_5NSkpAXsvN2g4Bqrcsg',1,"['Restaurants', 'Fast Food', 'Sandwiches']",12,b'Las Vegas',2.0,1,2.0
41658,b'MCenmA0zc9gNR1Cwyh4f1A',1,"['American (Traditional)', 'Restaurants']",12,b'Las Vegas',3.0,1,3.0
30858,b'SzhD5J80IhpyeBftzQ950Q',1,"['Mexican', 'Restaurants', 'Fast Food']",12,b'Las Vegas',4.0,1,4.0
24822,b'J1RKcr6BAqOI-LDFbn0TvQ',1,"['Sandwiches', 'Restaurants', 'Fast Food']",13,b'Las Vegas',1.5,1,1.5
12069,b'2nEhcvxBZk2W4x_fi0cYxw',1,"['Restaurants', 'Mexican', 'Fast Food']",13,b'Las Vegas',2.5,1,2.5
49694,b'cOinUcaLy9bZyvnTWub96Q',1,"['Restaurants', 'Sandwiches']",13,b'Las Vegas',3.5,1,3.5
35337,b'dMEo-GjWAmTVzq3_qeQX2g',1,"['Restaurants', 'Fast Food', 'Burgers']",13,b'Las Vegas',2.5,1,2.5
28851,b'wcn_uRigm1UXqjOEGW7ufw',1,"['Fast Food', 'Restaurants', 'Chinese']",13,b'Las Vegas',3.0,1,3.0
44818,b'uX0qfWBvCbXHFIAsMYjmXg',1,"['Pizza', 'Restaurants']",13,b'Las Vegas',2.0,1,2.0
16840,b'PFOPBxMDFZM0vFrI5R8txQ',1,"['Fast Food', 'Restaurants', 'Burgers']",13,b'Las Vegas',1.5,1,1.5
9863,b'PAcD5cYk9yFtgUYvejaVfQ',1,"['Mexican', 'Restaurants']",13,b'Las Vegas',2.0,1,2.0
29850,b'vfMV2La_c4rfq3NeT-lKFw',1,"['Japanese', 'Food', 'Restaurants']",13,b'Las Vegas',3.0,1,3.0
30127,b'QIn3PuGUkinSibUn-NsljQ',1,"['Fast Food', 'Restaurants', 'Mexican']",13,b'Las Vegas',2.5,1,2.5
42740,b'q1tKmIMgDdBGwLzcuxnmtg',1,"['Restaurants', 'Fast Food']",13,b'Las Vegas',2.0,1,2.0
31621,b'ujfIrNpNM9D020nPL4znRQ',1,"['Mexican', 'Restaurants']",13,b'Las Vegas',2.0,1,2.0
24558,b'O1aOpTSYbHmyV_712z5fsQ',1,"['Tacos', 'Restaurants', 'Mexican', 'Chicken Shop', 'Latin American']",13,b'Las Vegas',3.5,1,3.5
40255,b'VLM7QXtwOWn0VZIMSqu5qg',1,"['Food Court', 'Restaurants']",13,b'Las Vegas',4.5,1,4.5
53668,b'LDMCrFlGIFUN6L-FEFgzWg',1,"['Fast Food', 'Mexican', 'American (Traditional)', 'Restaurants']",13,b'Las Vegas',2.5,1,2.5
2369,b'uGW5mFIm62PFF8bpk0wiMg',1,"['Restaurants', 'Sandwiches', 'Food Court', 'Salad', 'Seafood']",13,b'Las Vegas',3.5,1,3.5
45866,b'E2inSSpEOeOnC1reFPC2-w',1,"['Noodles', 'Vietnamese', 'Restaurants']",13,b'Las Vegas',4.5,1,4.5
17707,b'MD4Pa7A3EyQDwscwCQqnmQ',1,"['Caterers', 'Restaurants', 'Event Planning & Services', 'Salad', 'Mexican', 'Seafood']",13,b'Las Vegas',3.0,1,3.0
19177,b'GbYBL-LB8Dra49t8XCnVWw',1,"['Fast Food', 'Sandwiches', 'Restaurants']",13,b'Las Vegas',2.5,1,2.5
2282,b'x2Y_MD5pCTRyaf9dD_ZpGw',1,"['Japanese', 'Restaurants', 'Hawaiian', 'Asian Fusion']",13,b'Las Vegas',3.0,1,3.0
39374,b'9A-SbsQJ9efK57oW3GsAlQ',1,"['Fast Food', 'Restaurants']",13,b'Las Vegas',3.0,1,3.0
19529,b'rI1wtjri4NhO3V-hCsMCiA',1,"['Mexican', 'Breakfast & Brunch', 'Restaurants', 'Fast Food']",13,b'Las Vegas',3.0,1,3.0
44485,b'mxuUDbstSrPf2OVfjXKpBA',1,"['Fast Food', 'Ice Cream & Frozen Yogurt', 'Food', 'Restaurants']",13,b'Las Vegas',2.5,1,2.5
39020,b'VA0GbpAN0qpa3bdHJ2a2iA',1,"['Mexican', 'Restaurants']",13,b'Las Vegas',2.0,1,2.0
24341,b'EU8Hp2rTEptiwCH4eLYZBw',1,"['Burgers', 'Restaurants']",13,b'Las Vegas',2.0,1,2.0
52440,b'd9YAMj9ldM4jyBNn5bIBrg',1,"['Salad', 'Sandwiches', 'Restaurants']",13,b'Las Vegas',3.5,1,3.5
2165,b'Wo_ZL7I3hS-eW6pJWg1V8A',1,"['Restaurants', 'Chicken Wings']",13,b'Las Vegas',2.0,1,2.0
40865,b'4v9nhZ5h-KScIsG7uXjfzg',1,"['Burgers', 'Fast Food', 'Restaurants']",13,b'Las Vegas',1.5,1,1.5
6190,b'gbWVf3a6tUailTJRvvVD4g',1,"['Pizza', 'Restaurants']",13,b'Las Vegas',3.5,1,3.5
46518,b'BM7Q7WHJWqNfyEzq0k4mdw',1,"['Restaurants', 'Sandwiches', 'Fast Food']",13,b'Las Vegas',2.5,1,2.5
45587,b'096iGHoQ-UImxUExuyqlZA',1,"['Hawaiian', 'Restaurants']",13,b'Las Vegas',5.0,1,5.0
52977,b'V4BYvw51GBAj7pv2n7XtOw',1,"['Restaurants', 'Pizza', 'Chicken Wings']",13,b'Las Vegas',2.0,1,2.0
12679,b'6Tq13q3Ib17gSgP0zki3EA',1,"['Restaurants', 'Mexican']",13,b'Las Vegas',4.5,1,4.5
1793,b'SS4HgxPnEgF3cFPQFNDI1g',1,"['Cheesesteaks', 'Restaurants', 'Delis', 'Chicken Wings']",13,b'Las Vegas',4.0,1,4.0
18862,b'e6m1p7oPbq7Gq37eMhSsWA',1,"['Restaurants', 'Pizza', 'Chicken Wings', 'Food', 'Sandwiches', 'Specialty Food', 'Pasta Shops']",13,b'Las Vegas',5.0,1,5.0
27690,b'YMc2n7R4_6N0PIHIfUJqPg',1,"['Pizza', 'Sandwiches', 'Restaurants', 'Chicken Wings']",13,b'Las Vegas',3.5,1,3.5
17,b'Pd52CjgyEU3Rb8co6QfTPw',1,"['Nightlife', 'Bars', 'Barbeque', 'Sports Bars', 'American (New)', 'Restaurants']",13,b'Las Vegas',4.0,1,4.0
165,b'EgGdnaotJpPvxCFyZPJeUw',1,"['Restaurants', 'Pizza']",13,b'Las Vegas',2.0,1,2.0
6696,b'KjOpQ4QCf-sk_dbFJX_52w',1,"['Pet Services', 'Pets', 'Food', 'Restaurants', 'Pet Adoption', 'Food Delivery Services', 'Specialty Food', 'Pet Stores', 'American (New)']",13,b'Las Vegas',5.0,1,5.0
7213,b'EVpjpTaSUdeXG0b69krzAQ',1,"['Vegetarian', 'Fast Food', 'Restaurants', 'Sandwiches']",13,b'Las Vegas',3.5,1,3.5
23835,b'PsRvJffbQdaHhK9xHxB06A',1,"['Buffets', 'Arts & Entertainment', 'Bars', 'Nightlife', 'Casinos', 'Restaurants']",13,b'Las Vegas',3.0,1,3.0
36291,b'7zqmeEgCPfvbxyaKHli6Dw',1,"['Restaurants', 'Fast Food']",13,b'Las Vegas',3.5,1,3.5
38062,b'CxZ_qwVlgd-DIrb_a3N8jw',1,"['Mediterranean', 'Armenian', 'Restaurants', 'Kebab', 'Event Planning & Services', 'Venues & Event Spaces', 'Middle Eastern']",13,b'Las Vegas',4.0,1,4.0
37402,b'efSwJYCHpQ5wz6hIzUiWIA',1,"['Tex-Mex', 'Fast Food', 'Restaurants', 'Mexican']",13,b'Las Vegas',3.5,1,3.5
48734,b'j4F5LtyQ3_dKLJbIEkwFpQ',1,"['Restaurants', 'American (New)', 'Breakfast & Brunch']",13,b'Las Vegas',4.5,1,4.5
9003,b'KZGIaF-B3KFzg_GFvF6AfA',1,"['Restaurants', 'Fast Food', 'Sandwiches']",13,b'Las Vegas',3.0,1,3.0
23096,b'gqELGWcpWepjV33yzc4Diw',1,"['Restaurants', 'Soul Food', 'Mexican', 'Salvadoran', 'Latin American']",13,b'Las Vegas',3.5,1,3.5
8933,b'P2dFr-Jg1OUoNMikaCmLEQ',1,"['American (Traditional)', 'Restaurants']",13,b'Las Vegas',4.0,1,4.0
48136,b'2hrj6ISpLJmvRen3AZkBWw',1,"['Restaurants', 'Sandwiches', 'Fast Food']",13,b'Las Vegas',3.0,1,3.0
3280,b'pt-lpbRPiOBQlk_IWIn6iQ',1,"['Cafes', 'Food', 'Bakeries', 'Coffee & Tea', 'Restaurants', 'Desserts']",13,b'Las Vegas',3.5,1,3.5
33573,b'Tnia3DIsEgc8nVPNnTRj7Q',1,"['Restaurants', 'Pizza']",13,b'Las Vegas',2.0,1,2.0
9433,b'iiz8ax8iMkEa8u_JUoFiGA',1,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']",13,b'Las Vegas',2.0,1,2.0
14686,b'vZafOAECfChenbQjhlZQlA',1,"['Restaurants', 'Mexican']",13,b'Las Vegas',2.5,1,2.5
9384,b'vtBtIV_23V95SwIDvj_OyA',1,"['Restaurants', 'Delis', 'Food', 'Bagels', 'Donuts', 'Bakeries']",14,b'Las Vegas',5.0,1,5.0
11841,b'5WKtODFwnoKA_y9H-HubFg',1,"['Sandwiches', 'Food', 'Wraps', 'Restaurants', 'Juice Bars & Smoothies']",14,b'Las Vegas',2.0,1,2.0
992,b'Z1HnNAGBt0y9uZX1a1_9sQ',1,"['Food', 'Fast Food', 'Sandwiches', 'Restaurants']",14,b'Las Vegas',3.0,1,3.0
52443,b'5k8kyvvReTf1RMq4jpayQg',1,"['Ethiopian', 'Breakfast & Brunch', 'African', 'Cafes', 'Restaurants']",14,b'Las Vegas',5.0,1,5.0
53999,b'iUozl3nJ8rfYwff81Rsw2Q',1,"['Restaurants', 'Mediterranean']",14,b'Las Vegas',4.0,1,4.0
18598,b'rzSpnojxrHra_wFeN5KpMQ',1,"['Delis', 'Coffee & Tea', 'Breakfast & Brunch', 'Desserts', 'Food', 'Restaurants']",14,b'Las Vegas',2.5,1,2.5
40954,b'w4cdbB61ycJ5b0CFBpX3Dg',1,"['Pizza', 'Restaurants', 'Italian']",14,b'Las Vegas',3.0,1,3.0
32201,b'8hZjiPzJIojA1k7_W4hELA',1,"['Food Trucks', 'Mexican', 'Food', 'Restaurants']",14,b'Las Vegas',5.0,1,5.0
34094,b'ErzHs0c5EKwLD_YM2ZjsGQ',1,"['Restaurants', 'Chinese', 'Fast Food']",14,b'Las Vegas',2.0,1,2.0
42124,b'RpNJRmL8qcWQgIyvt-DDSg',1,"['Pizza', 'Restaurants', 'Chicken Wings']",14,b'Las Vegas',3.5,1,3.5
16662,b'4UvQ0BUbqlNPJbAggsi0eA',1,"['Ethnic Food', 'Caterers', 'Custom Cakes', 'Food', 'Asian Fusion', 'Restaurants', 'Personal Chefs', 'Event Planning & Services', 'Specialty Food']",14,b'Las Vegas',5.0,1,5.0
7655,b'sgtF_x5ppBbIXRUE8XrmVg',1,"['Food Trucks', 'Food', 'Waffles', 'Restaurants', 'American (Traditional)']",14,b'Las Vegas',5.0,1,5.0
53529,b'NwDFnh0-H1wMn4vGVJGApA',1,"['Restaurants', 'Ethiopian']",14,b'Las Vegas',4.0,1,4.0
12501,b'bvtck6zoM3bJVJyucDB0yQ',1,"['Restaurants', 'American (Traditional)']",14,b'Las Vegas',2.5,1,2.5
26563,b'ktJR5j14AH-Cc45J7jJ9nw',1,"['Sandwiches', 'Fast Food', 'Restaurants']",14,b'Las Vegas',2.0,1,2.0
4926,b'N3WQPXoVeCuzqyPIvWIX5Q',1,"['Lounges', 'Bars', 'Nightlife', 'Restaurants']",14,b'Las Vegas',3.5,1,3.5
2336,b'-WQhVJnBmyapFn0digQJwg',1,"['Farmers Market', 'Specialty Food', 'Restaurants', 'Health Markets', 'Grocery', 'Desserts', 'Gluten-Free', 'Food', 'Fruits & Veggies']",14,b'Las Vegas',4.5,1,4.5
15395,b'4lAwPgy1m9Rd0oBpi4Hr2w',1,"['Restaurants', 'Food', 'Burgers', 'Fast Food', 'Convenience Stores']",14,b'Las Vegas',2.0,1,2.0
22972,b'TDL9WXyjmBGGxl9yfbQ89w',1,"['Japanese', 'Restaurants']",14,b'Las Vegas',3.5,1,3.5
33294,b'yj-3z9okilOi7mio30-ZKw',1,"['Restaurants', 'Sandwiches', 'Fast Food']",14,b'Las Vegas',2.5,1,2.5
8091,b'W5Qhm1Jfu6-4lCWHmUzVWQ',1,"['Restaurants', 'Chinese']",14,b'Las Vegas',1.0,1,1.0
42580,b'RMIZvXChyfDWzWbNOK0l9Q',1,"['Restaurants', 'Fast Food']",14,b'Las Vegas',3.0,1,3.0
27371,b'ri4JWuvJQOOkoeWN5ZNC9A',1,"['Restaurants', 'Bars', 'American (New)', 'Food', 'Nightlife']",14,b'Las Vegas',3.5,1,3.5
8559,b'OioKDmq7U1WFMqaPWGUR3A',1,"['Mexican', 'Restaurants']",14,b'Las Vegas',3.0,1,3.0
3420,b'7RidnmyYyH0cfcX2x7buag',1,"['Active Life', 'Desserts', 'Tuscan', 'Restaurants', 'Italian', 'Food', 'Bistros', 'Golf', 'American (New)']",14,b'Las Vegas',4.0,1,4.0
27381,b'udGrKu1eJ_Qdd6O1PeUrmg',1,"['Sports Bars', 'Bars', 'Pubs', 'Restaurants', 'American (New)', 'Nightlife']",14,b'Las Vegas',3.0,1,3.0
37363,b'Qe4NS5Q_xsezteYz1Kak1w',1,"['Burgers', 'Fast Food', 'Restaurants']",14,b'Las Vegas',2.5,1,2.5
19981,b'qi-zm_G6qyxOybAx1VQ30A',1,"['Fast Food', 'Restaurants', 'Burgers']",14,b'Las Vegas',2.0,1,2.0
6789,b'vBJ3qJi2Hk_OyYV_FkqCtw',1,"['Restaurants', 'Mexican']",14,b'Las Vegas',4.5,1,4.5
6492,b'XsDDwNOBlRQNF8x7oi0Hjw',1,"['Vegetarian', 'Restaurants', 'Ethiopian']",14,b'Las Vegas',4.5,1,4.5
46964,b'9pAjLSoHs95m5D3nP3nY5Q',1,"['Restaurants', 'Sandwiches', 'Fast Food']",14,b'Las Vegas',2.5,1,2.5
38455,b'zOYqvrpenMaAz0rc7n41Aw',1,"['Sandwiches', 'Restaurants', 'Delis']",14,b'Las Vegas',3.0,1,3.0
344,b'tSbs8i_9Hlaommupjgn63Q',1,"['Chinese', 'Fast Food', 'Restaurants']",14,b'Las Vegas',3.0,1,3.0
32815,b'SXyGMj1rBHauU_MMLEsUfw',1,"['Restaurants', 'Pizza', 'Fast Food']",14,b'Las Vegas',1.5,1,1.5
41102,b'EN2foh9hQMXvNMtB3pMwmA',1,"['Korean', 'Restaurants', 'Chinese']",14,b'Las Vegas',4.0,1,4.0
16976,b'KUbCQ2ah__c5x0q_6b4oTA',1,"['Restaurants', 'Mexican', 'Seafood']",14,b'Las Vegas',4.5,1,4.5
23902,b'UeEzvTGkSyaHRvWTlZ1ISA',1,"['Thai', 'Restaurants']",14,b'Las Vegas',3.0,1,3.0
18217,b'YyxB3K1ORzc7ChMKgyxm9Q',1,"['Fast Food', 'Sandwiches', 'Restaurants']",14,b'Las Vegas',3.5,1,3.5
15812,b'nWuomYtU748irUOWo_xohg',1,"['Restaurants', 'Fast Food', 'Chicken Wings']",14,b'Las Vegas',3.5,1,3.5
2939,b'fHNWz_t5jM5MP8o19flX8w',1,"['Restaurants', 'Delis', 'Sandwiches']",14,b'Las Vegas',3.5,1,3.5
24892,b'AN0bWhisCf6LN9eHZ7DQ3w',1,"['Italian', 'Restaurants']",14,b'Las Vegas',4.5,1,4.5
5035,b'0N53m33GANYeHHl-s22d4Q',1,"['Delis', 'Sandwiches', 'Caterers', 'Event Planning & Services', 'Restaurants']",14,b'Las Vegas',4.0,1,4.0
28713,b'Rhz38lsptoxX9IWS641LFA',1,"['Barbeque', 'Restaurants']",14,b'Las Vegas',4.5,1,4.5
54313,b'3Nx9NCzMTXC6jFgdk2mDGg',1,"['Buffets', 'Breakfast & Brunch', 'Seafood', 'Restaurants']",14,b'Las Vegas',2.5,1,2.5
34800,b'LA9j7bDQLkDmLspdHwL3Bg',1,"['Mexican', 'Restaurants']",14,b'Las Vegas',4.5,1,4.5
15547,b'sPd9YmvS6eSWzTvqowcBXA',1,"['Breakfast & Brunch', 'Restaurants', 'Sandwiches', 'Food', 'Juice Bars & Smoothies']",14,b'Las Vegas',3.5,1,3.5
33018,b'njAKI1RSggY0Izay-xwJSw',1,"['Fast Food', 'Sandwiches', 'American (Traditional)', 'Restaurants']",14,b'Las Vegas',2.5,1,2.5
35137,b'oBdseQ_SP2Du7oY6-0YUSw',1,"['Food Court', 'Chinese', 'Restaurants']",14,b'Las Vegas',2.0,1,2.0
47111,b'SVtv-HglZotLo64QMWtQfA',1,"['American (New)', 'Restaurants', 'Chicken Wings']",14,b'Las Vegas',4.5,1,4.5
41573,b'azciebW9VvZoPDz7rdo3TA',1,"['Food', 'Restaurants', 'Hot Dogs']",15,b'Las Vegas',2.0,1,2.0
9950,b'lLXfH0cizwDN3kNVnoTOEg',1,"['Filipino', 'Restaurants']",15,b'Las Vegas',4.0,1,4.0
34240,b'yZsrD8DK3Cl03nachAOr3g',1,"['Nightlife', 'Restaurants', 'Hookah Bars', 'Bars', 'Cafes']",15,b'Las Vegas',3.5,1,3.5
36388,b'Gmkfors9fSxUKcJKSX0BRQ',1,"['Sandwiches', 'Fast Food', 'Restaurants']",15,b'Las Vegas',4.0,1,4.0
7818,b'6Ege_N9uJ-rtKIs1TNA8aQ',1,"['Fast Food', 'Restaurants']",15,b'Las Vegas',3.0,1,3.0
5847,b'J2nCJBrGn4EQT1abnBHaUQ',1,"['American (Traditional)', 'Restaurants', 'Bars', 'Casinos', 'Arts & Entertainment', 'Nightlife', 'Sports Bars']",15,b'Las Vegas',4.0,1,4.0
25649,b'LbuqxpaUIVEhC4mCvecjRw',1,"['Restaurants', 'Fast Food']",15,b'Las Vegas',2.0,1,2.0
25822,b'hLu4q64lPvF--9gd58lcPg',1,"['Sandwiches', 'Restaurants', 'Pizza']",15,b'Las Vegas',2.0,1,2.0
47850,b'1i4iRBkkNU_o_S2pY7W7kQ',1,"['Restaurants', 'Fast Food', 'Chinese']",15,b'Las Vegas',3.5,1,3.5
9023,b'n-iHDxbFrNQoNIpt5TjiNg',1,"['Restaurants', 'Fast Food', 'Sandwiches']",15,b'Las Vegas',2.0,1,2.0
1255,b'GT9Hx_Na0vH3Na7ym9dp4A',1,"['Pizza', 'Chicken Wings', 'Restaurants', 'American (Traditional)', 'Pubs', 'Bars', 'Nightlife']",15,b'Las Vegas',4.0,1,4.0
47921,b'Pn8DcG2Uz6Ly8tO_EpI5tw',1,"['Fast Food', 'Restaurants', 'Sandwiches']",15,b'Las Vegas',2.0,1,2.0
29080,b'jkhEPQovg6JKPzUr43MC_g',1,"['Lounges', 'Nightlife', 'Restaurants', 'Arts & Entertainment', 'Casinos', 'Bars']",15,b'Las Vegas',3.0,1,3.0
11933,b'lYCeqldIiOggsbByH3RRhw',1,"['Restaurants', 'Pizza']",15,b'Las Vegas',2.5,1,2.5
34625,b'mvWhlMnXXidb1R2krK25VQ',1,"['Pizza', 'Restaurants']",15,b'Las Vegas',2.0,1,2.0
6692,b'xd3RB4q2Ermmdz41i7RWuQ',1,"['Fast Food', 'Restaurants']",15,b'Las Vegas',2.0,1,2.0
42332,b'rReN_exlBKL3XqYnck3ndA',1,"['Sandwiches', 'Fast Food', 'Restaurants']",15,b'Las Vegas',3.0,1,3.0
685,b'dP1_wP59hvVDWNzFFS_6YQ',1,"['Restaurants', 'Sandwiches', 'Fast Food']",15,b'Las Vegas',2.0,1,2.0
32429,b'ka5SLblwtXqYu2MPNr7C_w',1,"['Mexican', 'Restaurants']",15,b'Las Vegas',3.5,1,3.5
3066,b'Za7NNCyOPnwem4xATpKSbg',1,"['Restaurants', 'Mexican']",15,b'Las Vegas',3.0,1,3.0
31588,b'Wc1i5QsTKheJq6lstPAllA',1,"['Restaurants', 'Pizza']",15,b'Las Vegas',2.5,1,2.5
19496,b'ktJJMphosVXddoLGG9xR4A',1,"['Fast Food', 'Restaurants', 'Burgers']",15,b'Las Vegas',1.5,1,1.5
22303,b'BB-Ab0rwYk6aclOn9SMVmg',1,"['Nightlife', 'Dive Bars', 'Restaurants', 'American (Traditional)', 'Bars']",15,b'Las Vegas',3.5,1,3.5
25051,b'r1e5Ot6_jGFyV2N_dn8JDQ',1,"['Food', 'Ethnic Food', 'Salvadoran', 'Specialty Food', 'Restaurants', 'Imported Food', 'Bakeries', 'Latin American', 'Mexican']",15,b'Las Vegas',4.5,1,4.5
34884,b'94mQ3aJ2xjP6W-CV1j8cXg',1,"['Delis', 'Restaurants', 'Sandwiches']",15,b'Las Vegas',3.5,1,3.5
49030,b'2kWrSFkIes_d2BMg4YrRtA',1,"['Restaurants', 'Pizza']",15,b'Las Vegas',2.5,1,2.5
2820,b'HoLRI8TigyvNfIHdQ4ChDA',1,"['Mexican', 'Fast Food', 'Restaurants', 'Tex-Mex']",15,b'Las Vegas',3.0,1,3.0
34520,b'zhxnD7J5_sCrKSw5cwI9dQ',1,"['Chicken Wings', 'Restaurants', 'Fast Food']",15,b'Las Vegas',1.5,1,1.5
27949,b'94GL9JkTuhSqSZ94RS5Dkw',1,"['Restaurants', 'American (Traditional)', 'Latin American', 'French']",15,b'Las Vegas',4.5,1,4.5
34677,b'tQj6IXqLHze_8XOhGacBGg',1,"['Restaurants', 'Bakeries', 'Coffee & Tea', 'Desserts', 'Ethiopian', 'Breakfast & Brunch', 'Cupcakes', 'Vegan', 'Food', 'Custom Cakes']",15,b'Las Vegas',5.0,1,5.0
49086,b'XMr6zCnfQHFebaZvNPRPzA',1,"['Bakeries', 'Restaurants', 'Food', 'Filipino']",15,b'Las Vegas',3.5,1,3.5
33625,b'ddplAthoA2pGLoSqhHpVkA',1,"['Mexican', 'Restaurants']",15,b'Las Vegas',2.5,1,2.5
39159,b'izvmwI3kSYIt-a6vA4gUMw',1,"['Sandwiches', 'Restaurants', 'Delis']",15,b'Las Vegas',3.0,1,3.0
13170,b'qSNGooHe2XPOJMZI1mu-LQ',1,"['American (New)', 'Restaurants', 'American (Traditional)', 'Sandwiches']",15,b'Las Vegas',3.5,1,3.5
35318,b'W-woRd49HjVBf7C3dIcNiw',1,"['Pizza', 'Restaurants']",15,b'Las Vegas',2.5,1,2.5
52174,b'Y0T8dk93Fl_4k_BXQPVWdw',1,"['Chinese', 'Restaurants', 'Fast Food']",15,b'Las Vegas',2.5,1,2.5
9468,b'mYBM11YwgftyQJxYGkKnYQ',1,"['Restaurants', 'Sandwiches', 'Fast Food']",15,b'Las Vegas',1.5,1,1.5
10961,b'kkD5pal9rRzE4PjeYSL9mA',1,"['Mexican', 'Restaurants']",15,b'Las Vegas',2.5,1,2.5
9668,b'd_N_4ZwgzQjI-J0iEfM5CQ',1,"['Pan Asian', 'Food', 'Ethnic Food', 'Imported Food', 'Restaurants', 'Asian Fusion', 'Specialty Food']",15,b'Las Vegas',1.5,1,1.5
31337,b'NM9A38hqiOAYbnUPpNz-UQ',1,"['Chinese', 'Restaurants', 'Fast Food']",15,b'Las Vegas',3.0,1,3.0
18104,b'qorLOp7fZ6X7GSQG_0wPdg',1,"['Fast Food', 'Restaurants', 'Burgers']",15,b'Las Vegas',3.0,1,3.0
52184,b'qSlfi_h5LdTAm7181FAZiw',1,"['Restaurants', 'Comfort Food']",15,b'Las Vegas',2.5,1,2.5
15747,b'YoJt2bvCrYMSSyoeUO-YTg',1,"['Restaurants', 'American (New)', 'Bars', 'Nightlife', 'Pubs', 'Sports Bars']",15,b'Las Vegas',3.5,1,3.5
25688,b'SBa0RGFfjY1QSu7QTSn-kQ',1,"['Restaurants', 'Burgers', 'Fast Food']",15,b'Las Vegas',1.5,1,1.5
22024,b'prmB45ETnpuTwc-p_ztAVA',1,"['Sandwiches', 'Restaurants', 'Food', 'Bagels', 'Wraps']",16,b'Las Vegas',4.5,1,4.5
25861,b'hfgcYtGziLl5bGbc89BTkQ',1,"['Food', 'Restaurants', 'Event Planning & Services', 'Food Stands', 'Tacos', 'Caterers', 'Mexican', 'Street Vendors']",16,b'Las Vegas',5.0,1,5.0
18600,b'AdNbLQQWgR28-GWU0G-qJw',1,"['Restaurants', 'Breakfast & Brunch', 'Diners', 'American (Traditional)']",16,b'Las Vegas',2.0,1,2.0
44808,b'95ASq_FH5hLT1bA3fdISqw',1,"['Restaurants', 'Fast Food', 'Burgers']",16,b'Las Vegas',2.0,1,2.0
2006,b'YrHVGQ8_Dcs5xCe78CvGmA',1,"['Fast Food', 'Burgers', 'Restaurants']",16,b'Las Vegas',3.0,1,3.0
40291,b'CNW5hqoO-EpSOReYbWC-Sw',1,"['Chinese', 'Restaurants']",16,b'Las Vegas',3.5,1,3.5
36978,b'5G4Tg_hBfUGilQWj2lj8IA',1,"['Restaurants', 'Delis', 'Sandwiches']",16,b'Las Vegas',3.5,1,3.5
28999,b'LU8lZgIBkocPkrradywauA',1,"['Food Court', 'Restaurants']",16,b'Las Vegas',4.0,1,4.0
45023,b'qGW6A2w5E0rfQV-0f5jrVQ',1,"['Pakistani', 'Fast Food', 'Indian', 'Restaurants']",16,b'Las Vegas',4.5,1,4.5
24544,b'c0LlClom1qONqByoagqPGw',1,"['Mexican', 'Seafood', 'Restaurants']",16,b'Las Vegas',4.0,1,4.0
53435,b'_-QrdVYJbebaC2qschZ6iQ',1,"['Restaurants', 'Pizza']",16,b'Las Vegas',2.0,1,2.0
8608,b'kB1S2GJUjE2k3XN1WQS9tQ',1,"['Restaurants', 'Burgers', 'Fast Food']",16,b'Las Vegas',1.5,1,1.5
28023,b'VE5KGq9ztCztivwbmjNlTQ',1,"['Restaurants', 'American (Traditional)']",16,b'Las Vegas',4.0,1,4.0
