"b'9h2FCxdB5uk4bjX3P47L9g'"	[1.475, 3.125, 103.85]
"b'9iy6scMRbs5ue41XRLGEkw'"	[1.3673469387755102, 3.489795918367347, 96.95918367346938]
"b'9kk7eaffUzXwh-KLmKLxzw'"	[1.2916666666666667, 3.7916666666666665, 108.66666666666667]
"b'9nlQLMA8W08dFAkXFSQOyA'"	[1.5669291338582678, 3.748031496062992, 173.41732283464566]
"b'9o-DUVGYaoKkqnCP5BT_NA'"	[1.5, 3.2083333333333335, 57.5]
"b'9o8HYFPMcoBFCXdsS0AvEg'"	[1.25, 2.5416666666666665, 44.333333333333336]
"b'9oAPccHCF0Ke1MTDNfAfbA'"	[1.6440677966101696, 3.7161016949152543, 223.32203389830508]
"b'9tKSEjLCJowSkxze0NiFig'"	[1.702127659574468, 3.606382978723404, 143.09929078014184]
"b'9u0bZOv8a91ASs-WldDhIA'"	[1.6428571428571428, 3.3214285714285716, 38.785714285714285]
"b'9u7knPXVCUOwnsz8sTTT_w'"	[1.375, 3.8125, 85.91666666666667]
"b'9ugldqLxU4IfRO-EG4WrQQ'"	[1.6205533596837944, 3.494071146245059, 142.1897233201581]
"b'9umA26_aWjEuVe4QW7axtw'"	[1.3877551020408163, 3.2857142857142856, 57.795918367346935]
"b'9uyPRXK7NGVXpMKpbOhw0A'"	[1.25, 2.875, 20.25]
"b'9vMQMbmfXl1qC8iJECEWjw'"	[1.5714285714285714, 3.4591836734693877, 84.24489795918367]
"b'9vXJXydGeJHLdhRohfd59w'"	[1.5222222222222221, 3.6333333333333333, 171.62222222222223]
"b'9vkVY5puIHRfKMgJB4LBnw'"	[1.8194444444444444, 3.2916666666666665, 116.88888888888889]
"b'9vub2LM7Djy8P-LPumcLXA'"	[1.3125, 3.78125, 103.6875]
"b'9wxQFibHhvh8yNWQQlOi6g'"	[1.476923076923077, 3.2153846153846155, 77.72307692307692]
"b'9y1uLUHxZ3m_4KzydQj9YQ'"	[1.318840579710145, 3.3333333333333335, 68.17391304347827]
"b'9yESUcIVarhYEabIMj844Q'"	[1.6923076923076923, 3.6868131868131866, 210.3956043956044]
"b'9yH1SL2paauMMuxHnV6cBA'"	[1.4594594594594594, 3.5675675675675675, 59.0]
"b'9z3fqEeQXfxdF_sqkpPsSA'"	[1.6666666666666667, 3.3333333333333335, 56.333333333333336]
"b'A-apTF3JfkUPR_oeazZC1Q'"	[1.380281690140845, 3.359154929577465, 79.36619718309859]
"b'A0Gj7n6GUORMWk0ECMgl0g'"	[1.3103448275862069, 3.6120689655172415, 97.22413793103448]
"b'A2Sq5rBHCvO38tHXqAiAkw'"	[1.2272727272727273, 3.534090909090909, 98.56818181818181]
"b'A2eA3LRbptrexCGw8fu67Q'"	[1.606060606060606, 3.606060606060606, 117.48484848484848]
"b'A2pHOVp0zh7grb1bbZxoBQ'"	[1.35, 3.675, 122.0]
"b'A4zKbHT1udV4gcd37HEuZQ'"	[1.5520833333333333, 3.6510416666666665, 161.38541666666666]
"b'A5BiIK444PBb6FMOIxeEVg'"	[1.6, 3.390909090909091, 153.27272727272728]
"b'A6upLxml9nNaVT_V3oIUkg'"	[1.21875, 3.359375, 47.125]
"b'A9aksp-YGK8FsCN9bXFLrg'"	[1.1428571428571428, 3.0, 41.285714285714285]
"b'ABDFv4oIBA72UkNwVI_uBw'"	[1.496, 3.604, 130.84]
"b'ACFgUUcv_gOGwYvTnuqusw'"	[1.63013698630137, 3.5565068493150687, 147.72260273972603]
"b'AD2y1pqC1Z3lZTYBcALPxA'"	[1.3225806451612903, 3.193548387096774, 67.58064516129032]
"b'AE80fzfVnsyeHiiVhwSGMw'"	[1.644736842105263, 2.8947368421052633, 84.15789473684211]
"b'AECN4Vg8mQJ8enFrnoZtqQ'"	[1.945945945945946, 3.864864864864865, 280.2162162162162]
"b'AEYNihHmGIjmUciRFo3qwA'"	[1.4, 3.54, 68.96]
"b'AF-N6i0XCJRPFFOZKp1Pnw'"	[1.0, 2.966666666666667, 41.4]
"b'ALn_0f-Usn3n0a9WBcjhhg'"	[1.6177474402730376, 3.5563139931740615, 140.8566552901024]
"b'ALonfg58V5r4BOwxiGZcfg'"	[1.2, 3.18, 54.2]
"b'ALouXcCfsrnbpNEpO9-Y3A'"	[1.3846153846153846, 3.576923076923077, 51.44230769230769]
"b'ALwfJk1g56dz8ehgYJNrdg'"	[1.5357142857142858, 3.6785714285714284, 194.75]
"b'AMM3qOH9DUQzJHm9Q3vHag'"	[1.2666666666666666, 3.425, 66.18333333333334]
"b'AN9sX6Dh8-QAoJssdyno8A'"	[1.6182432432432432, 3.560810810810811, 146.0608108108108]
"b'ANHCo9X7zu0LdYecc9fk3Q'"	[1.6515151515151516, 2.9696969696969697, 91.12121212121212]
"b'AO2ZY9we2ceRQI74cmLUYA'"	[1.4482758620689655, 3.206896551724138, 72.56896551724138]
"b'AOuutv1P01CW07qmzpj9vA'"	[1.59375, 3.3203125, 97.125]
"b'APXWKd1N-COyUdncd_FdyQ'"	[1.3636363636363635, 3.772727272727273, 71.36363636363636]
"b'AS0DHJWaQTw2C6M1u6nuuA'"	[1.125, 2.875, 36.875]
"b'AUFFJBCh6spwBFJI6SnITg'"	[1.3, 3.2375, 43.85]
"b'AVsZE_gMkuBmRLRiqmPqJQ'"	[1.6220735785953178, 3.560200668896321, 148.5685618729097]
"b'AWJhMTYsIYzCIYAIUA-waA'"	[1.8194444444444444, 3.3055555555555554, 119.26388888888889]
"b'AWOZ5PCaxW8KWQl0KJhTMA'"	[1.1724137931034482, 3.1724137931034484, 33.0]
"b'AZQ6eiVqhMalpVL9Bbq6Iw'"	[1.7603305785123966, 3.628099173553719, 151.43801652892563]
"b'AcGRSWCpb7YB95MTsHlGEw'"	[1.2222222222222223, 2.9166666666666665, 17.055555555555557]
"b'AcjO26DmOhqWlfo2s5DUow'"	[1.3529411764705883, 3.264705882352941, 153.7058823529412]
"b'AdB7a8eo7uK_Fq-aX6_l8g'"	[1.4166666666666667, 3.4375, 60.833333333333336]
"b'Ae5S7cr7TlRUMLOa6E6f0A'"	[1.5309734513274336, 3.6238938053097347, 165.72566371681415]
"b'Af7BsyzsJi_2qPFu_5tsJg'"	[1.1818181818181819, 3.287878787878788, 37.63636363636363]
"b'AfRHBRIh4ZuwLeoD2qEbbw'"	[1.5172413793103448, 3.3620689655172415, 75.86206896551724]
"b'AfuYockOIOH9WsDJHRvVlA'"	[1.3235294117647058, 3.3161764705882355, 69.20588235294117]
"b'Ag1S9ttGzV0oikz80pRPbA'"	[1.5112781954887218, 3.6578947368421053, 137.33082706766916]
"b'AhPmh0NaRDbEYyhd9egzLA'"	[1.6324786324786325, 3.7264957264957266, 211.23931623931625]
"b'AheA5X4tjY9Amih0yQ8wIw'"	[1.6428571428571428, 3.2857142857142856, 42.642857142857146]
"b'Ak08F6RqjHYmVCzweBbTrQ'"	[1.4728682170542635, 3.631782945736434, 129.91472868217053]
"b'AkKZ8bK9KoRUlAU08X9xrA'"	[1.3773584905660377, 3.547169811320755, 50.35849056603774]
"b'Ap17p-tA4Ipzy1s35DfCfg'"	[1.9142857142857144, 3.8285714285714287, 272.6]
"b'ApGoh8IzayBp0bnNZ3WDQQ'"	[1.2, 3.1666666666666665, 80.8]
"b'AqKWtFTREQ_PFSYiIWnBgw'"	[1.553191489361702, 3.6702127659574466, 200.68085106382978]
"b'Ar7lMMYZIo1ND3AUzhW-Gw'"	[1.2857142857142858, 3.2857142857142856, 100.42857142857143]
"b'AssSdHSVWbPtN8upTLWFVg'"	[1.8790322580645162, 3.6975806451612905, 166.46774193548387]
"b'AtZuw9MsU1lTdWo3DJAzWA'"	[1.4827586206896552, 3.0172413793103448, 45.689655172413794]
"b'AueEbb9kao4lt6CYt06hqw'"	[1.7384615384615385, 3.6153846153846154, 232.72307692307692]
"b'AufuW5dGP551XURgXaogQQ'"	[1.4260869565217391, 3.6043478260869564, 124.71304347826087]
"b'Auky7_gMsUdB91V0EAgbhA'"	[1.5510204081632653, 3.438775510204082, 82.28571428571429]
"b'AwmLDzqJ0aMGZTYYoZnxWg'"	[1.263157894736842, 3.1315789473684212, 48.10526315789474]
"b'AwrmySGcx7_3piUNRLDf3A'"	[1.608695652173913, 3.391304347826087, 64.26086956521739]
"b'AyZePvrWz73d3B0hafFCKA'"	[1.6578947368421053, 3.6578947368421053, 163.44736842105263]
"b'Ayt0hEO4siFH8h4lsCa4VQ'"	[1.635135135135135, 2.891891891891892, 84.5]
"b'AzXrAHkynCzlZVKF7-1uXw'"	[1.618421052631579, 3.5509868421052633, 146.85526315789474]
"b'B-gmkfNy3SEvAZSxXtWACg'"	[1.25, 3.21875, 38.625]
"b'B198jEItQSF7xQhRADUW6Q'"	[1.32, 3.4066666666666667, 67.89333333333333]
"b'B1TlRyjCW3Ygkp95MACffA'"	[1.40625, 3.484375, 70.09375]
"b'B1jlDEUrVyPgR4vOMnaiKQ'"	[1.6515151515151516, 2.977272727272727, 91.92424242424242]
"b'B5dmB_laS8b5FVWaO9jQ6w'"	[1.2432432432432432, 3.054054054054054, 27.18918918918919]
"b'B7G_2Hx8Rx8l6oQ6K3n5Uw'"	[1.5833333333333333, 3.5277777777777777, 111.91666666666667]
"b'B8y-FpC2lqNxd8xI7EJzlg'"	[1.2682926829268293, 3.1951219512195124, 47.68292682926829]
"b'B943S8XGbuKWopCAoDxJZw'"	[1.25, 3.3214285714285716, 104.42857142857143]
"b'B9E9X8mm_k2Ry-lHx9wEDw'"	[1.5172413793103448, 3.6206896551724137, 101.72413793103448]
"b'BA2tYMpTHR3i7X-6qtcWaw'"	[1.6285714285714286, 3.4285714285714284, 115.48571428571428]
"b'BAJTueyZYX91qWtMzFI2cw'"	[1.6571428571428573, 3.3785714285714286, 104.31428571428572]
"b'BAbRAGFnht4BM0QG_OM1Og'"	[1.375, 2.925, 37.2]
"b'BB7Zk7p76N029MoOkO4FZQ'"	[1.3392857142857142, 3.5625, 105.78571428571429]
"b'BBTkC1Z3ZnEE916SkCONIg'"	[1.4482758620689655, 3.0172413793103448, 42.06896551724138]
"b'BC2ZUxbSmQV6LZMS2rhw-g'"	[1.6308724832214765, 3.5318791946308723, 147.28523489932886]
"b'BCE_A21lEUEeEU9sKCjLmA'"	[1.4833333333333334, 3.558333333333333, 141.28333333333333]
"b'BG_l5Fp-aBOAxudpl6wStQ'"	[1.3928571428571428, 3.580357142857143, 69.14285714285714]
"b'BHAIidO5o16UpCNY3qTICw'"	[1.0909090909090908, 2.5454545454545454, 23.181818181818183]
"b'BJRh7_SnU9zK9YzyO6FlHQ'"	[1.36986301369863, 3.6095890410958904, 150.7123287671233]
"b'BK3CTGXxDOSiDbVmNOCiQQ'"	[1.5, 3.0833333333333335, 21.5]
"b'BNLFEPZTyhNObVzXsTT0iw'"	[1.5416666666666667, 3.3020833333333335, 88.20833333333333]
"b'BNzcfz3jmBo_1wUB5YIsXg'"	[1.2608695652173914, 3.6956521739130435, 77.26086956521739]
"b'BOD0yRkakyxXzJmbVVAxSA'"	[1.7272727272727273, 3.6363636363636362, 155.65454545454546]
"b'BOMFEp6rhfREWwia0AhVdg'"	[1.1428571428571428, 3.1964285714285716, 28.142857142857142]
"b'BOSRH5BwLs97xgtfgu4Plg'"	[1.4507042253521127, 3.3732394366197185, 76.64788732394366]
"b'BOoEeUitM6gn9t_t8TY3Aw'"	[1.4210526315789473, 3.3552631578947367, 53.8421052631579]
"b'BQHbrLQVB6l1GqX93JIQ2w'"	[1.6271186440677967, 3.5508474576271185, 110.13559322033899]
"b'BRSm3aYdTbvc3TakfinHCg'"	[1.0, 4.5, 11.0]
"b'BU67sB_pedm_QsNhISvYIQ'"	[1.36, 3.58, 126.44]
"b'BUcyHikUyo4U12-3RvDKlg'"	[1.4107142857142858, 3.1785714285714284, 68.64285714285714]
"b'BVYvfJiVcQTl9B311z518w'"	[1.4224137931034482, 3.581896551724138, 129.33620689655172]
"b'BWS7gSVFPTbQw_FQXzO4og'"	[1.7272727272727273, 3.7, 152.54545454545453]
"b'BWVMaAZS6DMVk_wU9jVc7w'"	[1.5384615384615385, 3.3846153846153846, 69.0]
"b'BZhmsHFyyj_mKkBdPvIgAw'"	[1.2142857142857142, 2.9642857142857144, 40.714285714285715]
"b'B_M-U9KIbBka6eMyTvhzAA'"	[1.65, 3.1, 44.6]
"b'B_gb0gTg1lzWZ9RcIiXNFw'"	[1.3611111111111112, 3.625, 59.888888888888886]
"b'BaVtTt9pBoI8rrN35tsj_g'"	[1.4047619047619047, 3.3035714285714284, 73.58333333333333]
"b'BbKzwc11qLEzX_euOmRn6A'"	[1.6, 3.4285714285714284, 124.2]
"b'BcrTHaJULDlB1XuW4RIb_Q'"	[1.288888888888889, 3.3333333333333335, 49.15555555555556]
"b'BgthHqiXot2s4Sd_xcI6DQ'"	[1.631578947368421, 3.7171052631578947, 201.4078947368421]
"b'Bkkwt8E9MHvgCHn4lUFtow'"	[1.803030303030303, 3.265151515151515, 114.5909090909091]
"b'BlJsO_Ilm5KzPW8XJdjc8Q'"	[1.3, 3.425, 88.6]
"b'Bm-xgK5r4pCGcC1xZCvixg'"	[1.963302752293578, 3.743119266055046, 170.29357798165137]
"b'BmAhw0dGq0K1-TyIqM8SFg'"	[1.2222222222222223, 3.263888888888889, 51.833333333333336]
"b'BpugveMre-_-CnNdo7UeUA'"	[1.2173913043478262, 3.347826086956522, 100.78260869565217]
"b'Bq0LXZcOrZdkeM4kCy31lw'"	[1.36, 3.42, 35.76]
"b'BqGM1NCltdaweP_WB1Klhg'"	[1.2, 3.3, 63.6]
"b'Br2gGP58FkogY04rhdcDHQ'"	[1.5833333333333333, 3.75, 156.0]
"b'Bs8AvNO3xWoURWpqiGd_4w'"	[1.3333333333333333, 3.3, 66.0]
"b'Buoax_u7glzilOwKEwGlAQ'"	[1.1923076923076923, 3.3076923076923075, 35.11538461538461]
"b'BvTU8s3v-qfTtsSKV6Y16A'"	[1.24, 3.58, 76.24]
"b'BvrG8XMpTtlJYWhOCbnpaQ'"	[1.3043478260869565, 3.7282608695652173, 86.78260869565217]
"b'BxwUDCVbBH0supUQ1wNslw'"	[1.8521739130434782, 3.6956521739130435, 165.03478260869565]
"b'BzChPcJYsg1guEhyDMgVxg'"	[1.4230769230769231, 3.378205128205128, 84.73076923076923]
"b'BzSUN-lL1SBsE0bKnk2ldg'"	[1.3823529411764706, 3.3529411764705883, 92.6470588235294]
"b'BzZNKx6Des02RuAtT-uOPw'"	[1.5934426229508196, 3.542622950819672, 149.60983606557377]
"b'BzgeGVOPetKDcgv9FCbpkw'"	[1.5957446808510638, 3.404255319148936, 79.29787234042553]
"b'C-cvl8Mf2vpxHwUon3sVGg'"	[1.393939393939394, 3.3484848484848486, 92.48484848484848]
"b'C0KQ0fyGfDvKhw1FBgh1fg'"	[1.6712328767123288, 2.8219178082191783, 85.3013698630137]
"b'C0v4jYVejTlkSyMDugXXnw'"	[1.4054054054054055, 3.635135135135135, 177.0]
"b'C14bjKs2rJhRDnKu7ZSSIg'"	[1.4462809917355373, 3.5826446280991737, 131.87603305785123]
"b'C1aGdueHoFXKcy-yaLoUWw'"	[1.5360824742268042, 3.582474226804124, 165.56701030927834]
"b'C2OrJwFnulmIRYuqvzBKdg'"	[1.1176470588235294, 3.676470588235294, 57.0]
"b'C2od1RCSQjTqxNyImReEBQ'"	[1.3243243243243243, 3.2027027027027026, 44.486486486486484]
"b'C3gKBIsZKR3bp43BbOu8qA'"	[1.4186046511627908, 3.645348837209302, 149.24418604651163]
"b'C4eRHCr7u-cv8B7OaMQKsg'"	[1.6258503401360545, 3.5595238095238093, 144.30272108843536]
"b'C5bmtDRAtl5iMGmBCF5prw'"	[1.4375, 2.875, 13.5]
"b'CE6nIZJVgxhpX7oL1cbrzg'"	[1.525, 3.6375, 57.425]
"b'CElwRv4CtK56NljAuCwepw'"	[1.6170212765957446, 3.648936170212766, 151.12765957446808]
"b'CFyPbqZaxoBTjOmVjSn_8Q'"	[1.6666666666666667, 3.3974358974358974, 156.71794871794873]
"b'CGd8erq6Ojn834pQ0gpRqA'"	[1.4907407407407407, 3.6018518518518516, 163.74074074074073]
"b'CGgUHkAKU0QBsdGvXxfMuw'"	[1.1538461538461537, 3.6538461538461537, 17.923076923076923]
"b'CI6gEOiOQ5ps0oMUhgmKRg'"	[1.450381679389313, 3.5916030534351147, 155.54198473282443]
"b'CIdGsPSUgrLBzSaI72qisQ'"	[1.0, 2.8333333333333335, 27.0]
"b'CIxdc0XIFOf2NyuZga8x1Q'"	[1.4126984126984128, 3.5952380952380953, 148.9047619047619]
"b'CJxRsR81ETN4QXQyB3YjQQ'"	[1.3714285714285714, 3.6142857142857143, 135.37142857142857]
"b'CKoDbOpF_CSyy6_lttqjKg'"	[1.702290076335878, 3.6106870229007635, 147.29007633587787]
"b'CNx_ie_OvjJHZLZ6yEO8UA'"	[1.5, 3.25, 65.20588235294117]
"b'COV5JzBJD3vEW-Qd86pb_w'"	[1.4523809523809523, 2.9642857142857144, 37.04761904761905]
"b'CR-gLUcudD0AQr7dzASgLA'"	[1.2608695652173914, 3.652173913043478, 74.73913043478261]
"b'CS3zMyq39AuGnOQO9RYLGw'"	[1.56, 3.752, 173.4]
"b'CUivTcULsu5MJIYYNVm1zw'"	[1.5263157894736843, 3.585526315789474, 173.42105263157896]
"b'CUn59grUqyROxhSyfjjhHw'"	[1.1666666666666667, 2.6666666666666665, 56.583333333333336]
"b'CV0knwCFA-x-8jJHot6Few'"	[1.3333333333333333, 3.4444444444444446, 196.0]
"b'CV5AxpIjYl49HCdC3KkGyg'"	[1.2083333333333333, 3.3125, 35.291666666666664]
"b'CVrySTnC86omXXAm0GJMyA'"	[1.3181818181818181, 3.659090909090909, 168.75]
"b'CXAC3Pfo7jaEciXZ2Bjgow'"	[1.6267123287671232, 3.559931506849315, 148.02397260273972]
"b'CXFARDJEpOreI9Xyxzl8Yw'"	[1.368421052631579, 3.236842105263158, 102.15789473684211]
"b'CYWRPE-1IHPBb-zfFO6KRg'"	[1.4782608695652173, 3.6159420289855073, 138.56521739130434]
"b'CZ1ENA7FLjJpMAi2WlTmhw'"	[1.669064748201439, 3.593525179856115, 139.9208633093525]
"b'CbpQD3NxSEoN4v7VDXYHAA'"	[1.5135135135135136, 3.391891891891892, 80.21621621621621]
"b'Cd2ERofxOeCbCi-0yDs0aw'"	[1.328358208955224, 3.298507462686567, 65.61194029850746]
"b'CeuTRtwsq6w5rztGOyNMPg'"	[1.4102564102564104, 2.9871794871794872, 35.64102564102564]
"b'CfQCMOnVIarQCBDBor0mfA'"	[1.2, 3.7375, 47.575]
"b'CfnTcXZDaXFbkojRZrFCgg'"	[1.4090909090909092, 3.477272727272727, 36.18181818181818]
"b'Cg2h2Cn_yEs06NZP-3QQtg'"	[1.1818181818181819, 2.409090909090909, 46.27272727272727]
"b'CgCp4FAVXFnEuDavxicrfQ'"	[1.578125, 3.3203125, 96.90625]
"b'CiGvnoHtvvzra2RB23lNpQ'"	[1.263157894736842, 3.210526315789474, 37.8421052631579]
"b'CjQvM7br7cAhn6N8O8fdVA'"	[1.8194444444444444, 3.298611111111111, 120.90277777777777]
"b'Cml4Yt5cTx64cOManHe-Gw'"	[1.2142857142857142, 3.5535714285714284, 42.214285714285715]
"b'CmnezL_cKtzlgE3AWkgSwQ'"	[1.25, 3.328125, 69.1875]
"b'CnXQ4Z0s3TvblzWEJilCIQ'"	[1.0, 2.5, 37.0]
"b'CopCF0_RumhBLIIB7eNyxA'"	[1.3157894736842106, 3.3157894736842106, 38.68421052631579]
"b'Cp7JVPbO5Vv_huCBxLtXWQ'"	[1.435897435897436, 3.5641025641025643, 59.35897435897436]
"b'CqsJjzullOVp29m0l__k5Q'"	[1.5277777777777777, 3.634259259259259, 190.39814814814815]
"b'CrM_FY9NIoDWudQYHlO7UQ'"	[1.2142857142857142, 3.5357142857142856, 71.92857142857143]
"b'CrwL7Y-jdzno4mmV7CN67A'"	[1.566137566137566, 3.693121693121693, 164.58201058201058]
"b'Cs8YvyehNELsgOsf5Us4Dg'"	[1.5, 3.5277777777777777, 157.44444444444446]
"b'CtgkC2uKfncBLlCPBeUKvw'"	[1.1714285714285715, 3.357142857142857, 16.228571428571428]
"b'CuHYFYUFT5PrVqGj0a4_8Q'"	[1.4310344827586208, 3.1293103448275863, 68.41379310344827]
"b'CvGfyePXPjKt3btUj1h9uQ'"	[1.3088235294117647, 3.3455882352941178, 67.66176470588235]
"b'Cww83XXwbBABUbeCGSKWRQ'"	[1.490909090909091, 3.609090909090909, 147.22727272727272]
"b'CxtzsoASybpq3afGYu4LYg'"	[1.6458333333333333, 3.6354166666666665, 122.0]
"b'CzGHuG34OdBugbMLAqi9Sg'"	[1.4090909090909092, 3.2386363636363638, 75.3409090909091]
"b'CzqYP9VKJBzGLnp14naScA'"	[1.6388888888888888, 2.8680555555555554, 82.55555555555556]
"b'D-EUh2YgvWGNyhg4mJQcHg'"	[1.5897435897435896, 3.717948717948718, 122.28205128205128]
"b'D0VxKGcR19vKkoycyrNrHQ'"	[1.3666666666666667, 3.6416666666666666, 92.41666666666667]
"b'D3E-h3moTngDIoNHeHAjOg'"	[1.3043478260869565, 3.260869565217391, 62.608695652173914]
"b'D3dAx-QW_uuClz4MambeHA'"	[1.6881720430107527, 3.7795698924731185, 205.0]
"b'D3tXmFzqLD3mGzYnp5vp7w'"	[1.5655737704918034, 3.778688524590164, 170.49180327868854]
"b'D4xv7_wwYpZEZar4DwwYYQ'"	[1.3428571428571427, 3.357142857142857, 102.34285714285714]
"b'D5H_unBtIAOlnnUXo-GxyA'"	[1.6111111111111112, 3.4722222222222223, 104.0]
"b'D7-T6DRpjApGNBQZ3Hq-fQ'"	[1.3529411764705883, 3.7205882352941178, 61.85294117647059]
"b'D9R7jF8OhyGsXLzAeCTK0g'"	[1.1111111111111112, 3.5, 55.0]
"b'DBZi_5z5hx69AI7YPhs49Q'"	[1.325, 3.45, 88.575]
"b'DC7cbTCfkNmAaTmYDpV38w'"	[1.125, 3.25, 33.0]
"b'DE_ctc1KSo7937A-kVBsEQ'"	[1.5810810810810811, 3.75, 213.06756756756758]
"b'DGXbfl2cE8MjkjTac2r3xA'"	[1.6065573770491803, 3.4938524590163933, 148.24590163934425]
"b'DHwG62oZACWX80Y74m1cyw'"	[1.5733333333333333, 3.7266666666666666, 209.34666666666666]
"b'DJcvnN7BCiqOUAra35xYuA'"	[1.6156462585034013, 3.556122448979592, 144.05102040816325]
"b'DL7V1_chkWkZtyG4_xNYfw'"	[1.5405405405405406, 3.8018018018018016, 169.9189189189189]
"b'DLcgZ180-gdPsHoU78xQDw'"	[1.5714285714285714, 3.6619047619047618, 204.42857142857142]
"b'DMyoxEaTGTakZxWgh1D5bw'"	[1.9310344827586208, 3.728448275862069, 163.81896551724137]
"b'DQDeGKxYVOwwaqN6Jh2HZw'"	[1.375, 3.46875, 53.4375]
"b'DQO_c9osfJDgbJ0_WdygLg'"	[1.6533333333333333, 2.8333333333333335, 83.8]
"b'DQgYOeUB5Rh48w9quLQErA'"	[1.2666666666666666, 3.2666666666666666, 81.06666666666666]
"b'DU2btqXJkYR1_V3ix_bb2g'"	[1.2, 2.8666666666666667, 18.466666666666665]
"b'DW5TmdNGhepqrB0JGHnJ_A'"	[1.3793103448275863, 3.735632183908046, 110.05747126436782]
"b'DWx1UgbHLHU-2Ko02klhZg'"	[1.3636363636363635, 3.522727272727273, 43.72727272727273]
"b'DXEFudrUtZxSgZHkzdBU1g'"	[1.1, 2.8, 21.65]
"b'DYi6jJYhK3kTfaYn81tORQ'"	[1.3076923076923077, 3.3846153846153846, 59.92307692307692]
"b'DZfFFSVFVJVxs3vfFVVf0w'"	[1.4482758620689655, 3.0948275862068964, 63.172413793103445]
"b'DZsA7BXUnQyi0f7HXYcuiA'"	[1.553191489361702, 3.6595744680851063, 200.90425531914894]
"b'D_5II-fYES91wP0gV8AJuw'"	[1.4146341463414633, 3.2865853658536586, 74.20731707317073]
"b'DaVTuhzi6EgWStb2eAjNjA'"	[1.44, 3.61, 117.2]
"b'DbDnkoaPM_znq_2j2CXrQQ'"	[1.4285714285714286, 3.517857142857143, 92.82142857142857]
"b'DdlJsYusOm6iudcm77CPxA'"	[1.3076923076923077, 3.480769230769231, 39.88461538461539]
"b'DgHXVoAZ4XzbcQMahuJCbw'"	[1.6341463414634145, 3.292682926829268, 104.7560975609756]
"b'DhbtTQMTkkmCSt0nBTGCMw'"	[1.125, 3.6875, 19.0]
"b'DjlSMGIeQNq3huXiBpFhUA'"	[1.25, 3.875, 29.25]
"b'Dk2oQ6iurbZsSxPIrk6KVw'"	[1.1428571428571428, 3.7857142857142856, 20.142857142857142]
"b'DkIEhR8behaIoSexekWV0Q'"	[1.6388888888888888, 2.861111111111111, 80.06944444444444]
"b'DkNJFy9cEM606nsgfs494g'"	[1.3043478260869565, 3.3043478260869565, 129.6086956521739]
"b'DkaPGavPjjw9DWUmrZ19IQ'"	[1.1578947368421053, 3.6315789473684212, 21.157894736842106]
"b'DlYiFJgFIVwaaySuNn5eYw'"	[1.2222222222222223, 3.4444444444444446, 30.444444444444443]
"b'DmAKN7KxGLFXGqAk23EDHg'"	[1.3846153846153846, 2.769230769230769, 21.23076923076923]
"b'DmyS9b7ykIOo7XwYt5I9wg'"	[1.6666666666666667, 2.8680555555555554, 84.79166666666667]
"b'Do72DKBclgkSPt6jZ9-c4Q'"	[1.4230769230769231, 3.3461538461538463, 74.73076923076923]
"b'Ds7KCTQ4_uN4VCeEiwX7yg'"	[1.3076923076923077, 3.230769230769231, 97.84615384615384]
"b'DscqZ5DUZSWTggbv6N_j3Q'"	[1.6135593220338984, 3.5559322033898306, 147.86779661016948]
"b'DuI8BlpnRRwsmmVMt7Yiww'"	[1.9444444444444444, 3.7777777777777777, 195.61111111111111]
"b'DuS8fop8yN6Fa_hIFZJVLw'"	[1.3928571428571428, 3.517857142857143, 113.21428571428571]
"b'DvY_J2gFxudK9HC8kjI3NA'"	[1.4841269841269842, 3.611111111111111, 131.56349206349208]
"b'E-DyJWXjao8lyTw3xvXY-Q'"	[1.3958333333333333, 3.4895833333333335, 69.9375]
"b'E1SXF31D-63sBzvCguc0LQ'"	[1.1666666666666667, 3.638888888888889, 54.05555555555556]
"b'E25-2ssHwsajyGtsllMXaA'"	[1.6136363636363635, 3.515151515151515, 137.7689393939394]
"b'E2iZCFnfu9Np8lABZKqMLA'"	[1.2439024390243902, 3.548780487804878, 88.2439024390244]
"b'E3Me0W-WFP7HuZ3MAV-Hdg'"	[1.2916666666666667, 3.5416666666666665, 64.25]
"b'E3qxMkbKxQR6Aca36c53GA'"	[1.2857142857142858, 3.4285714285714284, 77.71428571428571]
"b'E4JyAzB5_2quptwtemyhYA'"	[1.6153846153846154, 3.5384615384615383, 70.46153846153847]
"b'E4POatW_bg-T0MzD4DuLeg'"	[1.4074074074074074, 3.574074074074074, 104.4074074074074]
"b'E6CKPADfLBk5Lg6ABxLFMw'"	[1.42, 3.34, 67.58]
"b'E6Ne9ok_tHvZIeOdWeh40w'"	[1.5538461538461539, 3.576923076923077, 99.0923076923077]
"b'E76_mqFt-ckhIDFvQghf4Q'"	[1.1304347826086956, 2.760869565217391, 19.695652173913043]
"b'E7KK8pYREY0qoKcAEO2XCA'"	[1.3157894736842106, 3.236842105263158, 69.63157894736842]
"b'E7XMQjuNhU2v31JMwHDciA'"	[1.6818181818181819, 3.647727272727273, 175.22727272727272]
"b'E7wKP-BVnWlxnbQM3StOxg'"	[1.5075757575757576, 3.659090909090909, 143.61363636363637]
"b'E8ugJa02FVCgfnjqV817iw'"	[1.40625, 3.515625, 64.40625]
"b'E91zEYEGcs497aYnQlh2yg'"	[1.5789473684210527, 3.3333333333333335, 85.49122807017544]
