business_id,is_open,review_count,city,stars,review_scale,score
b'ivHtwEweB5TtnupGXriTOQ',1,32,b'Markham',3.5,3,10.5
b'HWf16iMb2fsCDl9krQd5EA',1,57,b'Markham',3.5,4,14.0
b'EfCokOBABzEFRlnvKr6-tw',0,5,b'Markham',2.5,1,2.5
b'_VPprqqmGb276dJfwPDLaw',0,4,b'Markham',4.0,1,4.0
b'yU5IGuiwQq9QeIHF8M75WQ',1,37,b'Markham',2.5,3,7.5
b'I8zlwb9gynj3RSuRKmP0rA',1,13,b'Markham',3.0,2,6.0
b'd7ZqJlSbyZHETKzj9XhJAg',1,30,b'Markham',3.5,3,10.5
b'Ro-_PAzq-Rdxl5JhM3WmoA',1,217,b'Markham',3.5,4,14.0
b'LKDGDUiDKTuo93gwF5guPA',1,39,b'Markham',4.0,3,12.0
b'kExyUZCLPoqwtrKOorQSZw',1,14,b'Markham',2.0,2,4.0
b'naYlngFbak0alEsjlFP4pQ',1,7,b'Markham',2.5,1,2.5
b'Qh28hjL2t6BMcge0B2mstA',1,6,b'Markham',3.0,1,3.0
b'mPKgBVRNkdeZ2-SaXi6uKA',1,81,b'Markham',4.5,4,18.0
b'OYfXGMEwcMKj_gty5e_Udg',1,77,b'Markham',3.0,4,12.0
b'Mj453xsWDpBpCxMWkfE7Cw',1,42,b'Markham',3.0,3,9.0
b'0VtWeDkqzj9CE3MF0geWYA',0,27,b'Markham',2.5,3,7.5
b'4_knkqKbb0ZUYusiEzk2hQ',0,4,b'Markham',3.0,1,3.0
b'q1IxHtEyuYLk7hNnMPOm6g',1,3,b'Markham',4.5,1,4.5
b'tQH_DyUIWYOHMD7CYg6-jQ',1,32,b'Markham',3.5,3,10.5
b'UX1pAKQtRHX5fejaWbIy6Q',0,22,b'Markham',3.0,3,9.0
b'f1iTkj320DVn4TyWcvsUjA',1,13,b'Markham',3.5,2,7.0
b'G8yK38PuRB6H9c0M0gJedg',0,7,b'Markham',3.5,1,3.5
b'y6HUE8dzHU-PWZ1mkVfSnA',0,14,b'Markham',2.5,2,5.0
b'Pg12K0aiPMz2FpmkzxQnaA',1,24,b'Markham',4.0,3,12.0
b'HGZh_GGToep5AMb9TikrmQ',0,69,b'Markham',3.0,4,12.0
b'q4QuS-MaVSXbIFkUZlxZ9g',1,36,b'Markham',3.0,3,9.0
b'5UNKDcEJC1FziV7uBczzfA',1,106,b'Markham',3.0,4,12.0
b'kE9nB1Ym3ZMTU-BE5sZGUQ',1,23,b'Markham',2.5,3,7.5
b'nyLHFPxEoMfzrs3g7hAsVg',1,14,b'Markham',3.0,2,6.0
b'vTlIUtYXdPxCk6UB746w8w',1,55,b'Markham',2.5,4,10.0
b'ZlxJI_JSDJTUC-1atHRZWQ',0,34,b'Markham',3.0,3,9.0
b'xrFL7DL5SisPMWDarg52pA',1,71,b'Markham',3.5,4,14.0
b'VGZ_MJ7P3vSQMYyQf-mNjw',0,46,b'Markham',3.0,4,12.0
b'Dx-Af02_QGi0dzItv4ANTg',0,8,b'Markham',3.5,2,7.0
b'0F42T07SdUQY24pidn9QwQ',1,49,b'Markham',2.5,4,10.0
b'OOBSQF72cl3jBBpLQWhyzw',1,43,b'Markham',4.0,3,12.0
b'pROG1SLxBsWlrmyeOoA0-A',1,12,b'Markham',3.5,2,7.0
b'WiLKkmQu_dlTaAxEObG7lg',1,6,b'Markham',3.5,1,3.5
b'1oD3ndgNI997hTEqkEh8EA',1,99,b'Markham',2.5,4,10.0
b'U5DRVX1usSJzGFCM2-ZdKw',1,44,b'Markham',3.5,3,10.5
b'M8Pl5qAmmrODfHeX6GOjsw',1,144,b'Markham',3.5,4,14.0
b'I-mDBT0rs1ReKpyO4t0ciA',1,14,b'Markham',2.5,2,5.0
b'QfYePNeb1_VVXHOAan5P9A',1,12,b'Markham',3.5,2,7.0
b'lDukJgkL2acR_yPDkvnwjw',1,32,b'Markham',3.0,3,9.0
b'ST0hjnNVHHwGohN2514HIw',0,3,b'Markham',4.5,1,4.5
b'OAtG5YWSfqR10OmhHmDBBQ',0,6,b'Markham',3.0,1,3.0
b'a0epECkZLIs5TkKtDNuyAg',1,17,b'Markham',3.5,2,7.0
b'IUHv7Jm3GdCSYyz1A_7VVA',0,4,b'Markham',4.0,1,4.0
b'RyTKm8McePjwsL8ggEHOYA',1,64,b'Markham',3.0,4,12.0
b'kJL5YIQJJCp03RtLQvbf0A',0,6,b'Markham',3.5,1,3.5
b'IVycgW_eRmCpIfVN_eiPIA',1,12,b'Markham',3.5,2,7.0
b'QGTqGNLZbBA1QD8L_fO9ZA',1,475,b'Markham',3.5,4,14.0
b'hlwTMF6p-iCZKY89YcBTXg',1,65,b'Markham',3.5,4,14.0
b'Du199LbeUS-oVmld_dcq1g',1,14,b'Markham',3.5,2,7.0
b'i5KUubey8dD1M8hj6Srj_g',0,4,b'Markham',4.0,1,4.0
b'9AVuEdSl85ZEd49zrdsK5g',1,11,b'Markham',4.0,2,8.0
b'y5OFXka4tt7zHQB6KkFYjQ',1,10,b'Markham',2.0,2,4.0
b'GddF9NCklDiGDk-d9xtTNg',1,23,b'Markham',2.5,3,7.5
b'RleTq9ZOSE2ymZwxtRkEtg',0,24,b'Markham',2.0,3,6.0
b'QHZw2L6LV1qmExNJbfhIsQ',0,121,b'Markham',3.0,4,12.0
b'_W_qYeOmM52rg-g5XbCaLg',1,5,b'Markham',3.5,1,3.5
b'nJ71XaqT27UzIIzSQDHqOw',0,5,b'Markham',3.5,1,3.5
b'a60ZJVSe893i_Gl-ym_SIA',1,7,b'Markham',3.5,1,3.5
b'TbjAR4JMgBuPXiMUKsO9RQ',0,15,b'Markham',3.5,2,7.0
b'Cx0wkl85Xdw9OCQkbXMjzQ',1,109,b'Markham',4.0,4,16.0
b'NbaP_lZTns_GbTSkQz_KIw',1,20,b'Markham',2.5,3,7.5
b'kE7BXayByJplaUZ_0r7QSA',1,7,b'Markham',4.0,1,4.0
b'anhLhbtprJ2QkjRxmLRqsw',0,8,b'Markham',4.5,2,9.0
b'erRdoBvb4ywWky3KMjtVdg',1,59,b'Markham',4.0,4,16.0
b'kRIPB7GPTHRj3cktAKAgsA',1,6,b'Markham',2.0,1,2.0
b'Tf1zl5szY-u8C3J0AcygDQ',1,73,b'Markham',3.5,4,14.0
b'zicAwxhq82xVIPgbRIsmNg',1,3,b'Markham',4.5,1,4.5
b'6Bmq3b91hqTwMFn5cpPWzQ',1,30,b'Markham',4.0,3,12.0
b'UpXigk3SzQR9v4xct_xEVQ',1,41,b'Markham',3.0,3,9.0
b'6NWdAJFfW3w-CqUQAcH0uw',1,7,b'Markham',2.5,1,2.5
b'GmNXmd_UAtG5FEnlEFfkkQ',1,26,b'Markham',3.5,3,10.5
b'osvcl7Fh_J5VwUikh5Vskg',0,113,b'Markham',3.0,4,12.0
b'HTipzqMegyxUfzlrXHvY-A',0,33,b'Markham',3.5,3,10.5
b'7CHr-klnXenyow0H8b2Cyg',1,33,b'Markham',3.5,3,10.5
b'f1ekudjT4wtVZBcI_GIcFA',1,18,b'Markham',4.0,2,8.0
b'lTIt-3zKyluCPFwdu78JSA',0,12,b'Markham',3.0,2,6.0
b'NdPbp-3uQKGnOpPo3s2Y8g',1,23,b'Markham',2.5,3,7.5
b'mVtV6vSMMMxLk_zIWYWG0A',1,5,b'Markham',4.0,1,4.0
b'VkNdl9wMvsz4xFu7bqQrGg',1,8,b'Markham',4.0,2,8.0
b'0OQHtON0BsQPL0235RC5xQ',0,4,b'Markham',3.0,1,3.0
b'sVEE_Mp3EbWW1UIhfActVA',1,11,b'Markham',3.5,2,7.0
b'dPVCSAu8xVIDXD-C3s6c5Q',0,14,b'Markham',4.0,2,8.0
b'Lv9wzkvPrVG-VdPGcw53_A',1,70,b'Markham',3.5,4,14.0
b'OsB_ZtFAaLDCPzvlAjHQ-w',1,80,b'Markham',3.5,4,14.0
b'v0QLhufExBeb-DoSteAaww',0,11,b'Markham',3.5,2,7.0
b'AY97dZLFOzhXyAKsQuEWLw',1,17,b'Markham',3.0,2,6.0
b'gnkyosoOepBUqog7iDdggQ',1,118,b'Markham',3.5,4,14.0
b'VFkOmTy0o1OPuO5OfRjNEg',0,3,b'Markham',3.0,1,3.0
b'f8R1qFYugdhQRR-ym8SUxg',1,56,b'Markham',3.5,4,14.0
b'ZBSVDaDTI-WQsYzGxrq7ag',0,5,b'Markham',3.0,1,3.0
b'_Z3uT_S66jD9Pr9jFVEZmw',1,10,b'Markham',3.5,2,7.0
b'tTC2xUWC5UOqh_zuIEAYcg',1,22,b'Markham',3.0,3,9.0
b'VU5btOpyINHmCfGajZJe0Q',1,20,b'Markham',3.5,3,10.5
b'IOn53O75uac_cTjHkQkkJQ',1,19,b'Markham',3.5,3,10.5
b'bbs_Kv-f_1QnkJ0jErguDA',1,3,b'Markham',3.0,1,3.0
b'ELWg-1ychqYD0XtM-2IRDA',1,37,b'Markham',3.5,3,10.5
b'syRPwPqdV6h3eenuV1d6rg',1,139,b'Markham',2.0,4,8.0
b'htQgj-ANQpZGpIpkkrEmyQ',1,342,b'Markham',4.0,4,16.0
b'J255D4FdBCZYEhFr3z8_kA',1,20,b'Markham',3.5,3,10.5
b'OpHAlSbQLZEztoaRMJnuAA',1,3,b'Markham',1.5,1,1.5
b'aWndhjjBzYgk5OOYflbK4A',1,22,b'Markham',4.0,3,12.0
b'TITY-kzuk2hLumFrPnVlgA',1,63,b'Markham',4.5,4,18.0
b'EZUhUW3S8qG9kEfnkWlZxg',0,17,b'Markham',3.0,2,6.0
b't7wcfSi4yOLXGW6FBq0W8Q',1,44,b'Markham',3.0,3,9.0
b'NdpvGGF4cLrdnA6ydSZz3g',1,84,b'Markham',3.0,4,12.0
b'r1SfvWKoRQcoMoGy9ou-JA',0,23,b'Markham',3.5,3,10.5
b'H2ljOK6pDHJ-iQzHkijW0w',1,69,b'Markham',2.5,4,10.0
b'_vVV9WMEQa7G2dutQgmhJw',0,6,b'Markham',2.0,1,2.0
b'o_TPuqXuH-O_FbEkFNACUA',1,36,b'Markham',4.0,3,12.0
b'RnyuG8Ngt1rr3mFD3oYicw',1,22,b'Markham',3.5,3,10.5
b'pOvTYClFgMm-wAXPW1CnhQ',1,108,b'Markham',4.0,4,16.0
b'sePTDv1dGHPID7kwuNzXaA',1,134,b'Markham',4.0,4,16.0
b'5XVabANkehj7oH-Z7YZkwg',1,298,b'Markham',4.0,4,16.0
b'XBRMRpb9aqCLRLBPbI2n4g',1,19,b'Markham',3.0,3,9.0
b'EKnbQlntPX0FsgAC94XniA',1,30,b'Markham',3.5,3,10.5
b'W0ei3b-a5hhHyh6C1yRcqQ',1,8,b'Markham',2.0,2,4.0
b'j5csuLCDZOVoWhhjT9Yo8w',0,3,b'Markham',1.5,1,1.5
b'JJys4pp5xmf3bB4E3lmxRA',1,52,b'Markham',2.5,4,10.0
b'-QOz-2NrDkXjgKYEGBQZhA',0,17,b'Markham',2.5,2,5.0
b'XSGSWu7Q4_IiJ_Zzsi-atw',1,16,b'Markham',4.0,2,8.0
b'ZMCxAECs6KOhpcWpt8HBiw',0,24,b'Markham',3.0,3,9.0
b'IdVoDto0eqtzzH5B4bpvsA',1,38,b'Markham',3.0,3,9.0
b'xtdvq7ILYR99zj5VRIzDcA',0,10,b'Markham',2.5,2,5.0
b's4vsTPW-JfSuwGBL8VAzUw',1,19,b'Markham',3.5,3,10.5
b'xaqW4NkmUCGRRjmLxiFJ6Q',1,360,b'Markham',4.5,4,18.0
b'un0IeQuLvXoftV9IQ_V5Nw',0,5,b'Markham',1.0,1,1.0
b'_72dMXdWbVAgwB-Bxwz-mw',0,7,b'Markham',3.5,1,3.5
b'OygJyqypKFZJIZ6r9dML7w',0,10,b'Markham',2.5,2,5.0
b'YGU2RnqsJO7Izs1GLDhMLQ',1,37,b'Markham',3.5,3,10.5
b'asLLCsmEx3PNZo1Xa83ppg',0,7,b'Markham',3.0,1,3.0
b'tH_ObhULoHCb1n08pbHgHQ',0,33,b'Markham',3.0,3,9.0
b'RzmVoc_cmKiWANYC05tt7Q',0,11,b'Markham',3.5,2,7.0
b'0XlbdDkYzC14SZF_bUGeXA',1,12,b'Markham',3.5,2,7.0
b'6p4Cu__KMSpDUqX4qVpCMQ',0,3,b'Markham',2.5,1,2.5
b'3AWtQN1iX9n9DjRfvxMEWw',1,20,b'Markham',4.0,3,12.0
b'OEfvfMCJyC5kRWeRQQYQMg',1,232,b'Markham',3.5,4,14.0
b'yehWNKDC0fXA6-nNogVTaQ',0,7,b'Markham',3.0,1,3.0
b'WTuBrN0z2h7xvTaP7eN_XA',1,70,b'Markham',3.0,4,12.0
b'0MCXyrNQGaqdYBcAwh3anQ',1,107,b'Markham',3.5,4,14.0
b'8gzRJEmYJGTCdahRKcafXw',0,3,b'Markham',2.5,1,2.5
b'fRNxnRKvoruMZzsQ8Ey1nw',1,3,b'Markham',4.0,1,4.0
b'-0T0jfPnuBRdpNTXpOQZcA',1,5,b'Markham',2.0,1,2.0
b'xjn4s7PzMw-OrxLSXdc7KA',1,8,b'Markham',2.5,2,5.0
b'gN9HmM5Ga0C_pYASHrYWMQ',1,5,b'Markham',3.0,1,3.0
b'12ZacUSAi2ApUIJuNL_S-g',1,3,b'Markham',3.5,1,3.5
b'sZ1v8adjdMVq7En88x6wtQ',1,4,b'Markham',4.0,1,4.0
b'hhodrH4h3lNTATfKvm_Ocg',1,4,b'Markham',1.0,1,1.0
b'b4_KfL99W0Hv_5HhRJbPdg',0,7,b'Markham',3.5,1,3.5
b'fh-hCT2esNJEocdBdggWoQ',1,30,b'Markham',2.0,3,6.0
b'SgEw4eNGSeP96OzfXf_79w',1,33,b'Markham',2.5,3,7.5
b'ANbBHDf1PZp5bQCkEa8YsQ',0,15,b'Markham',2.0,2,4.0
b'W0Ouw8EAczv9C1nS4ENwFQ',0,4,b'Markham',3.0,1,3.0
b'IU9tdRwepU5P8wrZ8rkWAQ',1,3,b'Markham',2.5,1,2.5
b'ZqTXN4qh0Ta1Lp8Z3v-dKg',1,9,b'Markham',2.0,2,4.0
b'jTEiG6zrL3WXfJhj-T9k1w',0,7,b'Markham',3.5,1,3.5
b'yJ5rA9U6nmSEUV8_j_jYHw',0,38,b'Markham',3.0,3,9.0
b'zLPs4wSjtfZxVy3WByt00g',1,90,b'Markham',4.0,4,16.0
b'dHWUfXcWVfO4NeV7r7dq0Q',0,6,b'Markham',3.0,1,3.0
b'mspZuHQ8rVXpyVMqQIKw_A',1,218,b'Markham',3.5,4,14.0
b'IZ33QKVggRtHdMdWoDPi6Q',0,106,b'Markham',3.0,4,12.0
b'selkC1dzd9aZusu8lE4yNQ',1,4,b'Markham',3.0,1,3.0
b'1JsD-_kMCC3jZOMzJIaigg',1,4,b'Markham',3.0,1,3.0
b'jX6Gzr6WdoPxiRLKDfcVrQ',1,61,b'Markham',3.0,4,12.0
b'mDtkfwIp-GQKAwVfqIGVbA',1,3,b'Markham',3.0,1,3.0
b'TQSHiH6KSCd2TDYEDTYRMA',1,4,b'Markham',4.0,1,4.0
b'TCr7O2v9L7sH-CZbtpz0KQ',0,55,b'Markham',3.5,4,14.0
b'_zHnHfNhURaDJiZdBb0-iQ',1,3,b'Markham',2.5,1,2.5
b'uFiGYsAWSLpmVIMgDgN9mA',0,4,b'Markham',3.0,1,3.0
b'o1bF2ZBMw8Vep67NlECmxA',1,3,b'Markham',4.5,1,4.5
b'kSp9lWgQJrE9nsX7OS-x8w',1,19,b'Markham',3.0,3,9.0
b'dAhhbaNVeEjiE1z5PGSxaQ',1,6,b'Markham',3.0,1,3.0
b'wvCDmaEIFTCruexTLn3jXA',1,18,b'Markham',3.5,2,7.0
b'DoZnn9iFwXglLs8Smmvd8A',1,13,b'Markham',3.5,2,7.0
b'U5dh8ojrtLAqe9zSKmGkjA',0,5,b'Markham',3.5,1,3.5
b'300cN_XaArNzXKYrXYdr1Q',1,58,b'Markham',3.5,4,14.0
b'yiVv6EtyjrIJ34BgB_O4vA',1,6,b'Markham',3.0,1,3.0
b'qiZ7t01x0xqqB0RIvO3yuQ',1,45,b'Markham',4.0,3,12.0
b'TqZk5nsqYBOa62XYQ7bXvQ',1,3,b'Markham',4.5,1,4.5
b'MoX-OXOMuOrxikH5fwuybQ',0,18,b'Markham',2.5,2,5.0
b'KsaVx2E63ZMXUQfrxcp_XQ',1,8,b'Markham',5.0,2,10.0
b'DbTpQB1BSi76naw2aHXouQ',1,43,b'Markham',3.0,3,9.0
b'8JvnGSxZAw-1qvw35xLyPQ',1,5,b'Markham',1.0,1,1.0
b'K1nwSvx14on6eVBbu5E9rA',1,234,b'Markham',4.0,4,16.0
b'DaYA84gx1p7TvtsW14NuAw',0,11,b'Markham',3.0,2,6.0
b'CbAZZVel3mXEUepuqtn_0w',1,6,b'Markham',3.5,1,3.5
b'MDtMV0ld7q0BsQPKNIxGrQ',1,71,b'Markham',3.5,4,14.0
b'dgIrIkCBiHtAHZ86_-awFQ',1,60,b'Markham',3.0,4,12.0
b'ycOoopjieoy3nxq0iRP8hQ',0,5,b'Markham',3.0,1,3.0
b'Wqa1JjkSuviehZ7OedhPeA',1,116,b'Markham',3.0,4,12.0
b'LCvbdVqfIZkxHwWwN4uisg',0,23,b'Markham',4.0,3,12.0
b'KbtUNrTfQqGlCFVnpk2JAg',1,5,b'Markham',3.0,1,3.0
b'kX5oJ5flS_QWcx3YaWQktQ',1,5,b'Markham',3.0,1,3.0
b'1cGgVvEbuBlW2GDvJ112vA',1,185,b'Markham',3.0,4,12.0
b'HAzqPzwxiSu2-XhJkz8ntQ',1,14,b'Markham',3.0,2,6.0
b'3fw2X5bZYeW9xCz_zGhOHg',1,105,b'Markham',3.5,4,14.0
b'uFKQkN2MI1VfcW7tG7uL5g',0,39,b'Markham',3.5,3,10.5
b'kqBvmhAupwNTZcGhxqL2CA',0,34,b'Markham',3.5,3,10.5
b'5CdMd2cmONeVqkWx_DNfAA',1,50,b'Markham',3.5,4,14.0
b'lX553YVMOt46NAaQyhNf7w',1,4,b'Markham',5.0,1,5.0
b'cqUky5KFtMlqKaAUYiOnLA',1,102,b'Markham',4.5,4,18.0
b'xeo2II3qgZ0MjwnmEjCK7A',1,11,b'Markham',4.0,2,8.0
b'Y1wzvTTI_rSAJOF1224LCQ',0,16,b'Markham',3.5,2,7.0
b'WaPPcti0ZoGTDQzQqsYDfQ',0,17,b'Markham',2.5,2,5.0
b'mCi6_rVAYZUqJQeMXNRlJw',1,29,b'Markham',3.0,3,9.0
b'dwgeEOAcPuR-GhpMBaJmjA',1,27,b'Markham',3.0,3,9.0
b'LPWMKKcGeWmJgf8t_TIcYQ',1,89,b'Markham',3.5,4,14.0
b'9nMoCP27LfPGo2Yu-6z1bg',1,58,b'Markham',3.5,4,14.0
b'niywGbCHhVV4V7-lLbCrXg',1,48,b'Markham',2.5,4,10.0
b'rsKfxeIuEFqFVA5gj87_og',1,6,b'Markham',2.0,1,2.0
b'lYP2k_0RjFAHXoVGnMna1g',1,81,b'Markham',3.5,4,14.0
b'1Cylq9rdQ0JUgXsvvGtDBA',0,10,b'Markham',3.0,2,6.0
b'II44-On32pZWqzfpke7zhg',0,8,b'Markham',4.0,2,8.0
b'J6xRU44NIJzkPq9CPGTLeA',1,5,b'Markham',3.5,1,3.5
b'xLhO9n3lE23RCSoo_7d21w',0,3,b'Markham',4.5,1,4.5
b'jtC1InrFV8gK2NRSCto05Q',1,17,b'Markham',3.5,2,7.0
b'YAgoRzc92vC3cHc-RrlSSA',1,74,b'Markham',4.0,4,16.0
b'OEB6connD7XFIyvq_rjI4g',0,36,b'Markham',2.5,3,7.5
b'mwTFXgCTO58Rk6KTorV2sA',1,3,b'Markham',4.5,1,4.5
b'rMT1Dc2IMjihHz-gDBIHBQ',1,7,b'Markham',3.5,1,3.5
b'JpyHiBZtQel1b0OuvRz_pw',1,33,b'Markham',4.0,3,12.0
b'vTuLwoEpZF6Rxnj2O1Pq5w',1,4,b'Markham',2.0,1,2.0
b'ZDPlCSHN2hdJSFVXFkaL7w',1,50,b'Markham',3.5,4,14.0
b'yHIm8z6U4MAVRurRb8BuyQ',1,28,b'Markham',3.0,3,9.0
b'd_ROFxj7n27aJb6CxJesAg',1,85,b'Markham',3.0,4,12.0
b'HG9m9eldYtnX_UeMt4Yy2w',1,71,b'Markham',3.5,4,14.0
b'l9vx-OTdDPU-oHZ17aVxdg',1,140,b'Markham',4.0,4,16.0
b'k-zr3rReFvYWz8vNyDpJMA',1,43,b'Markham',3.0,3,9.0
b'TV0RuDOX4PwI3oOQ5FJ9cA',0,42,b'Markham',3.0,3,9.0
b'R5lMkibJ6cJWSDSz-nniww',0,4,b'Markham',3.5,1,3.5
b'pym03Nj6-X1Of3xa9mfPWg',1,6,b'Markham',3.5,1,3.5
b'JDWhkcJHNGX-KY0bOLcodQ',1,11,b'Markham',2.5,2,5.0
b'dumO6I2X9g6dv_70NDWkmw',0,62,b'Markham',3.0,4,12.0
b'PJZWfs8RSn4A5nvJ3Wzl1g',1,3,b'Markham',3.0,1,3.0
b'YNjW13ls0enqM2Lep2cCsQ',1,21,b'Markham',4.0,3,12.0
b'dwIu9LOUccHNe2nSpG1M3g',1,17,b'Markham',3.0,2,6.0
b'e4BSPTPc5DLjvdJY18EaVA',1,30,b'Markham',2.5,3,7.5
b'K7PNQYgHhM8rVGDl3DGsdQ',1,13,b'Markham',4.0,2,8.0
b's68jDt3gdVMTG5AfSiSLTQ',1,17,b'Markham',2.0,2,4.0
b'9gmBTYCBC0uM6uCJdwK2Bw',1,10,b'Markham',2.0,2,4.0
b'1lReBAd4iLe0rBLKiurw7Q',1,79,b'Markham',3.0,4,12.0
b'0-jZq2P4eN7fRdt4Ls1QZQ',1,34,b'Markham',3.5,3,10.5
b'pKEN0m5B6BNMJRX5ax10BQ',1,9,b'Markham',4.5,2,9.0
b'CbXrSVThJEIGYWKOwNzBUA',1,11,b'Markham',2.5,2,5.0
b'p1qikz--GQonzyIyIsgssg',1,4,b'Markham',4.0,1,4.0
b'BWnVdK1W8i9kYU75u0DMHA',0,15,b'Markham',4.0,2,8.0
b'mljVLg3inB8h2L6wKC-szQ',0,18,b'Markham',2.0,2,4.0
b'UnWWyBzpo6L1tT3_5mUqZQ',1,7,b'Markham',3.0,1,3.0
b'0YCu9KDTnYq0GlZegh9XPQ',1,4,b'Markham',3.0,1,3.0
b'wP8yCVWN2sC5_fYMMVvpDg',1,4,b'Markham',5.0,1,5.0
b'pP36B7aQh39jwBzHBs40ww',1,45,b'Markham',4.0,3,12.0
b'hVcLF8DLi3BUMDH5lwDVFQ',1,4,b'Markham',3.5,1,3.5
b'1_rqZz1K5Uoq2RvZlINfgA',1,225,b'Markham',4.0,4,16.0
b'cFoVNSXvCtqRXkQyEXfx-w',1,5,b'Markham',4.0,1,4.0
b'H3k_f3eDxUfLvTInwRpM0Q',0,11,b'Markham',2.0,2,4.0
b'cc-u2OVJOMYQQKJEaAkcpQ',0,4,b'Markham',2.5,1,2.5
b'K4amkYh0AkUJwBRVLNDLrw',0,5,b'Markham',2.0,1,2.0
b'T_twaySigcc-YTdSAdmzVQ',1,12,b'Markham',3.5,2,7.0
b'0M3KCmdY-_xlIu5vEqVq4A',1,38,b'Markham',4.0,3,12.0
b'Te1AgNKoqHaO5Gesn-oAlA',1,12,b'Markham',4.0,2,8.0
b'2iSXzsmucGHn_NM51y29bQ',1,19,b'Markham',5.0,3,15.0
b'7wi0yczEe3OC3P8CpkZz2g',1,34,b'Markham',4.0,3,12.0
b'IoUtQRoXPuDcAsfp-Q7CLQ',1,21,b'Markham',3.5,3,10.5
b'PS5ghm09F2km76m4sQNJAw',1,10,b'Markham',4.0,2,8.0
b'fzHBvd0HZm1yB3UIMqZ3bA',1,429,b'Markham',3.5,4,14.0
b'KjuvzMveMCyUqbQy3dBuBA',0,6,b'Markham',2.0,1,2.0
b'tc00Tp6qahI1vH1ZjQ2XLw',1,7,b'Markham',3.0,1,3.0
b'ihk6lWFPuVi___DSucNelQ',1,7,b'Markham',3.0,1,3.0
b'CAhoEZPcAEvBSoCxn_fAjQ',1,10,b'Markham',3.5,2,7.0
b'Dxh9o8B6EP3QWMKs3STXbw',1,59,b'Markham',3.0,4,12.0
b'bR_fM_J6CHT_iOV75GS7vw',0,9,b'Markham',3.0,2,6.0
b'FfA7BYSEc46Y3lKHOiqn4g',1,38,b'Markham',4.0,3,12.0
b'4yDbirWYY2WXPG4xC72rQA',1,12,b'Markham',4.0,2,8.0
b'8lPxiYChdJdTV24NJvOB3Q',1,100,b'Markham',4.0,4,16.0
b'941AKOPQOAu3POXoDL7pSg',1,34,b'Markham',3.5,3,10.5
b'i_t_UJTSScw4srpb8aHUiw',1,57,b'Markham',3.5,4,14.0
b'IFexdgbWnmsnhfZsJwe9bw',1,59,b'Markham',2.5,4,10.0
b'LdOSw3VbUZOmqup0jeU_Dw',0,6,b'Markham',4.5,1,4.5
b'CC8AIB3g1d88YVpmaUsVgA',1,76,b'Markham',4.0,4,16.0
b'6i_EXDHikHWhhDipzMt8rw',1,117,b'Markham',3.5,4,14.0
b'moZAQFO776KIBe38WjiTJw',0,155,b'Markham',3.5,4,14.0
b'vUqIE5La92aMJrY8kGgwsw',1,26,b'Markham',4.0,3,12.0
b'jdyM1DAiA7EzuYz1WDhjeA',1,13,b'Markham',2.5,2,5.0
b'721zzieREzx5WBxY3khmmA',0,6,b'Markham',2.5,1,2.5
b'BmSLyxm8b86dtzwuT7LqBA',1,73,b'Markham',3.5,4,14.0
b'v9D2W4ahqX98jTsXsqPYXw',1,4,b'Markham',3.0,1,3.0
b'bnhwQZPmTghs8fynQtQiVQ',0,17,b'Markham',3.0,2,6.0
b'WF0I9AwErfaqkPPXM98ywQ',1,84,b'Markham',3.5,4,14.0
b'zg7otDgxE3P0CPTzS_C9cw',0,5,b'Markham',3.0,1,3.0
b'N8Ct3JmR0AF_41G9OOF1QQ',0,3,b'Markham',4.0,1,4.0
b'woeN9aLmohpUYu4NSn7IDg',0,7,b'Markham',2.5,1,2.5
b'HcqI_ONIaXwzYR7cxFpdUw',0,3,b'Markham',2.5,1,2.5
b'Y2jzZLuaLZXby00Nv_BtGQ',0,11,b'Markham',2.5,2,5.0
b'VVUL1lzBOipXJlOG1wURMg',1,76,b'Markham',3.5,4,14.0
b'Ko41Hk0oKpHaWYTMigISUQ',1,34,b'Markham',3.5,3,10.5
b'Ugkr2hV3J6sXdpF48G42yg',0,9,b'Markham',3.0,2,6.0
b'Ly48L1qSRdLpCSWcs_DWIw',1,116,b'Markham',3.0,4,12.0
b'iRr1dmdbRAqrFg9aX8dkUw',1,9,b'Markham',5.0,2,10.0
b'AuKKWh7jc1G7G_P_l8fd-g',1,13,b'Markham',4.0,2,8.0
b'KapTdGyGs7RK0c68Z6hhhg',0,12,b'Markham',1.5,2,3.0
b'VW33YWpe_zPGDEHN0cNQfQ',1,36,b'Markham',3.0,3,9.0
b'UDZMTxC_5wa_kdh0gbG-cQ',1,11,b'Markham',4.0,2,8.0
b'T4QPQ4M8fBL8h4LjDmZ_hg',0,3,b'Markham',2.5,1,2.5
b'xsx1UD5hw4XnS4x_QKcWrw',1,74,b'Markham',3.0,4,12.0
b'r6Qth5yqlCVJMQtThylXfw',1,4,b'Markham',4.0,1,4.0
b'Q_BMz5zeWFWW-2OuJGZ1yg',1,40,b'Markham',4.0,3,12.0
b'DZtCOjxk8o3spThN215Gbg',1,4,b'Markham',4.0,1,4.0
b'Xk0H_s_DNo9bsmHFAXjNqA',1,4,b'Markham',4.0,1,4.0
b'mmVBy53hWnbQQVT_QRXSmA',0,3,b'Markham',2.5,1,2.5
b'aE_InMCFg_6htbySiMd75Q',0,4,b'Markham',4.0,1,4.0
